Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,StandardisedMortalityRatioQF
S92000003,ICD-10 C47+C49,Connective tissue,All,d,1999,0,1,0,2,1,1,1,2,5,3,4,6,9,7,7,8,10,0,2,69,0,.31402103940964,0,.629574250413158,.325328093382176,.288993954246477,.252201084969068,.501145116591411,1.37697802893857,.902076580287823,1.18344245658985,2.13697283551364,3.43027022906582,2.93244075422376,3.40283212856872,4.70134693589713,10.5986094624385,0,7.38143568924156,1.36042350575223,1.05849069010627,1.72170301550775,1.64185534071954,1.25087867940456, ,2.0851880879982, ,.875286144391031,.661739652314514, ,1.1182373808268, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2000,0,1,1,2,0,1,0,3,3,2,1,1,8,6,16,3,9,1,3,61,0,.319140108890605,.309708749891602,.62913657296726,0,.303056016874159,0,.74430975194637,.807963286148277,.599959202774211,.289131823872458,.353365630952002,3.03909799571487,2.51426847358761,7.74540842506801,1.80530398310235,8.96101956489272,1.68449423060726,10.6022052586938,1.20483355520705,.921602202692164,1.54765910547697,1.67949886313829,1.23871175420788, ,2.18634312331878, ,.783025387332521,.582681222109693, ,1.01251729268393, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2001,0,0,2,2,2,1,3,3,0,2,7,6,6,9,9,6,6,1,1,66,0,0,.619342691601403,.629713008296469,.634125461722602,.317576257998952,.78691207831349,.743988572335529,0,.591352067366828,1.99496698329643,2.06798144331318,2.29400766963231,3.75839374603281,4.34409058876908,3.62283837310405,5.65349715911768,1.68324664613106,3.40309681810447,1.30326606374156,1.00794587928284,1.65807397896029,1.46245911126746,1.12511362148909, ,1.8433622872628, ,.869249939751154,.653675507742891, ,1.11507448813271, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2002,0,0,0,0,0,1,0,4,1,2,5,4,9,9,11,5,7,4,2,64,0,0,0,0,0,.331798213598418,0,.99329032386231,.258942582071851,.577707425851252,1.48361789124487,1.28226499288343,3.43278230820282,3.75624475690836,5.2578497306547,3.04162154928035,6.25301484644382,6.89061154177433,6.74081563869228,1.26332412159495,.97291351255893,1.61323669974112,1.53240842545065,1.15791551235425, ,1.95856710230957, ,.72780226668587,.548915558814733, ,.931532896615679, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2003,0,0,1,0,0,1,1,3,0,1,4,6,7,6,10,2,4,0,2,48,0,0,.312467776760522,0,0,.341089713416423,.278875462584674,.749359297800381,0,.282779838928604,1.20646908724581,1.85190900953733,2.63647525856289,2.47709717239358,4.7570344647147,1.21522186913276,3.44201495555498,0,6.69859664400308,.947025747262504,.698262026703823,1.25561874681123,1.04777601747661,.769516689351616, ,1.36831575304657, ,.580025894920145,.416299322137505, ,.770481826467078, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2004,2,0,1,2,0,2,2,3,2,4,5,8,4,11,6,6,4,2,4,68,.758365721869371,0,.313582840746954,.620058905596032,0,.67786040142893,.579884950825756,.756014092102677,.501112469682696,1.10472213476505,1.51339047895782,2.40384615384615,1.47817474981892,4.4958883057858,2.85046462573399,3.62548717483912,3.3218176986447,3.70205834443951,13.2604011271341,1.33745058316779,1.03858271055254,1.69553730417224,1.49925848232918,1.143334188528, ,1.90267716440607, ,.915137738978617,.680260362952679, ,1.18431102454079, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2005,0,2,0,0,0,1,1,2,5,6,5,4,7,4,15,7,4,6,5,74,0,.694261236618115,0,0,0,.330253172081718,.299343838306432,.512774494596639,1.23138757677702,1.61784373786617,1.50666397476037,1.17205126552235,2.55985489279693,1.62707452001302,7.09008664085875,4.18415043814032,3.38249222026789,10.2125921260915,16.3345311989546,1.44808422370944,1.13705757589411,1.81793713556998,1.69936823650389,1.31724653867053, ,2.12941544095586, ,.868341083952179,.659866301811596, ,1.10499630178041, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2006,0,0,0,2,1,0,0,0,3,2,5,3,3,8,6,4,6,7,3,53,0,0,0,.615297527119238,.295484698324897,0,0,0,.735880296805053,.528104395676937,1.48551768805911,.866105815034442,1.06933572864537,3.27427362286098,2.81989340802918,2.37224004697035,5.07700118463361,11.0712195739162,9.78856695379796,1.03253458016754,.773439254478034,1.35058065320873,1.17183915405734,.869089337323677, ,1.51913517559221, ,.572813766718367,.411794728119739, ,.75999093865616, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2007,2,1,2,1,2,0,0,1,4,5,3,2,10,5,13,11,9,6,3,80,.729110084686136,.360969129920009,.651663207421141,.303701206604894,.585516088518322,0,0,.263310337563853,.977684354606115,1.29183277483096,.869469449741768,.600560923902925,3.30315352066618,2.03588035538327,6.07845887688783,6.4100696366656,7.61092929446685,8.97397547113371,10.0505879593956,1.54738878143133,1.22698306752399,1.92585928370287,1.76044836432592,1.37853889279048, ,2.18834681304914, ,.950096458128699,.714109072309817, ,1.21925729728723, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2008,0,0,0,1,2,0,0,2,2,2,2,5,8,9,7,11,9,3,2,65,0,0,0,.303834082284346,.57689256818149,0,0,.540724679215084,.490462947976595,.506061349817438,.56701235519922,1.52587890625,2.53991637325341,3.60861737829938,3.22733832187628,6.33830410030654,7.54932223862569,4.31276146116358,6.86436024162548,1.24930327317458,.964185891122915,1.59233957631075,1.49231510449662,1.12450189532982, ,1.91137336473384, ,.668904590440053,.50181953132779, ,.859631284214097, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2009,0,1,0,2,1,2,4,4,3,5,1,3,7,6,10,5,8,3,4,69,0,.370941895661464,0,.601827750879421,.286778644167926,.588280280256726,1.29260340019324,1.11881539825633,.742524633254708,1.2450013197014,.276911659642341,.920090168836546,2.16509130499332,2.3621396260733,4.55251093740753,2.86075558276452,6.6204339694467,4.1539739684298,13.7589433131535,1.31883254649363,1.02613044127076,1.66906699468731,1.447389216062,1.12165341077949, ,1.81401788319629, ,.828899233190086,.620703501008491, ,1.06674220344457, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2010,1,0,0,4,0,1,4,5,2,3,3,8,8,6,10,6,8,2,6,77,.34373710985838,0,0,1.2054510496465,0,.291629362410725,1.26776455076763,1.44127524033265,.504116108022,.734473235795288,.812779054141922,2.44446481498457,2.41462781530512,2.33478479121187,4.52300399833553,3.38791643139469,6.4968814968815,2.79794630741036,18.5013876040703,1.46326631446923,1.15478689244891,1.82883182889519,1.61420939237032,1.26219214259579, ,2.00886724106961, ,.914402147675832,.694015492338566, ,1.16471251692295, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2011,1,0,1,1,3,3,3,2,3,2,2,8,8,9,3,7,7,6,6,75,.340615696933778,0,.344511585924635,.305968528077202,.820613819136714,.866178334570044,.926537898488508,.595059223269196,.762071207933669,.48689165930243,.530058279907876,2.41019028452296,2.37767600003566,3.40376607806727,1.36136535869708,3.90747108471397,5.58231522536604,8.34782608695652,17.0604793994711,1.41512104001962,1.11308246762111,1.77386647764737,1.57162275804773,1.22064848932329, ,1.96627313672475, ,.881472711251577,.664072790603546, ,1.12918461952712, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2012,0,0,0,1,0,0,0,0,4,1,5,3,9,8,9,8,11,5,2,66,0,0,0,.313542528908621,0,0,0,0,1.03769155137481,.24374430247693,1.29969041374345,.88418372158823,2.78963372109242,2.79969903235402,4.06241677687853,4.42970337598769,8.55185925194555,6.91352562152595,5.41931987535564,1.24209575429088,.960636766385151,1.5802503470812,1.37904408202801,1.06143708171136, ,1.73758693788134, ,.618354682098478,.465027688951436, ,.793193021259738, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2013,1,0,0,1,1,2,2,2,4,2,9,2,5,8,6,8,8,13,4,78,.340086313906469,0,0,.318980283828657,.270068084164018,.568060782503728,.587011203108811,.636719620515106,1.0687300281076,.49041604445131,2.29336758095588,.577330539053524,1.57575108175312,2.69014264481374,2.66761515205406,4.35865165111173,6.13849990408594,17.7989539691667,10.6128946670204,1.46404639900895,1.15726792433921,1.82719616440246,1.59860836824434,1.25115674726237, ,1.98798852597184, ,.798592332957794,.602594418002786, ,1.0217643921756, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2014,1,0,2,1,1,1,1,0,1,6,3,3,5,10,7,8,8,7,2,67,.342633549991948,0,.735567251074848,.324389903688638,.271340230802,.279674905889394,.290966649402645,0,.277094278557336,1.48633316653372,.752568138773565,.845897257319126,1.58323042335582,3.27249760289551,3.04831580551745,4.29152316886071,6.0403343325053,9.35466196260808,5.05663430420712,1.2528984965218,.970979125686303,1.59113680207563,1.42364312974522,1.09325853066035, ,1.79698243027126, ,.739999804688111,.543263790487285, ,.966667205658428, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2015,0,0,1,1,1,3,3,0,1,6,0,7,4,11,9,10,6,7,5,75,0,0,.367455225580763,.328965764532885,.271983028259037,.824434026041123,.862316757688991,0,.285857214321446,1.51584819285631,0,1.92933134887823,1.26183761411744,3.51488233132559,3.87386689393352,5.33137138866231,4.46624634326081,9.20907225174972,12.5643925116221,1.39586823003908,1.09793891124979,1.74973291362056,1.51758038014671,1.18438888594153, ,1.89144255927064, ,.762298137661134,.575303852915467, ,.975202940880601, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2016,0,0,0,1,1,3,0,1,1,2,5,7,1,10,9,8,13,6,5,73,0,0,0,.334828902430858,.274750183395747,.801873175738525,0,.305107809844609,.296175193550489,.509877603881188,1.22943463219004,1.88770323147826,.310991690302035,3.14936823673171,3.76539103585907,4.28160089057299,9.52953422568869,7.69447792967247,12.1752258504395,1.35067626325235,1.05871458031896,1.6982726179618,1.41925191125224,1.10467642351924, ,1.77264147979031, ,.644859337310191,.482445212455462, ,.830474898424483, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2017,0,1,0,3,1,3,2,0,1,6,4,7,7,9,13,9,5,8,4,83,0,.331179562246855,0,1.03434009102193,.280419170576177,.784830790481572,.563253351357441,0,.307661068260761,1.5581582569403,.982682674567435,1.84752141805187,2.1275884392923,2.95018127224928,5.00905482988479,4.78057175638206,3.625999869464,9.98863792436104,9.58657878969443,1.53001032296122,1.2186446817911,1.89667799360836,1.60647353619397,1.27433764548907, ,1.97649250701219, ,.880397412016347,.671754949546639, ,1.11682564533862, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2018,1,0,2,1,0,1,0,0,2,1,8,9,10,6,5,16,11,6,3,82,.361190773742876,0,.694951179679627,.351414795968569,0,.261547313909086,0,0,.629877614779448,.267174654743552,1.97683641925735,2.32762633838514,2.97348248321469,1.99725045187791,1.84525676747919,8.37249217695262,7.84268990004135,7.36657294748861,7.1552937248074,1.50787959029808,1.19926138665903,1.87167615777694,1.599693733432,1.26554748902805, ,1.97239488552658, ,.790930670800541,.594823176158011, ,1.01454956750776, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2019,0,0,0,0,0,0,1,1,0,3,3,8,6,9,14,7,3,9,2,66,0,0,0,0,0,0,.270663097522621,.283670239020543,0,.829971946948193,.747961804083871,2.03498650549574,1.74067938716481,3.00557032366653,5.0205123791491,3.57232165184153,2.10073735881294,10.787615817042,4.58106189014614,1.2080610619955,.934314337829542,1.53694987356555,1.22436558008269,.942840957154003, ,1.54210811575764, ,.555857583920082,.419497289012303, ,.711113580527958, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,All,d,2020,1,0,0,0,4,2,2,4,2,0,7,3,3,9,15,12,8,8,6,86,.37906643518343,0,0,0,1.17042910857193,.530217070868814,.534660717675081,1.12465065539017,.616587435181246,0,1.78065848750868,.751232020513642,.850897271172451,2.99567624062603,5.24787461078263,6.05418495535039,5.58284948637785,9.46051417894563,13.7145991908386,1.57336260519576,1.25848699678321,1.94309001796464,1.62691837937282,1.29442868681691, ,1.99684140397756, ,.814842435188813,.618053067833131, ,1.03841394356266, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,1995,0,1,0,1,0,0,1,3,0,1,4,4,4,2,1,5,1,2,0,30,0,.602115835044346,0,.641663190991049,0,0,.499975001249937,1.62738343866121,0,.57320715133242,2.80975829054306,3.01009888174827,3.27383144678796,1.83562021017851,1.11411923304032,9.09090909090909,2.84819139846198,13.6958159282339,0,1.22281628448902,.825029012189479,1.74564628061301,1.64066041800493,1.08284702948432, ,2.3125207186161, ,.906898265540903,.598308868858085, ,1.27864272564363, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,1996,0,0,1,0,0,0,0,1,2,2,1,2,2,1,3,3,1,2,1,22,0,0,.615358107650747,0,0,0,0,.534362158609376,1.18932933718676,1.13336280076615,.684036637002278,1.51892581566316,1.63950552513362,.92206690517464,3.35848465172514,5.17607274107559,2.87844333784289,13.2890365448505,21.6216216216216,.899052725355739,.563431556433115,1.36117663064157,1.39201524064537,.799638616769968, ,2.14589607215077, ,.624568099083735,.381927314658289, ,.925913598547639, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,1997,0,1,0,1,1,3,3,0,1,3,3,3,2,3,3,5,4,1,0,37,0,.602747322295021,0,.627214852447706,.624516000099923,1.61177671519905,1.51737393151586,0,.582869466383004,1.77731435951515,1.90725647513573,2.27164307943936,1.63943832842868,2.753809436387,3.39097999321804,8.16526496284804,11.7966261649168,6.43376439554784,0,1.5149517549283,1.06666584369735,2.08816143579475,1.88423994625122,1.30458256341516, ,2.56877827726755, ,1.09569055182137,.750850094286294, ,1.50466873942873, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,1998,0,0,0,1,0,0,0,1,3,0,3,1,1,3,0,1,3,1,0,18,0,0,0,.620185807667977,0,0,0,.519639785700552,1.71818353636535,0,1.83433508410426,.74791518641786,.809009125622937,2.74941803984823,0,1.56242676124557,9.23474727574955,6.18582209575653,0,.738010103358315,.437391559886836,1.16637413863061,.95368741847975, ,z, ,z,.5117609648615, ,z, ,z,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,1999,0,0,0,1,0,1,1,2,4,2,2,2,3,2,3,4,4,0,1,32,0,0,0,.622552590130051,0,.591859563562758,.519046407939334,1.03039670273055,2.24619410486357,1.21365114811399,1.19358804502214,1.46757754312844,2.40596679765819,1.83583925391493,3.36549248373345,5.99673178117926,12.6754761225719,0,18.1028240405503,1.31334046094146,.898323903054318,1.85404486614888,1.7481388288699,1.14146802806086, ,2.48204322434266, ,.887010875591189,.59230585764012, ,1.24027922898385, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2000,0,1,1,2,0,1,0,2,2,1,0,1,7,4,8,2,7,1,3,43,0,.624285972918475,.603587725440015,1.24406735380653,0,.62373693271126,0,1.02392398388344,1.10086693270951,.606468594023858,0,.725836889934094,5.58525492699274,3.65603977771278,8.92299455697332,3.03808236241284,20.4117338309908,5.98945855294681,50.4710632570659,1.76814590575536,1.27961595920136,2.38168093150793,2.62046489979922,1.81075313094311, ,3.57746442790012, ,1.20385555221979,.844781003453278, ,1.62552865211075, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2001,0,0,1,0,2,0,1,2,0,2,5,3,2,5,5,0,5,0,0,33,0,0,.60335829225469,0,1.26815844371596,0,.542941221183395,1.02727412810108,0,1.19599342203618,2.87458749669422,2.11298854055882,1.60485307570092,4.53494172599882,5.54078014184397,0,13.5233819273524,0,0,1.3559416747852,.933367858048926,1.90424624513738,1.59959603523641,1.09115466380847, ,2.20374846092345, ,.928651251818145,.624074160408067, ,1.29280024163349, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2002,0,0,0,0,0,0,0,2,1,1,2,1,7,2,5,2,2,3,1,29,0,0,0,0,0,0,0,1.03103412722961,.53079401476669,.585661827147768,1.19775540636847,.652937566109929,5.59360092054689,1.80494012111148,5.47459241659458,3.01731941343311,5.06816684405251,18.06684733514,15.3751537515375,1.19065459315538,.797400067643467,1.70997860675292,1.65737669598781,1.07129404392845, ,2.36929194117803, ,.744299155469406,.491690310107408, ,1.04844154558468, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2003,0,0,0,0,0,1,0,0,0,0,1,3,3,3,4,1,2,0,0,18,0,0,0,0,0,.694160031653697,0,0,0,0,.609581400452309,1.88004085955468,2.36787270316348,2.6671882501467,4.33745391455216,1.4930052703086,4.85366208804543,0,0,.738283441778968,.437553557558198,1.16680613117853,.893225130490903, ,z, ,z,.461891504002395, ,z, ,z,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2004,2,0,0,2,0,2,1,3,0,1,2,3,1,5,1,2,0,2,1,28,1.48299743441444,0,0,1.22229216449608,0,1.37438152831226,.601956358164033,1.5669151097624,0,.56412715426057,1.22573804752186,1.82919021749072,.771146772365184,4.38619576468937,1.07682036482674,2.94798284273986,0,12.5952515901505,14.7710487444609,1.14444394942702,.760474693109489,1.65404015049717,1.41274714834006,.894452120647557, ,2.04759343718079, ,.976027006705902,.609969956535562, ,1.42673805551856, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2005,0,0,0,0,0,1,1,2,3,4,2,2,3,3,11,2,3,2,1,40,0,0,0,0,0,.665849890800618,.620281980188194,1.06363742727379,1.52319057652763,2.20473135348458,1.22282276406858,1.18798707470063,2.28112596377572,2.61324041811847,11.69540902035,2.9042750929368,6.97609524695377,11.2612612612613,14.2389292325217,1.62517460469659,1.16104856435281,2.21302654495128,2.04574305848664,1.42858468291541, ,2.77196944926024, ,1.01463811149557,.712260203291923, ,1.36967668225387, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2006,0,0,0,1,1,0,0,0,3,2,4,2,2,4,3,2,1,4,0,29,0,0,0,.60636194957494,.596701434470248,0,0,0,1.51765027267117,1.08173011915257,2.4137972651677,1.17205813408345,1.47285166174489,3.50213630314492,3.15185644344519,2.85771440002286,2.29263148241552,20.5201867336993,0,1.17168687355155,.78469708813784,1.68273779743015,1.41426679061638,.932169950044626, ,1.99524833431749, ,.768124022088369,.502031689338372, ,1.08989846486245, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2007,1,0,1,0,2,0,0,0,3,3,2,1,6,3,4,5,4,3,1,39,.710620940577877,0,.636286125144755,0,1.18199118234578,0,0,0,1.51179197742391,1.58566558312852,1.178995024641,.609897415254754,4.07536712265497,2.60380502707957,4.15921474025704,6.97749061527512,9.02099636904896,14.3307537976498,14.2775556824672,1.56215014345745,1.11084146176543,2.1355106715216,1.93849470629587,1.34492850988432, ,2.63885385389567, ,1.01707276440689,.687988741043489, ,1.40946244348323, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2008,0,0,0,1,0,0,0,0,0,0,2,2,6,3,3,6,4,2,2,31,0,0,0,.601189152142939,0,0,0,0,0,0,1.15600922495362,1.2409411297528,3.90157623679967,2.55959592512329,3.059913098468,8.20838349567692,8.82651485061124,9.06618313689937,28.989708653428,1.23245834092024,.837395647718156,1.74937623706013,1.69740327224184,1.1046781243476, ,2.41540045232862, ,.650873886793755,.427579993514115, ,.920333135887579, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2009,0,0,0,2,0,1,1,4,2,2,1,3,5,2,8,4,4,1,0,40,0,0,0,1.18920204542752,0,.596737041855136,.656633309694534,2.30789646776446,1.01869301685937,1.02122097179388,.565604461487992,1.8723085564501,3.16521805187159,1.66734750022926,8.01555016732461,5.38771331977425,8.61270805072885,4.27204374572796,0,1.57979817288442,1.1286309762003,2.15123672382972,1.78683219479887,1.26972990585297, ,2.39088896793813, ,1.00850860244749,.698510646160421, ,1.37454065699828, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2010,0,0,0,2,0,1,4,1,0,2,1,3,2,3,7,2,3,2,1,34,0,0,0,1.18903236546099,0,.593443634723574,2.56950511331518,.593098703486234,0,1.00471714700519,.553342186808322,1.87017261693254,1.23249852100177,2.46149806772402,6.94210286212984,2.6323755873488,6.29524708844822,8.39912649084495,12.3839009287926,1.33426574963367,.924017818906085,1.86450264832927,1.60910306870803,1.09162439331426, ,2.22539094362826, ,.873829720879184,.58274449247151, ,1.22294526286896, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2011,0,0,0,1,3,1,1,1,2,2,1,3,4,4,2,2,3,4,2,36,0,0,0,.601066291601301,1.64749169389604,.586882013240058,.62639372604044,.608017316333169,1.04781713495361,.998961080476305,.541427310676405,1.84320471860408,2.42972033918896,3.16418146580706,1.98680759755225,2.58438000723626,6.09979260705136,16.4223837089954,22.0945647370747,1.40061471423569,.980973326744552,1.93904114263845,1.69368556565865,1.1550921686269, ,2.33372155947508, ,.908506107872282,.61363843243683, ,1.26031233697404, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2012,0,0,0,1,0,0,0,0,2,0,3,2,5,4,7,4,5,5,0,38,0,0,0,.61326366658081,0,0,0,0,1.07413693097596,0,1.59365936062386,1.20330427353513,3.16882886422836,2.91226792864944,6.88779777425735,5.10158531763746,9.82048159641749,20.1401756223314,0,1.47441692630631,1.04338516989536,2.02375242674513,1.74506246344691,1.22818972822126, ,2.3512915924219, ,.771560945006125,.528932297421374, ,1.05927177277091, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2013,1,0,0,0,0,2,1,1,2,1,2,2,4,3,4,4,4,5,2,38,.665783394030586,0,0,0,0,1.14968297491967,.598766540925693,.648331842170096,1.10287630139404,.504930647775528,1.04242133627991,1.1808815280607,2.58052862128807,2.0891364902507,3.86877127824203,4.98566620964726,7.65462339252909,19.6286263887253,19.387359441644,1.46906459245055,1.03959753990428,2.01640593035318,1.79111449321381,1.24699364072896, ,2.43220447386402, ,.871715149330691,.580781780878221, ,1.22078446412498, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2014,1,0,0,0,1,0,0,0,0,4,2,2,3,6,6,6,5,6,2,44,.669621931457499,0,0,0,.545027442131711,0,0,0,0,2.04229594910599,1.02870604210494,1.15576873067699,1.94662358139807,4.06399436459448,5.65040918379839,7.32046558161099,9.3245309760919,22.5742127243312,18.2033312096114,1.69456929055316,1.23127664067599,2.27488017778758,2.02569381473387,1.45460292112534, ,2.68988087830858, ,.883260167153916,.606767171196922, ,1.21084481845867, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2015,0,0,0,1,0,2,1,0,1,2,0,5,3,7,6,5,2,5,2,42,0,0,0,.64198450249411,0,1.10623752025797,.588235294117647,0,.587682181476258,1.04403205178399,0,2.82372607598082,1.94493247842746,4.62085855551962,5.55957080113415,6.04572990097094,3.63504180298073,18.432500184325,17.5085354110129,1.60890629231759,1.15955813811532,2.17477391145004,1.87078069154157,1.33206832004104, ,2.49954676758035, ,.88946413687727,.61659143347658, ,1.21154442243215, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2016,0,0,0,0,0,3,0,0,0,2,5,4,0,7,5,3,8,1,2,40,0,0,0,0,0,1.6116122031276,0,0,0,1.05584356621723,2.53255600747611,2.21316055926567,0,4.56124117888536,4.46951344876597,3.63570259952736,14.234622159748,3.53519284476968,16.6430889573105,1.52235791928687,1.08759481689608,2.07301940146154,1.6868365161949,1.1908747375978, ,2.26778820835292, ,.778408603766133,.534862803737158, ,1.06693010194055, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2017,0,1,0,0,1,2,1,0,0,2,1,4,3,5,6,7,4,5,1,43,0,.648828216241468,0,0,.558231967711863,1.05055259066269,.573098744913749,0,0,1.07839965491211,.506642077637832,2.16676507391377,1.87572684415211,3.39275172521425,4.90384379622894,8.37210414897561,7.01336045166041,16.9710135089268,8.07232805941234,1.62860281028671,1.17862792909772,2.1937172976701,1.81110050072396,1.30195415183297, ,2.40296712480365, ,.870039130130874,.597249940426675, ,1.19333316432776, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2018,1,0,0,1,0,0,0,0,0,0,2,4,8,5,2,8,7,4,2,44,.701365558742872,0,0,.687734259482136,0,0,0,0,0,0,1.02109062689859,2.12707123561568,4.90066955397781,3.44794295723172,1.55817848934595,9.40722710222128,12.0019203072492,13.1181949363768,15.8478605388273,1.66116029781584,1.20700161540833,2.23003016441741,1.8758042179643,1.35177282315209, ,2.48434371706141, ,.836494038492626,.561468508242312, ,1.1654736853717, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2019,0,0,0,0,0,0,0,0,0,1,2,3,3,5,9,5,2,3,1,34,0,0,0,0,0,0,0,0,0,.572043109168707,1.03124677735382,1.57253308871707,1.79800062330688,3.4611657206147,6.80071634212137,5.68918826661812,3.34179922470258,9.52925481227368,7.45656550592797,1.27675410053988,.884189330037264,1.78413588325673,1.38134190048715,.950643196083951, ,1.89124508202584, ,.578706826486246,.391346672981034, ,.802136442431859, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2020,1,0,0,0,2,2,1,1,1,0,3,2,1,6,10,6,3,4,3,46,.735515854044234,0,0,0,1.15405477143945,1.05742337645858,.538685714593535,.574451829341851,.626621382828068,0,1.5843257373716,1.03440428657136,.585819649562686,4.1514159788001,7.35781031565006,6.72600497724368,4.97760079641613,12.4119527104602,21.9635405227323,1.72594150108884,1.26360609996397,2.30216409466061,1.89735574659436,1.37716364651869, ,2.49959948688365, ,.953713661987299,.648122026516382, ,1.31739709067074, ,100, 
S92000003,ICD-10 C47+C49,Connective tissue,Female, ,1995,0,0,1,1,0,1,0,0,3,3,0,2,0,3,4,2,2,1,2,25,0,0,.635833004819614,.657920707396345,0,.496598301633808,0,0,1.77056959223782,1.70188625726847,0,1.40202311936124,0,2.28331354461595,3.30131062031627,2.2218765969738,2.81116030641647,2.41990126802826,10.4455006006163,.943276270149796,.610438666774426,1.39246185287118,1.02571113702947,.661506681323354, ,1.46851326585473, ,.616199438784871,.368935400991917, ,.925850989733902, ,100, 
