"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C21","Malignant neoplasm of anus and anal canal","431","Age-specific","4","3.6","4.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts","1077","Age-specific","9.9","9.4","10.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C23","Malignant neoplasm of gallbladder","158","Age-specific","1.5","1.2","1.7",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract","252","Age-specific","2.3","2","2.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C25","Malignant neoplasm of pancreas","1839","Age-specific","17","16.2","17.8",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs","51","Age-specific","0.5","0.4","0.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear","84","Age-specific","0.8","0.6","1",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C31","Malignant neoplasm of accessory sinuses","53","Age-specific","0.5","0.4","0.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C32","Malignant neoplasm of larynx","533","Age-specific","4.9","4.5","5.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C33","Malignant neoplasm of trachea","7","Age-specific","0.1","0","0.1",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung","6861","Age-specific","63.3","61.8","64.8",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C34","Malignant neoplasm of bronchus and lung","6854","Age-specific","63.3","61.8","64.8",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C37","Malignant neoplasm of thymus","93","Age-specific","0.9","0.7","1.1",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura","9","Age-specific","0.1","0","0.2",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs","0","Age-specific","[u]","[u]","[u]","[note2]"
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs","52","Age-specific","0.5","0.4","0.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites","43","Age-specific","0.4","0.3","0.5",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C43","Malignant melanoma of skin","3369","Age-specific","31.1","30.1","32.2",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C44","Other malignant neoplasms of skin","19172","Age-specific","177","174.5","179.5",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C45","Mesothelioma","153","Age-specific","1.4","1.2","1.7",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C46","Kaposi sarcoma","26","Age-specific","0.2","0.2","0.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system","15","Age-specific","0.1","0.1","0.2",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum","132","Age-specific","1.2","1","1.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue","313","Age-specific","2.9","2.6","3.2",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C50","Malignant neoplasm of breast","13193","Age-specific","121.8","119.7","123.9",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis","2585","Age-specific","23.9","22.9","24.8",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C65","Malignant neoplasm of renal pelvis","125","Age-specific","1.2","1","1.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C66","Malignant neoplasm of ureter","83","Age-specific","0.8","0.6","0.9",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C67","Malignant neoplasm of bladder","1183","Age-specific","10.9","10.3","11.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs","35","Age-specific","0.3","0.2","0.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C69","Malignant neoplasm of eye and adnexa","181","Age-specific","1.7","1.4","1.9",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C70","Malignant neoplasm of meninges","22","Age-specific","0.2","0.1","0.3",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C71","Malignant neoplasm of brain","1109","Age-specific","10.2","9.6","10.9",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system","31","Age-specific","0.3","0.2","0.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C73","Malignant neoplasm of thyroid gland","824","Age-specific","7.6","7.1","8.1",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C74","Malignant neoplasm of adrenal gland","57","Age-specific","0.5","0.4","0.7",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures","39","Age-specific","0.4","0.3","0.5",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites","25","Age-specific","0.2","0.1","0.3",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes","104","Age-specific","1","0.8","1.2",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs","144","Age-specific","1.3","1.1","1.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites","563","Age-specific","5.2","4.8","5.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C80","Malignant neoplasm, without specification of site","12","Age-specific","0.1","0.1","0.2",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C81","Hodgkin lymphoma","320","Age-specific","3","2.6","3.3",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C82","Follicular lymphoma","645","Age-specific","6","5.5","6.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C82-C86","Non-Hodgkin lymphoma","2470","Age-specific","22.8","21.9","23.7",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C83","Non-follicular lymphoma","1278","Age-specific","11.8","11.2","12.5",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C84","Mature T/NK-cell lymphomas","132","Age-specific","1.2","1","1.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma","344","Age-specific","3.2","2.8","3.5",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C86","Other specified types of T/NK-cell lymphoma","71","Age-specific","0.7","0.5","0.8",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C88","Malignant immunoproliferative diseases","218","Age-specific","2","1.8","2.3",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms","1087","Age-specific","10","9.4","10.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C91","Lymphoid leukaemia","776","Age-specific","7.2","6.7","7.7",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C91-C95","Leukaemia","1482","Age-specific","13.7","13","14.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C92","Myeloid leukaemia","582","Age-specific","5.4","4.9","5.8",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C93","Monocytic leukaemia","48","Age-specific","0.4","0.3","0.6",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C94","Other leukaemias of specified cell type","60","Age-specific","0.6","0.4","0.7",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C95","Leukaemia of unspecified cell type","16","Age-specific","0.1","0.1","0.2",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue","33","Age-specific","0.3","0.2","0.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites","0","Age-specific","[u]","[u]","[u]","[note2]"
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach","199","Age-specific","1.8","1.6","2.1",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs","1322","Age-specific","12.2","11.6","12.9",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system","86","Age-specific","0.8","0.6","1",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D03","Melanoma in situ","1265","Age-specific","11.7","11","12.3",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D05","Carcinoma in situ of breast","2329","Age-specific","21.5","20.6","22.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D06","Carcinoma in situ of cervix uteri","1284","Age-specific","23.3","22.1","24.7",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs","779","Age-specific","7.2","6.7","7.7",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D09","Carcinoma in situ of other and unspecified sites","1561","Age-specific","14.4","13.7","15.1",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D32","Benign neoplasm of meninges","619","Age-specific","5.7","5.3","6.2",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system","182","Age-specific","1.7","1.4","1.9",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D352","Benign neoplasm: Pituitary gland","194","Age-specific","1.8","1.5","2.1",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct","0","Age-specific","[u]","[u]","[u]","[note2]"
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D354","Benign neoplasm: Pineal gland","0","Age-specific","[u]","[u]","[u]","[note2]"
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs","292","Age-specific","2.7","2.4","3",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs","31","Age-specific","0.3","0.2","0.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs","67","Age-specific","1.2","0.9","1.5",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs","17","Age-specific","0.3","0.2","0.5",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs","129","Age-specific","1.2","1","1.4",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges","79","Age-specific","0.7","0.6","0.9",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system","105","Age-specific","1","0.8","1.2",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands","55","Age-specific","0.5","0.4","0.7",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D45","Polycythaemia vera","171","Age-specific","1.6","1.4","1.8",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D46","Myelodysplastic syndromes","241","Age-specific","2.2","2","2.5",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue","500","Age-specific","4.6","4.2","5",NA
2020,"Persons","50 to 54, 55 to 59, 60 to 64","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites","248","Age-specific","2.3","2","2.6",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C00","Malignant neoplasm of lip","11","Age-specific","0.3","0.1","0.5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx","474","Age-specific","10.9","9.9","11.9",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C00-C97","All malignant cancers","35754","Age-specific","822.8","814.3","831.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)","30635","Age-specific","705","697.1","713",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C00-C97, D00-D48","All registrations","40653","Age-specific","935.6","926.5","944.7",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C01","Malignant neoplasm of base of tongue","30","Age-specific","0.7","0.5","1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue","102","Age-specific","2.3","1.9","2.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C03","Malignant neoplasm of gum","27","Age-specific","0.6","0.4","0.9",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C04","Malignant neoplasm of floor of mouth","37","Age-specific","0.9","0.6","1.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C05","Malignant neoplasm of palate","28","Age-specific","0.6","0.4","0.9",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth","40","Age-specific","0.9","0.7","1.3",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C07","Malignant neoplasm of parotid gland","37","Age-specific","0.9","0.6","1.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands","13","Age-specific","0.3","0.2","0.5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C09","Malignant neoplasm of tonsil","59","Age-specific","1.4","1","1.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C10","Malignant neoplasm of oropharynx","9","Age-specific","0.2","0.1","0.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C11","Malignant neoplasm of nasopharynx","22","Age-specific","0.5","0.3","0.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C12","Malignant neoplasm of piriform sinus","16","Age-specific","0.4","0.2","0.6",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C13","Malignant neoplasm of hypopharynx","22","Age-specific","0.5","0.3","0.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx","21","Age-specific","0.5","0.3","0.7",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C15","Malignant neoplasm of oesophagus","371","Age-specific","8.5","7.7","9.5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C16","Malignant neoplasm of stomach","344","Age-specific","7.9","7.1","8.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C17","Malignant neoplasm of small intestine","76","Age-specific","1.7","1.4","2.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C18","Malignant neoplasm of colon","1563","Age-specific","36","34.2","37.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum","2439","Age-specific","56.1","53.9","58.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction","190","Age-specific","4.4","3.8","5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C20","Malignant neoplasm of rectum","686","Age-specific","15.8","14.6","17",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C21","Malignant neoplasm of anus and anal canal","105","Age-specific","2.4","2","2.9",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts","142","Age-specific","3.3","2.8","3.9",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C23","Malignant neoplasm of gallbladder","55","Age-specific","1.3","1","1.6",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract","60","Age-specific","1.4","1.1","1.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C25","Malignant neoplasm of pancreas","503","Age-specific","11.6","10.6","12.6",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs","34","Age-specific","0.8","0.5","1.1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear","18","Age-specific","0.4","0.2","0.7",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C31","Malignant neoplasm of accessory sinuses","15","Age-specific","0.3","0.2","0.6",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C32","Malignant neoplasm of larynx","108","Age-specific","2.5","2","3",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C33","Malignant neoplasm of trachea","8","Age-specific","0.2","0.1","0.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung","2659","Age-specific","61.2","58.9","63.6",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C34","Malignant neoplasm of bronchus and lung","2651","Age-specific","61","58.7","63.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C37","Malignant neoplasm of thymus","12","Age-specific","0.3","0.1","0.5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura","22","Age-specific","0.5","0.3","0.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs","2","Age-specific","[u]","[u]","[u]","[note2]"
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs","18","Age-specific","0.4","0.2","0.7",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites","20","Age-specific","0.5","0.3","0.7",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C43","Malignant melanoma of skin","956","Age-specific","22","20.6","23.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C44","Other malignant neoplasms of skin","5119","Age-specific","117.8","114.6","121.1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C45","Mesothelioma","84","Age-specific","1.9","1.5","2.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C46","Kaposi sarcoma","4","Age-specific","0.1","0","0.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system","7","Age-specific","0.2","0.1","0.3",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum","74","Age-specific","1.7","1.3","2.1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue","110","Age-specific","2.5","2.1","3.1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C50","Malignant neoplasm of breast","13099","Age-specific","301.5","296.3","306.7",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C51","Malignant neoplasm of vulva","158","Age-specific","3.6","3.1","4.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C52","Malignant neoplasm of vagina","47","Age-specific","1.1","0.8","1.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C53","Malignant neoplasm of cervix uteri","482","Age-specific","11.1","10.1","12.1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C54","Malignant neoplasm of corpus uteri","1833","Age-specific","42.2","40.3","44.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C54-C55","Malignant neoplasm of corpus uteri and uterus, part unspecified","1911","Age-specific","44","42","46",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C55","Malignant neoplasm of uterus, part unspecified","78","Age-specific","1.8","1.4","2.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C56","Malignant neoplasm of ovary","1916","Age-specific","44.1","42.1","46.1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C56-C57","Malignant neoplasm of ovary and other unspecified female genital organs","1961","Age-specific","45.1","43.2","47.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C57","Malignant neoplasm of other and unspecified female genital organs","45","Age-specific","1","0.8","1.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C58","Malignant neoplasm of placenta","0","Age-specific","[u]","[u]","[u]","[note2]"
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis","448","Age-specific","10.3","9.4","11.3",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C65","Malignant neoplasm of renal pelvis","32","Age-specific","0.7","0.5","1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C66","Malignant neoplasm of ureter","14","Age-specific","0.3","0.2","0.5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C67","Malignant neoplasm of bladder","360","Age-specific","8.3","7.5","9.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs","6","Age-specific","0.1","0.1","0.3",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C69","Malignant neoplasm of eye and adnexa","57","Age-specific","1.3","1","1.7",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C70","Malignant neoplasm of meninges","9","Age-specific","0.2","0.1","0.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C71","Malignant neoplasm of brain","373","Age-specific","8.6","7.7","9.5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system","12","Age-specific","0.3","0.1","0.5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C73","Malignant neoplasm of thyroid gland","228","Age-specific","5.2","4.6","6",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C74","Malignant neoplasm of adrenal gland","23","Age-specific","0.5","0.3","0.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures","9","Age-specific","0.2","0.1","0.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites","30","Age-specific","0.7","0.5","1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes","59","Age-specific","1.4","1","1.8",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs","305","Age-specific","7","6.3","7.9",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites","157","Age-specific","3.6","3.1","4.2",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C80","Malignant neoplasm, without specification of site","367","Age-specific","8.4","7.6","9.4",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C81","Hodgkin lymphoma","74","Age-specific","1.7","1.3","2.1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C82","Follicular lymphoma","234","Age-specific","5.4","4.7","6.1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C82-C86","Non-Hodgkin lymphoma","949","Age-specific","21.8","20.5","23.3",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C83","Non-follicular lymphoma","283","Age-specific","6.5","5.8","7.3",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C84","Mature T/NK-cell lymphomas","55","Age-specific","1.3","1","1.6",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma","377","Age-specific","8.7","7.8","9.6",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C86","Other specified types of T/NK-cell lymphoma","0","Age-specific","[u]","[u]","[u]","[note2]"
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C88","Malignant immunoproliferative diseases","14","Age-specific","0.3","0.2","0.5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms","291","Age-specific","6.7","5.9","7.5",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C91","Lymphoid leukaemia","199","Age-specific","4.6","4","5.3",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C91-C95","Leukaemia","447","Age-specific","10.3","9.4","11.3",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C92","Myeloid leukaemia","233","Age-specific","5.4","4.7","6.1",NA
2001,"Female","50 to 54, 55 to 59, 60 to 64","E92000001","England","C93","Monocytic leukaemia","5","Age-specific","0.1","0","0.3",NA
