"Country"	"Cancer_Site"	"Sex"	"Year"	"ASR_rolling"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Nothern Ireland	Oesophageal	Men	2016	20.87	20.95	NA	1.2291*	2	2
Nothern Ireland	Oesophageal	Men	2017	21.77	21.21	NA	1.2291*	2	2
Nothern Ireland	Oesophageal	Men	2018	20.93	21.47	NA	1.2291*	2	2
Nothern Ireland	Oesophageal	Women	2001	9.10	8.94	NA	-7.8028*	3	3
Nothern Ireland	Oesophageal	Women	2002	8.07	8.24	NA	-7.8028*	3	3
Nothern Ireland	Oesophageal	Women	2003	7.53	7.60	NA	-7.8028*	3	3
Nothern Ireland	Oesophageal	Women	2004	7.13	7.01	Joinpoint 1	NA	3	3
Nothern Ireland	Oesophageal	Women	2005	7.30	7.42	NA	5.8540	3	3
Nothern Ireland	Oesophageal	Women	2006	8.00	7.85	NA	5.8540	3	3
Nothern Ireland	Oesophageal	Women	2007	8.43	8.31	Joinpoint 2	NA	3	3
Nothern Ireland	Oesophageal	Women	2008	8.43	8.31	NA	0.0318	3	3
Nothern Ireland	Oesophageal	Women	2009	8.10	8.32	NA	0.0318	3	3
Nothern Ireland	Oesophageal	Women	2010	7.97	8.32	NA	0.0318	3	3
Nothern Ireland	Oesophageal	Women	2011	8.47	8.32	NA	0.0318	3	3
Nothern Ireland	Oesophageal	Women	2012	8.30	8.33	NA	0.0318	3	3
Nothern Ireland	Oesophageal	Women	2013	8.50	8.33	NA	0.0318	3	3
Nothern Ireland	Oesophageal	Women	2014	8.37	8.33	NA	0.0318	3	3
Nothern Ireland	Oesophageal	Women	2015	8.37	8.33	Joinpoint 3	NA	3	3
Nothern Ireland	Oesophageal	Women	2016	7.50	7.57	NA	-9.1366*	3	3
Nothern Ireland	Oesophageal	Women	2017	6.83	6.88	NA	-9.1366*	3	3
Nothern Ireland	Oesophageal	Women	2018	6.30	6.25	NA	-9.1366*	3	3
Nothern Ireland	Pancreatic	Men	2001	16.37	16.66	NA	-9.5683	3	3
Nothern Ireland	Pancreatic	Men	2002	15.60	15.06	NA	-9.5683	3	3
Nothern Ireland	Pancreatic	Men	2003	13.60	13.62	Joinpoint 1	NA	3	3
Nothern Ireland	Pancreatic	Men	2004	14.33	14.92	NA	9.5315*	3	3
Nothern Ireland	Pancreatic	Men	2005	16.53	16.34	NA	9.5315*	3	3
Nothern Ireland	Pancreatic	Men	2006	18.50	17.90	NA	9.5315*	3	3
Nothern Ireland	Pancreatic	Men	2007	18.73	19.61	Joinpoint 2	NA	3	3
Nothern Ireland	Pancreatic	Men	2008	19.67	18.86	NA	-3.8199	3	3
Nothern Ireland	Pancreatic	Men	2009	18.20	18.14	NA	-3.8199	3	3
Nothern Ireland	Pancreatic	Men	2010	16.87	17.44	NA	-3.8199	3	3
Nothern Ireland	Pancreatic	Men	2011	16.47	16.78	Joinpoint 3	NA	3	3
Nothern Ireland	Pancreatic	Men	2012	17.17	17.35	NA	3.3895*	3	3
Nothern Ireland	Pancreatic	Men	2013	17.87	17.93	NA	3.3895*	3	3
Nothern Ireland	Pancreatic	Men	2014	18.90	18.54	NA	3.3895*	3	3
Nothern Ireland	Pancreatic	Men	2015	19.93	19.17	NA	3.3895*	3	3
Nothern Ireland	Pancreatic	Men	2016	20.90	19.82	NA	3.3895*	3	3
Nothern Ireland	Pancreatic	Men	2017	20.53	20.49	NA	3.3895*	3	3
Nothern Ireland	Pancreatic	Men	2018	19.80	21.19	NA	3.3895*	3	3
Nothern Ireland	Pancreatic	Women	2001	11.73	12.12	NA	0.3073	2	2
Nothern Ireland	Pancreatic	Women	2002	12.43	12.16	NA	0.3073	2	2
Nothern Ireland	Pancreatic	Women	2003	12.63	12.20	NA	0.3073	2	2
Nothern Ireland	Pancreatic	Women	2004	12.13	12.23	NA	0.3073	2	2
Nothern Ireland	Pancreatic	Women	2005	12.07	12.27	NA	0.3073	2	2
Nothern Ireland	Pancreatic	Women	2006	12.07	12.31	Joinpoint 1	NA	2	2
Nothern Ireland	Pancreatic	Women	2007	13.30	12.76	NA	3.7040*	2	2
Nothern Ireland	Pancreatic	Women	2008	13.13	13.24	NA	3.7040*	2	2
Nothern Ireland	Pancreatic	Women	2009	13.80	13.73	NA	3.7040*	2	2
Nothern Ireland	Pancreatic	Women	2010	13.77	14.24	NA	3.7040*	2	2
Nothern Ireland	Pancreatic	Women	2011	14.70	14.76	NA	3.7040*	2	2
Nothern Ireland	Pancreatic	Women	2012	15.57	15.31	NA	3.7040*	2	2
Nothern Ireland	Pancreatic	Women	2013	15.83	15.88	Joinpoint 2	NA	2	2
Nothern Ireland	Pancreatic	Women	2014	15.70	15.36	NA	-3.2806*	2	2
Nothern Ireland	Pancreatic	Women	2015	14.80	14.85	NA	-3.2806*	2	2
Nothern Ireland	Pancreatic	Women	2016	14.23	14.36	NA	-3.2806*	2	2
Nothern Ireland	Pancreatic	Women	2017	13.40	13.89	NA	-3.2806*	2	2
Nothern Ireland	Pancreatic	Women	2018	13.87	13.44	NA	-3.2806*	2	2
Nothern Ireland	Prostate	Men	2001	131.07	131.01	NA	8.0563*	3	3
Nothern Ireland	Prostate	Men	2002	141.43	141.56	NA	8.0563*	3	3
Nothern Ireland	Prostate	Men	2003	153.63	152.97	Joinpoint 1	NA	3	3
Nothern Ireland	Prostate	Men	2004	159.93	157.46	NA	2.9367*	3	3
Nothern Ireland	Prostate	Men	2005	160.53	162.08	NA	2.9367*	3	3
Nothern Ireland	Prostate	Men	2006	163.40	166.84	NA	2.9367*	3	3
Nothern Ireland	Prostate	Men	2007	169.80	171.74	NA	2.9367*	3	3
Nothern Ireland	Prostate	Men	2008	179.20	176.79	Joinpoint 2	NA	3	3
Nothern Ireland	Prostate	Men	2009	176.47	174.82	NA	-1.1136*	3	3
Nothern Ireland	Prostate	Men	2010	174.87	172.87	NA	-1.1136*	3	3
Nothern Ireland	Prostate	Men	2011	169.43	170.94	NA	-1.1136*	3	3
Nothern Ireland	Prostate	Men	2012	167.93	169.04	NA	-1.1136*	3	3
Nothern Ireland	Prostate	Men	2013	167.07	167.16	NA	-1.1136*	3	3
Nothern Ireland	Prostate	Men	2014	165.17	165.30	Joinpoint 3	NA	3	3
Nothern Ireland	Prostate	Men	2015	169.87	166.94	NA	0.9937	3	3
Nothern Ireland	Prostate	Men	2016	166.13	168.60	NA	0.9937	3	3
Nothern Ireland	Prostate	Men	2017	169.60	170.27	NA	0.9937	3	3
Nothern Ireland	Prostate	Men	2018	173.00	171.97	NA	0.9937	3	3
Scotland	All sites excl. NMSC	Men	2001	723.17	727.11	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2002	727.66	726.37	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2003	734.22	725.64	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2004	725.54	724.90	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2005	722.26	724.17	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2006	714.39	723.43	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2007	721.27	722.70	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2008	725.15	721.97	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2009	723.63	721.24	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2010	724.23	720.51	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2011	716.21	719.78	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2012	719.51	719.05	NA	-0.1013	1	1
Scotland	All sites excl. NMSC	Men	2013	718.43	718.32	Joinpoint 1	NA	1	1
Scotland	All sites excl. NMSC	Men	2014	715.35	712.90	NA	-0.7546*	1	1
Scotland	All sites excl. NMSC	Men	2015	706.51	707.52	NA	-0.7546*	1	1
Scotland	All sites excl. NMSC	Men	2016	696.20	702.18	NA	-0.7546*	1	1
Scotland	All sites excl. NMSC	Men	2017	700.75	696.88	NA	-0.7546*	1	1
Scotland	All sites excl. NMSC	Men	2018	692.03	691.63	NA	-0.7546*	1	1
Scotland	All sites excl. NMSC	Women	2001	548.00	546.13	NA	0.6726*	3	3
Scotland	All sites excl. NMSC	Women	2002	547.01	549.80	NA	0.6726*	3	3
Scotland	All sites excl. NMSC	Women	2003	553.96	553.50	NA	0.6726*	3	3
Scotland	All sites excl. NMSC	Women	2004	557.95	557.22	NA	0.6726*	3	3
Scotland	All sites excl. NMSC	Women	2005	559.91	560.97	NA	0.6726*	3	3
Scotland	All sites excl. NMSC	Women	2006	564.58	564.74	Joinpoint 1	NA	3	3
Scotland	All sites excl. NMSC	Women	2007	573.98	573.82	NA	1.6079*	3	3
Scotland	All sites excl. NMSC	Women	2008	585.67	583.05	NA	1.6079*	3	3
Scotland	All sites excl. NMSC	Women	2009	591.24	592.42	Joinpoint 2	NA	3	3
Scotland	All sites excl. NMSC	Women	2010	592.87	593.69	NA	0.2133	3	3
Scotland	All sites excl. NMSC	Women	2011	594.81	594.95	NA	0.2133	3	3
Scotland	All sites excl. NMSC	Women	2012	596.43	596.22	NA	0.2133	3	3
Scotland	All sites excl. NMSC	Women	2013	598.39	597.50	Joinpoint 3	NA	3	3
Scotland	All sites excl. NMSC	Women	2014	597.43	595.82	NA	-0.2811	3	3
Scotland	All sites excl. NMSC	Women	2015	593.10	594.14	NA	-0.2811	3	3
Scotland	All sites excl. NMSC	Women	2016	588.20	592.47	NA	-0.2811	3	3
Scotland	All sites excl. NMSC	Women	2017	592.31	590.80	NA	-0.2811	3	3
Scotland	All sites excl. NMSC	Women	2018	590.60	589.14	NA	-0.2811	3	3
Scotland	Breast	Women	2001	149.86	149.27	NA	1.7452*	3	3
Scotland	Breast	Women	2002	151.00	151.88	NA	1.7452*	3	3
Scotland	Breast	Women	2003	154.52	154.53	NA	1.7452*	3	3
Scotland	Breast	Women	2004	157.72	157.23	Joinpoint 1	NA	3	3
Scotland	Breast	Women	2005	159.55	158.92	NA	1.0786*	3	3
Scotland	Breast	Women	2006	160.24	160.64	NA	1.0786*	3	3
Scotland	Breast	Women	2007	161.84	162.37	NA	1.0786*	3	3
Scotland	Breast	Women	2008	163.46	164.12	NA	1.0786*	3	3
Scotland	Breast	Women	2009	166.20	165.89	NA	1.0786*	3	3
Scotland	Breast	Women	2010	168.07	167.68	NA	1.0786*	3	3
Scotland	Breast	Women	2011	168.90	169.49	Joinpoint 2	NA	3	3
Scotland	Breast	Women	2012	169.63	168.84	NA	-0.3845	3	3
Scotland	Breast	Women	2013	168.03	168.19	NA	-0.3845	3	3
Scotland	Breast	Women	2014	168.28	167.54	NA	-0.3845	3	3
Scotland	Breast	Women	2015	166.14	166.90	NA	-0.3845	3	3
Scotland	Breast	Women	2016	166.18	166.26	Joinpoint 3	NA	3	3
Scotland	Breast	Women	2017	168.03	167.73	NA	0.8860	3	3
Scotland	Breast	Women	2018	169.07	169.21	NA	0.8860	3	3
Scotland	Colorectal	Men	2001	105.34	105.69	NA	-0.5137*	3	3
Scotland	Colorectal	Men	2002	105.16	105.15	NA	-0.5137*	3	3
Scotland	Colorectal	Men	2003	104.92	104.61	NA	-0.5137*	3	3
Scotland	Colorectal	Men	2004	104.96	104.07	NA	-0.5137*	3	3
Scotland	Colorectal	Men	2005	102.57	103.54	NA	-0.5137*	3	3
Scotland	Colorectal	Men	2006	102.45	103.01	Joinpoint 1	NA	3	3
Scotland	Colorectal	Men	2007	104.51	104.42	NA	1.3746*	3	3
Scotland	Colorectal	Men	2008	106.99	105.86	NA	1.3746*	3	3
Scotland	Colorectal	Men	2009	107.62	107.31	NA	1.3746*	3	3
Scotland	Colorectal	Men	2010	107.38	108.79	Joinpoint 2	NA	3	3
Scotland	Colorectal	Men	2011	104.69	104.56	NA	-3.8860*	3	3
Scotland	Colorectal	Men	2012	101.17	100.50	NA	-3.8860*	3	3
Scotland	Colorectal	Men	2013	96.58	96.59	NA	-3.8860*	3	3
Scotland	Colorectal	Men	2014	93.02	92.84	NA	-3.8860*	3	3
Scotland	Colorectal	Men	2015	89.38	89.23	Joinpoint 3	NA	3	3
Scotland	Colorectal	Men	2016	88.90	89.50	NA	0.3012	3	3
Scotland	Colorectal	Men	2017	89.32	89.77	NA	0.3012	3	3
Scotland	Colorectal	Men	2018	90.54	90.04	NA	0.3012	3	3
Scotland	Colorectal	Women	2001	67.15	66.78	NA	-2.3193*	3	3
Scotland	Colorectal	Women	2002	64.86	65.23	NA	-2.3193*	3	3
Scotland	Colorectal	Women	2003	63.40	63.72	NA	-2.3193*	3	3
Scotland	Colorectal	Women	2004	62.86	62.24	Joinpoint 1	NA	3	3
Scotland	Colorectal	Women	2005	63.45	63.45	NA	1.9515*	3	3
Scotland	Colorectal	Women	2006	64.16	64.69	NA	1.9515*	3	3
Scotland	Colorectal	Women	2007	65.88	65.96	NA	1.9515*	3	3
Scotland	Colorectal	Women	2008	67.48	67.24	NA	1.9515*	3	3
Scotland	Colorectal	Women	2009	68.27	68.55	Joinpoint 2	NA	3	3
Scotland	Colorectal	Women	2010	67.60	67.25	NA	-1.9042*	3	3
Scotland	Colorectal	Women	2011	66.61	65.97	NA	-1.9042*	3	3
Scotland	Colorectal	Women	2012	64.89	64.71	NA	-1.9042*	3	3
Scotland	Colorectal	Women	2013	62.93	63.48	NA	-1.9042*	3	3
Scotland	Colorectal	Women	2014	61.38	62.27	NA	-1.9042*	3	3
Scotland	Colorectal	Women	2015	61.19	61.09	NA	-1.9042*	3	3
Scotland	Colorectal	Women	2016	60.14	59.92	Joinpoint 3	NA	3	3
Scotland	Colorectal	Women	2017	62.17	61.48	NA	2.6003*	3	3
Scotland	Colorectal	Women	2018	62.73	63.08	NA	2.6003*	3	3
Scotland	Lung	Men	2001	146.36	145.79	NA	-1.2718*	1	1
Scotland	Lung	Men	2002	144.28	143.94	NA	-1.2718*	1	1
Scotland	Lung	Men	2003	143.08	142.11	NA	-1.2718*	1	1
Scotland	Lung	Men	2004	139.27	140.30	NA	-1.2718*	1	1
Scotland	Lung	Men	2005	138.05	138.52	NA	-1.2718*	1	1
Scotland	Lung	Men	2006	136.56	136.76	NA	-1.2718*	1	1
Scotland	Lung	Men	2007	133.56	135.02	NA	-1.2718*	1	1
Scotland	Lung	Men	2008	133.74	133.30	NA	-1.2718*	1	1
Scotland	Lung	Men	2009	131.38	131.60	NA	-1.2718*	1	1
Scotland	Lung	Men	2010	131.43	129.93	NA	-1.2718*	1	1
Scotland	Lung	Men	2011	127.37	128.28	NA	-1.2718*	1	1
Scotland	Lung	Men	2012	126.37	126.65	NA	-1.2718*	1	1
Scotland	Lung	Men	2013	125.57	125.04	Joinpoint 1	NA	1	1
Scotland	Lung	Men	2014	122.68	121.92	NA	-2.4958*	1	1
Scotland	Lung	Men	2015	119.01	118.87	NA	-2.4958*	1	1
Scotland	Lung	Men	2016	114.78	115.91	NA	-2.4958*	1	1
Scotland	Lung	Men	2017	113.11	113.01	NA	-2.4958*	1	1
Scotland	Lung	Men	2018	110.57	110.19	NA	-2.4958*	1	1
Scotland	Lung	Women	2001	80.99	80.12	NA	2.2013*	2	2
Scotland	Lung	Women	2002	80.50	81.89	NA	2.2013*	2	2
Scotland	Lung	Women	2003	84.45	83.69	NA	2.2013*	2	2
Scotland	Lung	Women	2004	85.15	85.53	NA	2.2013*	2	2
Scotland	Lung	Women	2005	87.51	87.41	NA	2.2013*	2	2
Scotland	Lung	Women	2006	89.02	89.34	NA	2.2013*	2	2
Scotland	Lung	Women	2007	91.73	91.31	Joinpoint 1	NA	2	2
Scotland	Lung	Women	2008	92.81	92.36	NA	1.1555*	2	2
Scotland	Lung	Women	2009	93.25	93.43	NA	1.1555*	2	2
Scotland	Lung	Women	2010	93.87	94.51	NA	1.1555*	2	2
Scotland	Lung	Women	2011	95.43	95.60	NA	1.1555*	2	2
Scotland	Lung	Women	2012	96.86	96.70	Joinpoint 2	NA	2	2
Scotland	Lung	Women	2013	98.06	96.54	NA	-0.1717	2	2
Scotland	Lung	Women	2014	96.43	96.37	NA	-0.1717	2	2
Scotland	Lung	Women	2015	95.08	96.21	NA	-0.1717	2	2
Scotland	Lung	Women	2016	94.55	96.04	NA	-0.1717	2	2
Scotland	Lung	Women	2017	96.67	95.88	NA	-0.1717	2	2
Scotland	Lung	Women	2018	96.35	95.71	NA	-0.1717	2	2
Scotland	Oesophageal	Men	2001	26.62	26.72	NA	3.2629*	3	3
Scotland	Oesophageal	Men	2002	27.79	27.59	NA	3.2629*	3	3
Scotland	Oesophageal	Men	2003	28.58	28.49	Joinpoint 1	NA	3	3
Scotland	Oesophageal	Men	2004	28.14	28.13	NA	-1.2510*	3	3
Scotland	Oesophageal	Men	2005	27.81	27.78	NA	-1.2510*	3	3
Scotland	Oesophageal	Men	2006	27.02	27.43	NA	-1.2510*	3	3
Scotland	Oesophageal	Men	2007	27.07	27.09	NA	-1.2510*	3	3
Scotland	Oesophageal	Men	2008	26.74	26.75	NA	-1.2510*	3	3
Scotland	Oesophageal	Men	2009	26.62	26.42	NA	-1.2510*	3	3
Scotland	Oesophageal	Men	2010	26.04	26.08	Joinpoint 2	NA	3	3
Scotland	Oesophageal	Men	2011	26.26	26.21	NA	0.4827	3	3
Scotland	Oesophageal	Men	2012	26.04	26.34	NA	0.4827	3	3
Scotland	Oesophageal	Men	2013	26.91	26.46	NA	0.4827	3	3
Scotland	Oesophageal	Men	2014	26.65	26.59	NA	0.4827	3	3
Scotland	Oesophageal	Men	2015	26.37	26.72	Joinpoint 3	NA	3	3
Scotland	Oesophageal	Men	2016	26.27	26.08	NA	-2.3787*	3	3
Scotland	Oesophageal	Men	2017	25.55	25.46	NA	-2.3787*	3	3
Scotland	Oesophageal	Men	2018	24.75	24.86	NA	-2.3787*	3	3
Scotland	Oesophageal	Women	2001	12.08	12.03	NA	1.6695	3	3
Scotland	Oesophageal	Women	2002	12.12	12.24	NA	1.6695	3	3
Scotland	Oesophageal	Women	2003	12.54	12.44	NA	1.6695	3	3
Scotland	Oesophageal	Women	2004	12.44	12.65	Joinpoint 1	NA	3	3
Scotland	Oesophageal	Women	2005	12.48	12.24	NA	-3.2259	3	3
Scotland	Oesophageal	Women	2006	11.91	11.84	NA	-3.2259	3	3
Scotland	Oesophageal	Women	2007	11.43	11.46	Joinpoint 2	NA	3	3
Scotland	Oesophageal	Women	2008	11.20	11.49	NA	0.2352	3	3
Scotland	Oesophageal	Women	2009	11.57	11.52	NA	0.2352	3	3
Scotland	Oesophageal	Women	2010	11.67	11.54	NA	0.2352	3	3
Scotland	Oesophageal	Women	2011	11.66	11.57	NA	0.2352	3	3
Scotland	Oesophageal	Women	2012	11.65	11.60	NA	0.2352	3	3
Scotland	Oesophageal	Women	2013	11.65	11.63	NA	0.2352	3	3
Scotland	Oesophageal	Women	2014	11.74	11.65	Joinpoint 3	NA	3	3
Scotland	Oesophageal	Women	2015	10.89	11.21	NA	-3.7681*	3	3
Scotland	Oesophageal	Women	2016	10.88	10.79	NA	-3.7681*	3	3
Scotland	Oesophageal	Women	2017	10.33	10.38	NA	-3.7681*	3	3
Scotland	Oesophageal	Women	2018	10.06	9.99	NA	-3.7681*	3	3
Scotland	Pancreatic	Men	2001	16.65	16.47	NA	-1.1958*	2	2
Scotland	Pancreatic	Men	2002	15.95	16.28	NA	-1.1958*	2	2
Scotland	Pancreatic	Men	2003	16.18	16.08	NA	-1.1958*	2	2
Scotland	Pancreatic	Men	2004	16.01	15.89	NA	-1.1958*	2	2
Scotland	Pancreatic	Men	2005	15.78	15.70	Joinpoint 1	NA	2	2
Scotland	Pancreatic	Men	2006	16.03	16.29	NA	3.7497*	2	2
Scotland	Pancreatic	Men	2007	16.91	16.90	NA	3.7497*	2	2
Scotland	Pancreatic	Men	2008	17.77	17.53	NA	3.7497*	2	2
Scotland	Pancreatic	Men	2009	18.13	18.19	Joinpoint 2	NA	2	2
Scotland	Pancreatic	Men	2010	18.19	18.17	NA	-0.1282	2	2
Scotland	Pancreatic	Men	2011	17.97	18.14	NA	-0.1282	2	2
Scotland	Pancreatic	Men	2012	18.34	18.12	NA	-0.1282	2	2
Scotland	Pancreatic	Men	2013	18.06	18.10	NA	-0.1282	2	2
Scotland	Pancreatic	Men	2014	18.13	18.07	NA	-0.1282	2	2
Scotland	Pancreatic	Men	2015	17.90	18.05	NA	-0.1282	2	2
Scotland	Pancreatic	Men	2016	17.91	18.03	NA	-0.1282	2	2
Scotland	Pancreatic	Men	2017	17.85	18.00	NA	-0.1282	2	2
Scotland	Pancreatic	Men	2018	18.26	17.98	NA	-0.1282	2	2
Scotland	Pancreatic	Women	2001	12.73	12.72	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2002	13.23	12.87	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2003	13.05	13.02	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2004	13.60	13.18	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2005	12.88	13.34	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2006	13.29	13.50	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2007	13.11	13.66	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2008	13.74	13.82	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2009	13.79	13.98	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2010	14.41	14.15	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2011	14.44	14.32	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2012	14.71	14.49	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2013	14.80	14.66	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2014	14.95	14.84	NA	1.1920*	1	1
Scotland	Pancreatic	Women	2015	15.00	15.02	Joinpoint 1	NA	1	1
Scotland	Pancreatic	Women	2016	14.62	14.71	NA	-2.0178	1	1
Scotland	Pancreatic	Women	2017	14.20	14.42	NA	-2.0178	1	1
Scotland	Pancreatic	Women	2018	14.30	14.12	NA	-2.0178	1	1
Scotland	Prostate	Men	2001	138.27	138.54	NA	3.5203*	2	2
Scotland	Prostate	Men	2002	143.98	143.42	NA	3.5203*	2	2
Scotland	Prostate	Men	2003	150.27	148.46	Joinpoint 1	NA	2	2
Scotland	Prostate	Men	2004	148.65	148.91	NA	0.2985*	2	2
Scotland	Prostate	Men	2005	149.18	149.35	NA	0.2985*	2	2
Scotland	Prostate	Men	2006	146.20	149.80	NA	0.2985*	2	2
Scotland	Prostate	Men	2007	150.02	150.25	NA	0.2985*	2	2
Scotland	Prostate	Men	2008	151.61	150.69	NA	0.2985*	2	2
Scotland	Prostate	Men	2009	151.38	151.14	NA	0.2985*	2	2
Scotland	Prostate	Men	2010	152.42	151.59	NA	0.2985*	2	2
Scotland	Prostate	Men	2011	150.26	152.05	NA	0.2985*	2	2
Scotland	Prostate	Men	2012	154.33	152.50	NA	0.2985*	2	2
Scotland	Prostate	Men	2013	154.07	152.96	NA	0.2985*	2	2
Scotland	Prostate	Men	2014	154.47	153.41	NA	0.2985*	2	2
Scotland	Prostate	Men	2015	152.55	153.87	NA	0.2985*	2	2
Scotland	Prostate	Men	2016	152.40	154.33	Joinpoint 2	NA	2	2
Scotland	Prostate	Men	2017	162.45	159.67	NA	3.4609*	2	2
Scotland	Prostate	Men	2018	163.78	165.20	NA	3.4609*	2	2
Wales	All sites excl. NMSC	Men	2003	734.67	736.80	NA	0.1755	1	1
Wales	All sites excl. NMSC	Men	2004	739.03	738.09	NA	0.1755	1	1
Wales	All sites excl. NMSC	Men	2005	742.47	739.39	NA	0.1755	1	1
Wales	All sites excl. NMSC	Men	2006	740.27	740.68	NA	0.1755	1	1
Wales	All sites excl. NMSC	Men	2007	746.57	741.98	Joinpoint 1	NA	1	1
Wales	All sites excl. NMSC	Men	2008	738.63	737.61	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2009	732.07	733.26	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2010	723.30	728.93	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2011	716.50	724.63	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2012	717.97	720.36	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2013	720.40	716.11	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2014	721.07	711.88	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2015	711.80	707.69	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2016	693.93	703.51	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2017	700.17	699.36	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Men	2018	696.93	695.24	NA	-0.5899*	1	1
Wales	All sites excl. NMSC	Women	2003	532.60	533.22	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2004	534.13	536.89	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2005	542.13	540.58	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2006	543.90	544.30	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2007	551.97	548.05	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2008	552.20	551.82	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2009	557.73	555.62	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2010	559.40	559.44	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2011	558.77	563.29	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2012	566.13	567.17	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2013	570.90	571.07	NA	0.6881*	1	1
Wales	All sites excl. NMSC	Women	2014	576.60	575.00	Joinpoint 1	NA	1	1
Wales	All sites excl. NMSC	Women	2015	569.70	567.16	NA	-1.3633*	1	1
Wales	All sites excl. NMSC	Women	2016	556.83	559.43	NA	-1.3633*	1	1
Wales	All sites excl. NMSC	Women	2017	549.70	551.80	NA	-1.3633*	1	1
Wales	All sites excl. NMSC	Women	2018	546.50	544.28	NA	-1.3633*	1	1
Wales	Breast	Women	2003	161.00	159.95	NA	0.7219*	1	1
Wales	Breast	Women	2004	160.90	161.10	NA	0.7219*	1	1
Wales	Breast	Women	2005	161.53	162.27	NA	0.7219*	1	1
Wales	Breast	Women	2006	162.27	163.44	NA	0.7219*	1	1
Wales	Breast	Women	2007	166.40	164.62	NA	0.7219*	1	1
Wales	Breast	Women	2008	167.63	165.81	NA	0.7219*	1	1
Wales	Breast	Women	2009	170.17	167.00	NA	0.7219*	1	1
Wales	Breast	Women	2010	167.07	168.21	NA	0.7219*	1	1
Wales	Breast	Women	2011	163.17	169.42	NA	0.7219*	1	1
Wales	Breast	Women	2012	166.17	170.65	NA	0.7219*	1	1
Wales	Breast	Women	2013	172.27	171.88	NA	0.7219*	1	1
Wales	Breast	Women	2014	178.37	173.12	NA	0.7219*	1	1
Wales	Breast	Women	2015	175.73	174.37	Joinpoint 1	NA	1	1
Wales	Breast	Women	2016	170.57	171.07	NA	-1.8911	1	1
Wales	Breast	Women	2017	167.37	167.84	NA	-1.8911	1	1
Wales	Breast	Women	2018	165.13	164.66	NA	-1.8911	1	1
Wales	Colorectal	Men	2003	95.00	94.86	NA	1.5176*	1	1
Wales	Colorectal	Men	2004	97.17	96.30	NA	1.5176*	1	1
Wales	Colorectal	Men	2005	97.17	97.76	NA	1.5176*	1	1
Wales	Colorectal	Men	2006	98.43	99.25	NA	1.5176*	1	1
Wales	Colorectal	Men	2007	99.97	100.75	NA	1.5176*	1	1
Wales	Colorectal	Men	2008	102.60	102.28	NA	1.5176*	1	1
Wales	Colorectal	Men	2009	105.60	103.83	NA	1.5176*	1	1
Wales	Colorectal	Men	2010	104.23	105.41	Joinpoint 1	NA	1	1
