"Country"	"Cancer_Site"	"Sex"	"Year"	"ASR_rolling"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Nothern Ireland	Oesophageal	Women	2004	7.27	7.57	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2005	6.97	7.50	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2006	7.13	7.44	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2007	7.40	7.37	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2008	7.77	7.31	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2009	8.10	7.24	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2010	7.27	7.18	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2011	7.10	7.12	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2012	6.47	7.05	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2013	6.80	6.99	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2014	6.93	6.93	NA	-0.8780*	1	1
Nothern Ireland	Oesophageal	Women	2015	7.07	6.87	Joinpoint 1	NA	1	1
Nothern Ireland	Oesophageal	Women	2016	6.40	6.29	NA	-8.4323	1	1
Nothern Ireland	Oesophageal	Women	2017	5.83	5.76	NA	-8.4323	1	1
Nothern Ireland	Oesophageal	Women	2018	5.20	5.27	NA	-8.4323	1	1
Nothern Ireland	Pancreatic	Men	2001	18.63	18.96	NA	-8.5204*	3	3
Nothern Ireland	Pancreatic	Men	2002	17.93	17.34	NA	-8.5204*	3	3
Nothern Ireland	Pancreatic	Men	2003	15.63	15.87	NA	-8.5204*	3	3
Nothern Ireland	Pancreatic	Men	2004	14.50	14.51	Joinpoint 1	NA	3	3
Nothern Ireland	Pancreatic	Men	2005	15.53	15.75	NA	8.5317*	3	3
Nothern Ireland	Pancreatic	Men	2006	17.37	17.10	NA	8.5317*	3	3
Nothern Ireland	Pancreatic	Men	2007	18.73	18.56	NA	8.5317*	3	3
Nothern Ireland	Pancreatic	Men	2008	19.80	20.14	Joinpoint 2	NA	3	3
Nothern Ireland	Pancreatic	Men	2009	18.77	18.35	NA	-8.9031	3	3
Nothern Ireland	Pancreatic	Men	2010	16.23	16.71	NA	-8.9031	3	3
Nothern Ireland	Pancreatic	Men	2011	15.00	15.22	Joinpoint 3	NA	3	3
Nothern Ireland	Pancreatic	Men	2012	15.70	15.72	NA	3.2679*	3	3
Nothern Ireland	Pancreatic	Men	2013	16.40	16.24	NA	3.2679*	3	3
Nothern Ireland	Pancreatic	Men	2014	16.87	16.77	NA	3.2679*	3	3
Nothern Ireland	Pancreatic	Men	2015	17.37	17.31	NA	3.2679*	3	3
Nothern Ireland	Pancreatic	Men	2016	18.73	17.88	NA	3.2679*	3	3
Nothern Ireland	Pancreatic	Men	2017	18.80	18.46	NA	3.2679*	3	3
Nothern Ireland	Pancreatic	Men	2018	18.03	19.07	NA	3.2679*	3	3
Nothern Ireland	Pancreatic	Women	2001	12.80	13.11	NA	-1.5410	2	2
Nothern Ireland	Pancreatic	Women	2002	13.33	12.91	NA	-1.5410	2	2
Nothern Ireland	Pancreatic	Women	2003	12.77	12.71	NA	-1.5410	2	2
Nothern Ireland	Pancreatic	Women	2004	12.40	12.52	NA	-1.5410	2	2
Nothern Ireland	Pancreatic	Women	2005	12.17	12.32	Joinpoint 1	NA	2	2
Nothern Ireland	Pancreatic	Women	2006	12.83	12.65	NA	2.6925*	2	2
Nothern Ireland	Pancreatic	Women	2007	13.57	12.99	NA	2.6925*	2	2
Nothern Ireland	Pancreatic	Women	2008	13.33	13.34	NA	2.6925*	2	2
Nothern Ireland	Pancreatic	Women	2009	13.20	13.70	NA	2.6925*	2	2
Nothern Ireland	Pancreatic	Women	2010	13.17	14.07	NA	2.6925*	2	2
Nothern Ireland	Pancreatic	Women	2011	14.67	14.45	NA	2.6925*	2	2
Nothern Ireland	Pancreatic	Women	2012	15.67	14.84	Joinpoint 2	NA	2	2
Nothern Ireland	Pancreatic	Women	2013	15.17	14.58	NA	-1.7688	2	2
Nothern Ireland	Pancreatic	Women	2014	13.77	14.32	NA	-1.7688	2	2
Nothern Ireland	Pancreatic	Women	2015	13.33	14.07	NA	-1.7688	2	2
Nothern Ireland	Pancreatic	Women	2016	13.97	13.82	NA	-1.7688	2	2
Nothern Ireland	Pancreatic	Women	2017	13.97	13.57	NA	-1.7688	2	2
Nothern Ireland	Pancreatic	Women	2018	13.37	13.33	NA	-1.7688	2	2
Nothern Ireland	Prostate	Men	2001	51.47	51.51	NA	2.0935	2	2
Nothern Ireland	Prostate	Men	2002	52.73	52.58	NA	2.0935	2	2
Nothern Ireland	Prostate	Men	2003	53.50	53.68	NA	2.0935	2	2
Nothern Ireland	Prostate	Men	2004	55.53	54.81	Joinpoint 1	NA	2	2
Nothern Ireland	Prostate	Men	2005	53.00	53.44	NA	-2.4990*	2	2
Nothern Ireland	Prostate	Men	2006	51.97	52.10	NA	-2.4990*	2	2
Nothern Ireland	Prostate	Men	2007	50.90	50.80	NA	-2.4990*	2	2
Nothern Ireland	Prostate	Men	2008	49.00	49.53	NA	-2.4990*	2	2
Nothern Ireland	Prostate	Men	2009	48.13	48.29	NA	-2.4990*	2	2
Nothern Ireland	Prostate	Men	2010	46.20	47.09	Joinpoint 2	NA	2	2
Nothern Ireland	Prostate	Men	2011	48.30	47.13	NA	0.0949	2	2
Nothern Ireland	Prostate	Men	2012	48.23	47.18	NA	0.0949	2	2
Nothern Ireland	Prostate	Men	2013	47.27	47.22	NA	0.0949	2	2
Nothern Ireland	Prostate	Men	2014	46.50	47.27	NA	0.0949	2	2
Nothern Ireland	Prostate	Men	2015	46.30	47.31	NA	0.0949	2	2
Nothern Ireland	Prostate	Men	2016	48.67	47.36	NA	0.0949	2	2
Nothern Ireland	Prostate	Men	2017	47.80	47.40	NA	0.0949	2	2
Nothern Ireland	Prostate	Men	2018	46.73	47.45	NA	0.0949	2	2
Scotland	All sites excl. NMSC	Men	2001	458.63	460.75	NA	-1.4564*	1	1
Scotland	All sites excl. NMSC	Men	2002	455.60	454.04	NA	-1.4564*	1	1
Scotland	All sites excl. NMSC	Men	2003	447.95	447.43	NA	-1.4564*	1	1
Scotland	All sites excl. NMSC	Men	2004	439.99	440.91	NA	-1.4564*	1	1
Scotland	All sites excl. NMSC	Men	2005	434.60	434.49	NA	-1.4564*	1	1
Scotland	All sites excl. NMSC	Men	2006	429.48	428.16	NA	-1.4564*	1	1
Scotland	All sites excl. NMSC	Men	2007	423.77	421.93	NA	-1.4564*	1	1
Scotland	All sites excl. NMSC	Men	2008	415.48	415.78	NA	-1.4564*	1	1
Scotland	All sites excl. NMSC	Men	2009	407.13	409.73	NA	-1.4564*	1	1
Scotland	All sites excl. NMSC	Men	2010	403.12	403.76	Joinpoint 1	NA	1	1
Scotland	All sites excl. NMSC	Men	2011	399.05	399.05	NA	-1.1672*	1	1
Scotland	All sites excl. NMSC	Men	2012	395.30	394.39	NA	-1.1672*	1	1
Scotland	All sites excl. NMSC	Men	2013	388.13	389.79	NA	-1.1672*	1	1
Scotland	All sites excl. NMSC	Men	2014	386.43	385.24	NA	-1.1672*	1	1
Scotland	All sites excl. NMSC	Men	2015	381.63	380.74	NA	-1.1672*	1	1
Scotland	All sites excl. NMSC	Men	2016	379.27	376.30	NA	-1.1672*	1	1
Scotland	All sites excl. NMSC	Men	2017	371.03	371.90	NA	-1.1672*	1	1
Scotland	All sites excl. NMSC	Men	2018	365.42	367.56	NA	-1.1672*	1	1
Scotland	All sites excl. NMSC	Women	2001	297.39	298.45	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2002	295.58	296.42	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2003	293.27	294.40	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2004	293.88	292.39	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2005	289.94	290.40	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2006	288.84	288.42	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2007	287.04	286.45	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2008	285.24	284.50	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2009	282.66	282.56	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2010	278.23	280.64	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2011	279.99	278.72	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2012	279.35	276.82	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2013	278.81	274.94	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2014	273.71	273.06	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2015	268.69	271.20	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2016	266.97	269.35	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2017	265.64	267.52	NA	-0.6816*	0	0
Scotland	All sites excl. NMSC	Women	2018	266.80	265.69	NA	-0.6816*	0	0
Scotland	Breast	Women	2001	45.29	45.34	NA	-0.7912	2	2
Scotland	Breast	Women	2002	45.32	44.98	NA	-0.7912	2	2
Scotland	Breast	Women	2003	44.19	44.63	NA	-0.7912	2	2
Scotland	Breast	Women	2004	44.36	44.27	NA	-0.7912	2	2
Scotland	Breast	Women	2005	43.60	43.92	Joinpoint 1	NA	2	2
Scotland	Breast	Women	2006	42.96	42.49	NA	-3.2733	2	2
Scotland	Breast	Women	2007	41.27	41.09	NA	-3.2733	2	2
Scotland	Breast	Women	2008	39.57	39.75	Joinpoint 2	NA	2	2
Scotland	Breast	Women	2009	38.59	39.04	NA	-1.7929*	2	2
Scotland	Breast	Women	2010	38.02	38.34	NA	-1.7929*	2	2
Scotland	Breast	Women	2011	38.17	37.65	NA	-1.7929*	2	2
Scotland	Breast	Women	2012	37.65	36.97	NA	-1.7929*	2	2
Scotland	Breast	Women	2013	36.42	36.31	NA	-1.7929*	2	2
Scotland	Breast	Women	2014	35.15	35.66	NA	-1.7929*	2	2
Scotland	Breast	Women	2015	34.88	35.02	NA	-1.7929*	2	2
Scotland	Breast	Women	2016	34.25	34.39	NA	-1.7929*	2	2
Scotland	Breast	Women	2017	33.98	33.78	NA	-1.7929*	2	2
Scotland	Breast	Women	2018	33.14	33.17	NA	-1.7929*	2	2
Scotland	Colorectal	Men	2001	51.26	51.62	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2002	50.23	50.61	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2003	49.87	49.63	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2004	49.30	48.66	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2005	48.59	47.70	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2006	46.97	46.77	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2007	45.74	45.86	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2008	44.72	44.96	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2009	43.40	44.08	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2010	42.38	43.22	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2011	41.89	42.38	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2012	42.30	41.55	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2013	40.99	40.74	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2014	40.06	39.94	NA	-1.9546*	1	1
Scotland	Colorectal	Men	2015	39.05	39.16	Joinpoint 1	NA	1	1
Scotland	Colorectal	Men	2016	39.87	39.70	NA	1.3872	1	1
Scotland	Colorectal	Men	2017	40.43	40.25	NA	1.3872	1	1
Scotland	Colorectal	Men	2018	40.64	40.81	NA	1.3872	1	1
Scotland	Colorectal	Women	2001	29.99	29.51	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2002	29.80	29.21	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2003	28.69	28.91	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2004	28.28	28.61	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2005	27.51	28.32	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2006	27.54	28.03	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2007	27.91	27.74	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2008	27.86	27.46	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2009	27.41	27.17	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2010	26.56	26.89	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2011	26.84	26.62	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2012	26.37	26.34	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2013	26.44	26.07	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2014	25.35	25.80	NA	-1.0279*	1	1
Scotland	Colorectal	Women	2015	25.67	25.54	Joinpoint 1	NA	1	1
Scotland	Colorectal	Women	2016	26.10	26.07	NA	2.0818	1	1
Scotland	Colorectal	Women	2017	26.77	26.61	NA	2.0818	1	1
Scotland	Colorectal	Women	2018	27.05	27.17	NA	2.0818	1	1
Scotland	Lung	Men	2001	131.61	130.79	NA	-2.1318*	1	1
Scotland	Lung	Men	2002	128.95	128.00	NA	-2.1318*	1	1
Scotland	Lung	Men	2003	124.75	125.27	NA	-2.1318*	1	1
Scotland	Lung	Men	2004	120.90	122.60	NA	-2.1318*	1	1
Scotland	Lung	Men	2005	118.61	119.99	NA	-2.1318*	1	1
Scotland	Lung	Men	2006	118.61	117.43	NA	-2.1318*	1	1
Scotland	Lung	Men	2007	115.08	114.93	NA	-2.1318*	1	1
Scotland	Lung	Men	2008	113.40	112.48	NA	-2.1318*	1	1
Scotland	Lung	Men	2009	109.13	110.08	NA	-2.1318*	1	1
Scotland	Lung	Men	2010	108.79	107.73	NA	-2.1318*	1	1
Scotland	Lung	Men	2011	104.95	105.44	NA	-2.1318*	1	1
Scotland	Lung	Men	2012	103.25	103.19	Joinpoint 1	NA	1	1
Scotland	Lung	Men	2013	99.61	100.20	NA	-2.8996*	1	1
Scotland	Lung	Men	2014	97.53	97.29	NA	-2.8996*	1	1
Scotland	Lung	Men	2015	94.90	94.47	NA	-2.8996*	1	1
Scotland	Lung	Men	2016	91.98	91.73	NA	-2.8996*	1	1
Scotland	Lung	Men	2017	88.86	89.07	NA	-2.8996*	1	1
Scotland	Lung	Men	2018	86.32	86.49	NA	-2.8996*	1	1
Scotland	Lung	Women	2001	69.13	68.12	NA	1.4195*	2	2
Scotland	Lung	Women	2002	68.47	69.09	NA	1.4195*	2	2
Scotland	Lung	Women	2003	69.70	70.07	NA	1.4195*	2	2
Scotland	Lung	Women	2004	70.34	71.06	NA	1.4195*	2	2
Scotland	Lung	Women	2005	72.35	72.07	NA	1.4195*	2	2
Scotland	Lung	Women	2006	73.20	73.10	NA	1.4195*	2	2
Scotland	Lung	Women	2007	74.53	74.13	Joinpoint 1	NA	2	2
Scotland	Lung	Women	2008	74.36	74.27	NA	0.1851	2	2
Scotland	Lung	Women	2009	74.52	74.41	NA	0.1851	2	2
Scotland	Lung	Women	2010	73.86	74.55	NA	0.1851	2	2
Scotland	Lung	Women	2011	74.74	74.68	Joinpoint 2	NA	2	2
Scotland	Lung	Women	2012	74.37	73.75	NA	-1.2498*	2	2
Scotland	Lung	Women	2013	73.72	72.83	NA	-1.2498*	2	2
Scotland	Lung	Women	2014	71.52	71.92	NA	-1.2498*	2	2
Scotland	Lung	Women	2015	70.16	71.02	NA	-1.2498*	2	2
Scotland	Lung	Women	2016	69.70	70.13	NA	-1.2498*	2	2
Scotland	Lung	Women	2017	69.03	69.26	NA	-1.2498*	2	2
Scotland	Lung	Women	2018	69.21	68.39	NA	-1.2498*	2	2
Scotland	Oesophageal	Men	2001	25.65	25.94	NA	2.4182*	3	3
Scotland	Oesophageal	Men	2002	26.89	26.57	NA	2.4182*	3	3
Scotland	Oesophageal	Men	2003	27.44	27.21	NA	2.4182*	3	3
Scotland	Oesophageal	Men	2004	27.75	27.87	Joinpoint 1	NA	3	3
Scotland	Oesophageal	Men	2005	26.94	27.02	NA	-3.0451*	3	3
Scotland	Oesophageal	Men	2006	25.89	26.19	NA	-3.0451*	3	3
Scotland	Oesophageal	Men	2007	25.66	25.40	Joinpoint 2	NA	3	3
Scotland	Oesophageal	Men	2008	25.46	25.53	NA	0.5178	3	3
Scotland	Oesophageal	Men	2009	25.69	25.66	NA	0.5178	3	3
Scotland	Oesophageal	Men	2010	25.70	25.79	Joinpoint 3	NA	3	3
Scotland	Oesophageal	Men	2011	25.60	25.52	NA	-1.0601*	3	3
Scotland	Oesophageal	Men	2012	25.38	25.25	NA	-1.0601*	3	3
Scotland	Oesophageal	Men	2013	24.78	24.98	NA	-1.0601*	3	3
Scotland	Oesophageal	Men	2014	24.77	24.72	NA	-1.0601*	3	3
Scotland	Oesophageal	Men	2015	24.38	24.45	NA	-1.0601*	3	3
Scotland	Oesophageal	Men	2016	24.26	24.20	NA	-1.0601*	3	3
Scotland	Oesophageal	Men	2017	24.25	23.94	NA	-1.0601*	3	3
Scotland	Oesophageal	Men	2018	23.42	23.69	NA	-1.0601*	3	3
Scotland	Oesophageal	Women	2001	11.51	11.70	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2002	11.33	11.56	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2003	11.41	11.42	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2004	11.38	11.28	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2005	11.30	11.15	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2006	11.33	11.02	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2007	11.29	10.89	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2008	10.78	10.76	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2009	10.39	10.63	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2010	9.98	10.50	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2011	10.33	10.38	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2012	10.34	10.25	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2013	10.53	10.13	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2014	10.23	10.01	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2015	9.85	9.89	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2016	9.34	9.78	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2017	9.48	9.66	NA	-1.1890*	0	0
Scotland	Oesophageal	Women	2018	9.80	9.54	NA	-1.1890*	0	0
Scotland	Pancreatic	Men	2001	16.32	16.37	NA	-0.9418	3	3
Scotland	Pancreatic	Men	2002	16.07	16.21	NA	-0.9418	3	3
Scotland	Pancreatic	Men	2003	16.28	16.06	NA	-0.9418	3	3
Scotland	Pancreatic	Men	2004	16.11	15.91	NA	-0.9418	3	3
Scotland	Pancreatic	Men	2005	15.49	15.76	Joinpoint 1	NA	3	3
Scotland	Pancreatic	Men	2006	15.98	16.00	NA	1.4922*	3	3
Scotland	Pancreatic	Men	2007	16.25	16.23	NA	1.4922*	3	3
Scotland	Pancreatic	Men	2008	16.76	16.48	NA	1.4922*	3	3
Scotland	Pancreatic	Men	2009	16.55	16.72	NA	1.4922*	3	3
Scotland	Pancreatic	Men	2010	16.83	16.97	NA	1.4922*	3	3
Scotland	Pancreatic	Men	2011	17.30	17.23	Joinpoint 2	NA	3	3
Scotland	Pancreatic	Men	2012	17.08	17.02	NA	-1.1732*	3	3
Scotland	Pancreatic	Men	2013	16.90	16.82	NA	-1.1732*	3	3
Scotland	Pancreatic	Men	2014	16.55	16.63	NA	-1.1732*	3	3
Scotland	Pancreatic	Men	2015	16.20	16.43	NA	-1.1732*	3	3
Scotland	Pancreatic	Men	2016	16.41	16.24	Joinpoint 3	NA	3	3
Scotland	Pancreatic	Men	2017	16.97	16.93	NA	4.2762*	3	3
Scotland	Pancreatic	Men	2018	17.64	17.66	NA	4.2762*	3	3
Scotland	Pancreatic	Women	2001	12.54	12.63	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2002	12.53	12.67	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2003	12.51	12.71	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2004	12.96	12.74	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2005	12.30	12.78	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2006	12.93	12.82	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2007	12.81	12.85	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2008	13.67	12.89	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2009	12.86	12.93	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2010	13.02	12.97	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2011	12.81	13.00	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2012	13.48	13.04	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2013	13.37	13.08	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2014	13.29	13.12	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2015	12.86	13.16	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2016	13.04	13.20	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2017	12.98	13.23	NA	0.2915*	0	0
Scotland	Pancreatic	Women	2018	13.18	13.27	NA	0.2915*	0	0
Scotland	Prostate	Men	2001	55.46	55.74	NA	-1.7388*	1	1
Scotland	Prostate	Men	2002	54.75	54.77	NA	-1.7388*	1	1
Scotland	Prostate	Men	2003	54.25	53.81	NA	-1.7388*	1	1
Scotland	Prostate	Men	2004	53.13	52.88	NA	-1.7388*	1	1
Scotland	Prostate	Men	2005	51.58	51.96	NA	-1.7388*	1	1
Scotland	Prostate	Men	2006	50.80	51.06	Joinpoint 1	NA	1	1
Scotland	Prostate	Men	2007	50.60	50.69	NA	-0.7166*	1	1
Scotland	Prostate	Men	2008	49.97	50.33	NA	-0.7166*	1	1
Scotland	Prostate	Men	2009	49.30	49.97	NA	-0.7166*	1	1
Scotland	Prostate	Men	2010	49.91	49.61	NA	-0.7166*	1	1
Scotland	Prostate	Men	2011	50.58	49.25	NA	-0.7166*	1	1
Scotland	Prostate	Men	2012	49.74	48.90	NA	-0.7166*	1	1
Scotland	Prostate	Men	2013	47.87	48.55	NA	-0.7166*	1	1
Scotland	Prostate	Men	2014	48.42	48.20	NA	-0.7166*	1	1
Scotland	Prostate	Men	2015	47.56	47.86	NA	-0.7166*	1	1
Scotland	Prostate	Men	2016	48.33	47.51	NA	-0.7166*	1	1
Scotland	Prostate	Men	2017	45.88	47.17	NA	-0.7166*	1	1
Scotland	Prostate	Men	2018	47.03	46.83	NA	-0.7166*	1	1
Wales	All sites excl. NMSC	Men	2003	396.63	395.75	NA	-0.8548*	2	2
Wales	All sites excl. NMSC	Men	2004	392.30	392.36	NA	-0.8548*	2	2
Wales	All sites excl. NMSC	Men	2005	387.07	389.01	NA	-0.8548*	2	2
Wales	All sites excl. NMSC	Men	2006	384.87	385.68	NA	-0.8548*	2	2
Wales	All sites excl. NMSC	Men	2007	385.73	382.39	NA	-0.8548*	2	2
Wales	All sites excl. NMSC	Men	2008	380.20	379.12	Joinpoint 1	NA	2	2
Wales	All sites excl. NMSC	Men	2009	366.67	370.12	NA	-2.3745*	2	2
Wales	All sites excl. NMSC	Men	2010	361.03	361.33	NA	-2.3745*	2	2
Wales	All sites excl. NMSC	Men	2011	353.47	352.75	Joinpoint 2	NA	2	2
Wales	All sites excl. NMSC	Men	2012	351.93	350.17	NA	-0.7319*	2	2
Wales	All sites excl. NMSC	Men	2013	347.83	347.60	NA	-0.7319*	2	2
Wales	All sites excl. NMSC	Men	2014	344.87	345.06	NA	-0.7319*	2	2
Wales	All sites excl. NMSC	Men	2015	342.63	342.53	NA	-0.7319*	2	2
Wales	All sites excl. NMSC	Men	2016	336.40	340.03	NA	-0.7319*	2	2
Wales	All sites excl. NMSC	Men	2017	337.77	337.54	NA	-0.7319*	2	2
Wales	All sites excl. NMSC	Men	2018	337.17	335.07	NA	-0.7319*	2	2
Wales	All sites excl. NMSC	Women	2003	259.73	260.67	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2004	258.57	258.93	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2005	257.97	257.20	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2006	258.07	255.49	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2007	256.40	253.78	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2008	252.73	252.09	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2009	249.27	250.41	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2010	244.97	248.73	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2011	245.60	247.07	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2012	243.93	245.42	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2013	245.57	243.79	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2014	242.33	242.16	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2015	239.60	240.54	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2016	237.77	238.94	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2017	237.40	237.34	NA	-0.6674*	0	0
Wales	All sites excl. NMSC	Women	2018	238.53	235.76	NA	-0.6674*	0	0
Wales	Breast	Women	2003	44.03	44.71	NA	-2.3553*	1	1
Wales	Breast	Women	2004	43.73	43.66	NA	-2.3553*	1	1
Wales	Breast	Women	2005	42.83	42.63	NA	-2.3553*	1	1
Wales	Breast	Women	2006	42.33	41.63	NA	-2.3553*	1	1
Wales	Breast	Women	2007	40.93	40.65	NA	-2.3553*	1	1
Wales	Breast	Women	2008	39.13	39.69	NA	-2.3553*	1	1
Wales	Breast	Women	2009	38.77	38.75	NA	-2.3553*	1	1
Wales	Breast	Women	2010	38.03	37.84	NA	-2.3553*	1	1
Wales	Breast	Women	2011	37.37	36.95	NA	-2.3553*	1	1
Wales	Breast	Women	2012	35.63	36.08	NA	-2.3553*	1	1
Wales	Breast	Women	2013	34.67	35.23	NA	-2.3553*	1	1
Wales	Breast	Women	2014	34.63	34.40	NA	-2.3553*	1	1
Wales	Breast	Women	2015	33.73	33.59	Joinpoint 1	NA	1	1
Wales	Breast	Women	2016	34.23	34.13	NA	1.6140	1	1
Wales	Breast	Women	2017	34.50	34.68	NA	1.6140	1	1
Wales	Breast	Women	2018	35.33	35.24	NA	1.6140	1	1
Wales	Colorectal	Men	2003	45.47	46.41	NA	-1.7288*	0	0
Wales	Colorectal	Men	2004	46.73	45.61	NA	-1.7288*	0	0
Wales	Colorectal	Men	2005	45.30	44.82	NA	-1.7288*	0	0
Wales	Colorectal	Men	2006	44.07	44.05	NA	-1.7288*	0	0
Wales	Colorectal	Men	2007	42.13	43.29	NA	-1.7288*	0	0
Wales	Colorectal	Men	2008	43.37	42.54	NA	-1.7288*	0	0
Wales	Colorectal	Men	2009	42.37	41.80	NA	-1.7288*	0	0
Wales	Colorectal	Men	2010	41.63	41.08	NA	-1.7288*	0	0
Wales	Colorectal	Men	2011	39.73	40.37	NA	-1.7288*	0	0
Wales	Colorectal	Men	2012	38.43	39.67	NA	-1.7288*	0	0
Wales	Colorectal	Men	2013	38.63	38.99	NA	-1.7288*	0	0
Wales	Colorectal	Men	2014	38.13	38.31	NA	-1.7288*	0	0
Wales	Colorectal	Men	2015	38.43	37.65	NA	-1.7288*	0	0
