"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma","67","Age-specific","0.6","0.5","0.8",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C86","Other specified types of T/NK-cell lymphoma","0","Age-specific","[u]","[u]","[u]","[note2]"
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C88","Malignant immunoproliferative diseases","1","Age-specific","[u]","[u]","[u]","[note2]"
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms","12","Age-specific","0.1","0.1","0.2",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C91","Lymphoid leukaemia","64","Age-specific","0.6","0.5","0.8",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C91-C95","Leukaemia","238","Age-specific","2.3","2","2.6",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C92","Myeloid leukaemia","161","Age-specific","1.5","1.3","1.8",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C93","Monocytic leukaemia","5","Age-specific","0","0","0.1",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C94","Other leukaemias of specified cell type","0","Age-specific","[u]","[u]","[u]","[note2]"
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C95","Leukaemia of unspecified cell type","8","Age-specific","0.1","0","0.2",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue","7","Age-specific","0.1","0","0.1",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites","0","Age-specific","[u]","[u]","[u]","[note2]"
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach","4","Age-specific","0","0","0.1",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs","25","Age-specific","0.2","0.2","0.4",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system","3","Age-specific","0","0","0.1",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D03","Melanoma in situ","225","Age-specific","2.2","1.9","2.5",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D05","Carcinoma in situ of breast","38","Age-specific","0.4","0.3","0.5",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D06","Carcinoma in situ of cervix uteri","20350","Age-specific","389.8","384.4","395.2",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs","123","Age-specific","1.2","1","1.4",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D09","Carcinoma in situ of other and unspecified sites","21","Age-specific","0.2","0.1","0.3",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D32","Benign neoplasm of meninges","66","Age-specific","0.6","0.5","0.8",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system","77","Age-specific","0.7","0.6","0.9",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D352","Benign neoplasm: Pituitary gland","101","Age-specific","1","0.8","1.2",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct","0","Age-specific","[u]","[u]","[u]","[note2]"
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D354","Benign neoplasm: Pineal gland","1","Age-specific","[u]","[u]","[u]","[note2]"
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs","94","Age-specific","0.9","0.7","1.1",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs","5","Age-specific","0","0","0.1",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs","40","Age-specific","0.8","0.5","1",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs","12","Age-specific","0.2","0.1","0.4",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs","41","Age-specific","0.4","0.3","0.5",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges","9","Age-specific","0.1","0","0.2",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system","51","Age-specific","0.5","0.4","0.6",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands","44","Age-specific","0.4","0.3","0.6",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D45","Polycythaemia vera","19","Age-specific","0.2","0.1","0.3",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D46","Myelodysplastic syndromes","21","Age-specific","0.2","0.1","0.3",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue","57","Age-specific","0.5","0.4","0.7",NA
2009,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites","146","Age-specific","1.4","1.2","1.6",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00","Malignant neoplasm of lip","2","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx","117","Age-specific","1.1","0.9","1.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00-C97","All malignant cancers","7048","Age-specific","66.6","65.1","68.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)","6107","Age-specific","57.7","56.3","59.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00-C97, D00-D48","All registrations","24702","Age-specific","233.5","230.6","236.4",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C01","Malignant neoplasm of base of tongue","4","Age-specific","0","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue","19","Age-specific","0.2","0.1","0.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C03","Malignant neoplasm of gum","4","Age-specific","0","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C04","Malignant neoplasm of floor of mouth","1","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C05","Malignant neoplasm of palate","6","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth","6","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C07","Malignant neoplasm of parotid gland","34","Age-specific","0.3","0.2","0.4",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands","6","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C09","Malignant neoplasm of tonsil","9","Age-specific","0.1","0","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C10","Malignant neoplasm of oropharynx","1","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C11","Malignant neoplasm of nasopharynx","22","Age-specific","0.2","0.1","0.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C12","Malignant neoplasm of piriform sinus","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C13","Malignant neoplasm of hypopharynx","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx","3","Age-specific","0","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C15","Malignant neoplasm of oesophagus","9","Age-specific","0.1","0","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C16","Malignant neoplasm of stomach","45","Age-specific","0.4","0.3","0.6",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C17","Malignant neoplasm of small intestine","10","Age-specific","0.1","0","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C18","Malignant neoplasm of colon","208","Age-specific","2","1.7","2.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum","298","Age-specific","2.8","2.5","3.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction","20","Age-specific","0.2","0.1","0.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C20","Malignant neoplasm of rectum","70","Age-specific","0.7","0.5","0.8",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C21","Malignant neoplasm of anus and anal canal","7","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts","35","Age-specific","0.3","0.2","0.5",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C23","Malignant neoplasm of gallbladder","2","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract","4","Age-specific","0","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C25","Malignant neoplasm of pancreas","26","Age-specific","0.2","0.2","0.4",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs","6","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear","7","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C31","Malignant neoplasm of accessory sinuses","1","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C32","Malignant neoplasm of larynx","5","Age-specific","0","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C33","Malignant neoplasm of trachea","1","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung","69","Age-specific","0.7","0.5","0.8",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C34","Malignant neoplasm of bronchus and lung","68","Age-specific","0.6","0.5","0.8",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C37","Malignant neoplasm of thymus","7","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura","8","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs","1","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs","46","Age-specific","0.4","0.3","0.6",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites","46","Age-specific","0.4","0.3","0.6",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C43","Malignant melanoma of skin","778","Age-specific","7.4","6.8","7.9",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C44","Other malignant neoplasms of skin","941","Age-specific","8.9","8.3","9.5",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C45","Mesothelioma","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C46","Kaposi sarcoma","26","Age-specific","0.2","0.2","0.4",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system","10","Age-specific","0.1","0","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum","8","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue","122","Age-specific","1.2","1","1.4",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C50","Malignant neoplasm of breast","679","Age-specific","6.4","5.9","6.9",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis","73","Age-specific","0.7","0.5","0.9",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C65","Malignant neoplasm of renal pelvis","2","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C66","Malignant neoplasm of ureter","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C67","Malignant neoplasm of bladder","21","Age-specific","0.2","0.1","0.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C69","Malignant neoplasm of eye and adnexa","16","Age-specific","0.2","0.1","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C70","Malignant neoplasm of meninges","4","Age-specific","0","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C71","Malignant neoplasm of brain","272","Age-specific","2.6","2.3","2.9",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system","22","Age-specific","0.2","0.1","0.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C73","Malignant neoplasm of thyroid gland","364","Age-specific","3.4","3.1","3.8",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C74","Malignant neoplasm of adrenal gland","10","Age-specific","0.1","0","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures","13","Age-specific","0.1","0.1","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites","10","Age-specific","0.1","0","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes","7","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs","18","Age-specific","0.2","0.1","0.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites","3","Age-specific","0","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C80","Malignant neoplasm, without specification of site","19","Age-specific","0.2","0.1","0.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C81","Hodgkin lymphoma","429","Age-specific","4.1","3.7","4.5",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C82","Follicular lymphoma","55","Age-specific","0.5","0.4","0.7",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C82-C86","Non-Hodgkin lymphoma","332","Age-specific","3.1","2.8","3.5",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C83","Non-follicular lymphoma","181","Age-specific","1.7","1.5","2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C84","Mature T/NK-cell lymphomas","36","Age-specific","0.3","0.2","0.5",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma","60","Age-specific","0.6","0.4","0.7",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C86","Other specified types of T/NK-cell lymphoma","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C88","Malignant immunoproliferative diseases","1","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms","12","Age-specific","0.1","0.1","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C91","Lymphoid leukaemia","64","Age-specific","0.6","0.5","0.8",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C91-C95","Leukaemia","248","Age-specific","2.3","2.1","2.7",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C92","Myeloid leukaemia","166","Age-specific","1.6","1.3","1.8",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C93","Monocytic leukaemia","3","Age-specific","0","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C94","Other leukaemias of specified cell type","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C95","Leukaemia of unspecified cell type","15","Age-specific","0.1","0.1","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue","8","Age-specific","0.1","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach","4","Age-specific","0","0","0.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs","25","Age-specific","0.2","0.2","0.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system","2","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D03","Melanoma in situ","214","Age-specific","2","1.8","2.3",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D05","Carcinoma in situ of breast","48","Age-specific","0.5","0.3","0.6",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D06","Carcinoma in situ of cervix uteri","16485","Age-specific","311.6","306.9","316.4",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs","96","Age-specific","0.9","0.7","1.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D09","Carcinoma in situ of other and unspecified sites","27","Age-specific","0.3","0.2","0.4",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D32","Benign neoplasm of meninges","55","Age-specific","0.5","0.4","0.7",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system","72","Age-specific","0.7","0.5","0.9",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D352","Benign neoplasm: Pituitary gland","90","Age-specific","0.9","0.7","1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D354","Benign neoplasm: Pineal gland","0","Age-specific","[u]","[u]","[u]","[note2]"
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs","94","Age-specific","0.9","0.7","1.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs","9","Age-specific","0.1","0","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs","43","Age-specific","0.8","0.6","1.1",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D40","Neoplasm of uncertain or unknown behaviour of male genital organs","20","Age-specific","0.4","0.2","0.6",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs","43","Age-specific","0.4","0.3","0.5",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges","9","Age-specific","0.1","0","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system","51","Age-specific","0.5","0.4","0.6",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands","38","Age-specific","0.4","0.3","0.5",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D45","Polycythaemia vera","26","Age-specific","0.2","0.2","0.4",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D46","Myelodysplastic syndromes","14","Age-specific","0.1","0.1","0.2",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue","63","Age-specific","0.6","0.5","0.8",NA
2010,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites","126","Age-specific","1.2","1","1.4",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00","Malignant neoplasm of lip","5","Age-specific","0","0","0.1",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx","122","Age-specific","1.1","0.9","1.4",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00-C97","All malignant cancers","6996","Age-specific","64.9","63.4","66.4",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)","6118","Age-specific","56.7","55.3","58.2",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C00-C97, D00-D48","All registrations","25093","Age-specific","232.7","229.8","235.6",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C01","Malignant neoplasm of base of tongue","3","Age-specific","0","0","0.1",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue","25","Age-specific","0.2","0.2","0.3",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C03","Malignant neoplasm of gum","0","Age-specific","[u]","[u]","[u]","[note2]"
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C04","Malignant neoplasm of floor of mouth","2","Age-specific","[u]","[u]","[u]","[note2]"
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C05","Malignant neoplasm of palate","13","Age-specific","0.1","0.1","0.2",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth","6","Age-specific","0.1","0","0.1",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C07","Malignant neoplasm of parotid gland","28","Age-specific","0.3","0.2","0.4",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands","7","Age-specific","0.1","0","0.1",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C09","Malignant neoplasm of tonsil","9","Age-specific","0.1","0","0.2",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C10","Malignant neoplasm of oropharynx","0","Age-specific","[u]","[u]","[u]","[note2]"
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C11","Malignant neoplasm of nasopharynx","19","Age-specific","0.2","0.1","0.3",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C12","Malignant neoplasm of piriform sinus","1","Age-specific","[u]","[u]","[u]","[note2]"
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C13","Malignant neoplasm of hypopharynx","1","Age-specific","[u]","[u]","[u]","[note2]"
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx","3","Age-specific","0","0","0.1",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C15","Malignant neoplasm of oesophagus","12","Age-specific","0.1","0.1","0.2",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C16","Malignant neoplasm of stomach","42","Age-specific","0.4","0.3","0.5",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C17","Malignant neoplasm of small intestine","15","Age-specific","0.1","0.1","0.2",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C18","Malignant neoplasm of colon","246","Age-specific","2.3","2","2.6",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum","331","Age-specific","3.1","2.7","3.4",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction","20","Age-specific","0.2","0.1","0.3",NA
2011,"Persons","20 to 24, 25 to 29, 30 to 34","E92000001","England","C20","Malignant neoplasm of rectum","65","Age-specific","0.6","0.5","0.8",NA
