"sex"	"age_group"	"cancer_site"	"year"	"Rate"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Women	20-49	Gallbladder	2018	0.30	0.36	NA	3.4044*	0	0
Women	20-49	Gallbladder	2019	0.40	0.37	NA	3.4044*	0	0
Women	20-49	Kidney	2001	1.40	1.48	NA	4.6272*	0	0
Women	20-49	Kidney	2002	1.50	1.55	NA	4.6272*	0	0
Women	20-49	Kidney	2003	1.70	1.62	NA	4.6272*	0	0
Women	20-49	Kidney	2004	1.80	1.70	NA	4.6272*	0	0
Women	20-49	Kidney	2005	1.90	1.78	NA	4.6272*	0	0
Women	20-49	Kidney	2006	1.60	1.86	NA	4.6272*	0	0
Women	20-49	Kidney	2007	1.80	1.94	NA	4.6272*	0	0
Women	20-49	Kidney	2008	2.20	2.03	NA	4.6272*	0	0
Women	20-49	Kidney	2009	2.20	2.13	NA	4.6272*	0	0
Women	20-49	Kidney	2010	2.00	2.23	NA	4.6272*	0	0
Women	20-49	Kidney	2011	2.40	2.33	NA	4.6272*	0	0
Women	20-49	Kidney	2012	2.40	2.44	NA	4.6272*	0	0
Women	20-49	Kidney	2013	2.90	2.55	NA	4.6272*	0	0
Women	20-49	Kidney	2014	2.90	2.67	NA	4.6272*	0	0
Women	20-49	Kidney	2015	3.00	2.79	NA	4.6272*	0	0
Women	20-49	Kidney	2016	3.10	2.92	NA	4.6272*	0	0
Women	20-49	Kidney	2017	2.90	3.05	NA	4.6272*	0	0
Women	20-49	Kidney	2018	2.90	3.20	NA	4.6272*	0	0
Women	20-49	Kidney	2019	3.10	3.34	NA	4.6272*	0	0
Women	20-49	Liver	2001	0.30	0.34	NA	9.6354*	1	1
Women	20-49	Liver	2002	0.40	0.37	NA	9.6354*	1	1
Women	20-49	Liver	2003	0.40	0.41	NA	9.6354*	1	1
Women	20-49	Liver	2004	0.50	0.44	NA	9.6354*	1	1
Women	20-49	Liver	2005	0.50	0.49	NA	9.6354*	1	1
Women	20-49	Liver	2006	0.50	0.53	NA	9.6354*	1	1
Women	20-49	Liver	2007	0.60	0.59	NA	9.6354*	1	1
Women	20-49	Liver	2008	0.70	0.64	Joinpoint 1	NA	1	1
Women	20-49	Liver	2009	0.70	0.65	NA	0.8900	1	1
Women	20-49	Liver	2010	0.60	0.65	NA	0.8900	1	1
Women	20-49	Liver	2011	0.60	0.66	NA	0.8900	1	1
Women	20-49	Liver	2012	0.60	0.67	NA	0.8900	1	1
Women	20-49	Liver	2013	0.70	0.67	NA	0.8900	1	1
Women	20-49	Liver	2014	0.70	0.68	NA	0.8900	1	1
Women	20-49	Liver	2015	0.70	0.68	NA	0.8900	1	1
Women	20-49	Liver	2016	0.60	0.69	NA	0.8900	1	1
Women	20-49	Liver	2017	0.70	0.70	NA	0.8900	1	1
Women	20-49	Liver	2018	0.70	0.70	NA	0.8900	1	1
Women	20-49	Liver	2019	0.80	0.71	NA	0.8900	1	1
Women	20-49	MultipleMyeloma	2001	0.60	0.54	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2002	0.60	0.57	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2003	0.50	0.60	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2004	0.70	0.64	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2005	0.60	0.68	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2006	0.70	0.72	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2007	0.70	0.76	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2008	0.90	0.81	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2009	0.80	0.86	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2010	0.90	0.91	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2011	0.90	0.96	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2012	1.00	1.02	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2013	1.40	1.09	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2014	1.30	1.15	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2015	1.20	1.22	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2016	1.20	1.30	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2017	1.50	1.37	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2018	1.50	1.46	NA	6.0651*	0	0
Women	20-49	MultipleMyeloma	2019	1.30	1.55	NA	6.0651*	0	0
Women	20-49	Oral	2001	2.30	2.23	NA	-2.1363	2	2
Women	20-49	Oral	2002	2.00	2.18	NA	-2.1363	2	2
Women	20-49	Oral	2003	2.30	2.13	NA	-2.1363	2	2
Women	20-49	Oral	2004	2.00	2.09	Joinpoint 1	NA	2	2
Women	20-49	Oral	2005	2.30	2.25	NA	7.7586	2	2
Women	20-49	Oral	2006	2.50	2.42	NA	7.7586	2	2
Women	20-49	Oral	2007	2.50	2.61	NA	7.7586	2	2
Women	20-49	Oral	2008	2.90	2.81	Joinpoint 2	NA	2	2
Women	20-49	Oral	2009	2.90	2.84	NA	0.8155	2	2
Women	20-49	Oral	2010	2.80	2.86	NA	0.8155	2	2
Women	20-49	Oral	2011	2.60	2.88	NA	0.8155	2	2
Women	20-49	Oral	2012	3.10	2.91	NA	0.8155	2	2
Women	20-49	Oral	2013	2.90	2.93	NA	0.8155	2	2
Women	20-49	Oral	2014	3.00	2.96	NA	0.8155	2	2
Women	20-49	Oral	2015	3.00	2.98	NA	0.8155	2	2
Women	20-49	Oral	2016	3.20	3.00	NA	0.8155	2	2
Women	20-49	Oral	2017	2.90	3.03	NA	0.8155	2	2
Women	20-49	Oral	2018	3.10	3.05	NA	0.8155	2	2
Women	20-49	Oral	2019	3.00	3.08	NA	0.8155	2	2
Women	20-49	Pancreas	2001	0.90	0.89	NA	2.8955*	0	0
Women	20-49	Pancreas	2002	1.10	0.92	NA	2.8955*	0	0
Women	20-49	Pancreas	2003	0.80	0.95	NA	2.8955*	0	0
Women	20-49	Pancreas	2004	0.80	0.97	NA	2.8955*	0	0
Women	20-49	Pancreas	2005	1.00	1.00	NA	2.8955*	0	0
Women	20-49	Pancreas	2006	1.20	1.03	NA	2.8955*	0	0
Women	20-49	Pancreas	2007	1.10	1.06	NA	2.8955*	0	0
Women	20-49	Pancreas	2008	1.10	1.09	NA	2.8955*	0	0
Women	20-49	Pancreas	2009	1.10	1.12	NA	2.8955*	0	0
Women	20-49	Pancreas	2010	1.10	1.16	NA	2.8955*	0	0
Women	20-49	Pancreas	2011	1.20	1.19	NA	2.8955*	0	0
Women	20-49	Pancreas	2012	1.20	1.22	NA	2.8955*	0	0
Women	20-49	Pancreas	2013	1.40	1.26	NA	2.8955*	0	0
Women	20-49	Pancreas	2014	1.30	1.30	NA	2.8955*	0	0
Women	20-49	Pancreas	2015	1.40	1.33	NA	2.8955*	0	0
Women	20-49	Pancreas	2016	1.40	1.37	NA	2.8955*	0	0
Women	20-49	Pancreas	2017	1.30	1.41	NA	2.8955*	0	0
Women	20-49	Pancreas	2018	1.40	1.45	NA	2.8955*	0	0
Women	20-49	Pancreas	2019	1.50	1.49	NA	2.8955*	0	0
Women	20-49	Thyroid	2001	3.90	3.97	NA	7.3019*	1	1
Women	20-49	Thyroid	2002	4.30	4.26	NA	7.3019*	1	1
Women	20-49	Thyroid	2003	4.40	4.57	NA	7.3019*	1	1
Women	20-49	Thyroid	2004	5.00	4.90	NA	7.3019*	1	1
Women	20-49	Thyroid	2005	5.10	5.26	NA	7.3019*	1	1
Women	20-49	Thyroid	2006	6.10	5.64	NA	7.3019*	1	1
Women	20-49	Thyroid	2007	6.20	6.06	NA	7.3019*	1	1
Women	20-49	Thyroid	2008	6.50	6.50	NA	7.3019*	1	1
Women	20-49	Thyroid	2009	6.80	6.97	NA	7.3019*	1	1
Women	20-49	Thyroid	2010	7.40	7.48	NA	7.3019*	1	1
Women	20-49	Thyroid	2011	7.90	8.03	NA	7.3019*	1	1
Women	20-49	Thyroid	2012	8.70	8.61	NA	7.3019*	1	1
Women	20-49	Thyroid	2013	9.40	9.24	Joinpoint 1	NA	1	1
Women	20-49	Thyroid	2014	9.20	9.55	NA	3.3740*	1	1
Women	20-49	Thyroid	2015	9.70	9.88	NA	3.3740*	1	1
Women	20-49	Thyroid	2016	10.70	10.21	NA	3.3740*	1	1
Women	20-49	Thyroid	2017	10.50	10.55	NA	3.3740*	1	1
Women	20-49	Thyroid	2018	10.90	10.91	NA	3.3740*	1	1
Women	20-49	Thyroid	2019	11.20	11.28	NA	3.3740*	1	1
Women	50+	Breast	2001	323.20	320.86	NA	2.0487	1	1
Women	50+	Breast	2002	321.50	327.43	NA	2.0487	1	1
Women	50+	Breast	2003	339.10	334.14	NA	2.0487	1	1
Women	50+	Breast	2004	338.40	340.98	Joinpoint 1	NA	1	1
Women	50+	Breast	2005	344.80	342.32	NA	0.3914*	1	1
Women	50+	Breast	2006	342.40	343.66	NA	0.3914*	1	1
Women	50+	Breast	2007	339.70	345.00	NA	0.3914*	1	1
Women	50+	Breast	2008	352.00	346.35	NA	0.3914*	1	1
Women	50+	Breast	2009	344.80	347.71	NA	0.3914*	1	1
Women	50+	Breast	2010	347.20	349.07	NA	0.3914*	1	1
Women	50+	Breast	2011	345.60	350.44	NA	0.3914*	1	1
Women	50+	Breast	2012	350.10	351.81	NA	0.3914*	1	1
Women	50+	Breast	2013	360.20	353.19	NA	0.3914*	1	1
Women	50+	Breast	2014	369.20	354.57	NA	0.3914*	1	1
Women	50+	Breast	2015	360.50	355.96	NA	0.3914*	1	1
Women	50+	Breast	2016	353.20	357.35	NA	0.3914*	1	1
Women	50+	Breast	2017	349.80	358.75	NA	0.3914*	1	1
Women	50+	Breast	2018	362.00	360.15	NA	0.3914*	1	1
Women	50+	Breast	2019	358.40	361.56	NA	0.3914*	1	1
Women	50+	Colorectum	2001	143.10	141.12	NA	0.9728*	2	2
Women	50+	Colorectum	2002	141.10	142.50	NA	0.9728*	2	2
Women	50+	Colorectum	2003	141.70	143.88	NA	0.9728*	2	2
Women	50+	Colorectum	2004	145.10	145.28	NA	0.9728*	2	2
Women	50+	Colorectum	2005	145.70	146.70	NA	0.9728*	2	2
Women	50+	Colorectum	2006	148.50	148.12	NA	0.9728*	2	2
Women	50+	Colorectum	2007	151.60	149.56	NA	0.9728*	2	2
Women	50+	Colorectum	2008	153.50	151.02	NA	0.9728*	2	2
Women	50+	Colorectum	2009	153.70	152.49	NA	0.9728*	2	2
Women	50+	Colorectum	2010	152.40	153.97	NA	0.9728*	2	2
Women	50+	Colorectum	2011	155.70	155.47	Joinpoint 1	NA	2	2
Women	50+	Colorectum	2012	153.00	153.23	NA	-1.4386*	2	2
Women	50+	Colorectum	2013	148.10	151.03	NA	-1.4386*	2	2
Women	50+	Colorectum	2014	147.90	148.85	NA	-1.4386*	2	2
Women	50+	Colorectum	2015	149.10	146.71	NA	-1.4386*	2	2
Women	50+	Colorectum	2016	144.50	144.60	NA	-1.4386*	2	2
Women	50+	Colorectum	2017	142.90	142.52	Joinpoint 2	NA	2	2
Women	50+	Colorectum	2018	144.80	145.62	NA	2.1718	2	2
Women	50+	Colorectum	2019	149.20	148.78	NA	2.1718	2	2
Women	50+	Endometrium	2001	50.60	50.11	NA	3.0196*	1	1
Women	50+	Endometrium	2002	50.40	51.63	NA	3.0196*	1	1
Women	50+	Endometrium	2003	53.90	53.18	NA	3.0196*	1	1
Women	50+	Endometrium	2004	53.20	54.79	NA	3.0196*	1	1
Women	50+	Endometrium	2005	57.00	56.44	NA	3.0196*	1	1
Women	50+	Endometrium	2006	59.20	58.15	NA	3.0196*	1	1
Women	50+	Endometrium	2007	61.20	59.90	NA	3.0196*	1	1
Women	50+	Endometrium	2008	62.10	61.71	NA	3.0196*	1	1
Women	50+	Endometrium	2009	62.50	63.58	NA	3.0196*	1	1
Women	50+	Endometrium	2010	65.50	65.50	NA	3.0196*	1	1
Women	50+	Endometrium	2011	66.80	67.47	Joinpoint 1	NA	1	1
Women	50+	Endometrium	2012	67.20	67.68	NA	0.3019	1	1
Women	50+	Endometrium	2013	68.40	67.88	NA	0.3019	1	1
Women	50+	Endometrium	2014	69.40	68.09	NA	0.3019	1	1
Women	50+	Endometrium	2015	66.50	68.29	NA	0.3019	1	1
Women	50+	Endometrium	2016	69.50	68.50	NA	0.3019	1	1
Women	50+	Endometrium	2017	67.70	68.71	NA	0.3019	1	1
Women	50+	Endometrium	2018	70.20	68.91	NA	0.3019	1	1
Women	50+	Endometrium	2019	68.50	69.12	NA	0.3019	1	1
Women	50+	Gallbladder	2001	6.60	6.30	NA	3.3095*	0	0
Women	50+	Gallbladder	2002	6.30	6.51	NA	3.3095*	0	0
Women	50+	Gallbladder	2003	6.30	6.72	NA	3.3095*	0	0
Women	50+	Gallbladder	2004	6.50	6.94	NA	3.3095*	0	0
Women	50+	Gallbladder	2005	7.00	7.17	NA	3.3095*	0	0
Women	50+	Gallbladder	2006	7.80	7.41	NA	3.3095*	0	0
Women	50+	Gallbladder	2007	7.80	7.66	NA	3.3095*	0	0
Women	50+	Gallbladder	2008	7.90	7.91	NA	3.3095*	0	0
Women	50+	Gallbladder	2009	8.30	8.17	NA	3.3095*	0	0
Women	50+	Gallbladder	2010	9.20	8.44	NA	3.3095*	0	0
Women	50+	Gallbladder	2011	8.80	8.72	NA	3.3095*	0	0
Women	50+	Gallbladder	2012	9.30	9.01	NA	3.3095*	0	0
Women	50+	Gallbladder	2013	9.80	9.31	NA	3.3095*	0	0
Women	50+	Gallbladder	2014	9.60	9.62	NA	3.3095*	0	0
Women	50+	Gallbladder	2015	9.60	9.94	NA	3.3095*	0	0
Women	50+	Gallbladder	2016	10.10	10.26	NA	3.3095*	0	0
Women	50+	Gallbladder	2017	9.80	10.60	NA	3.3095*	0	0
Women	50+	Gallbladder	2018	11.40	10.96	NA	3.3095*	0	0
Women	50+	Gallbladder	2019	11.00	11.32	NA	3.3095*	0	0
Women	50+	Kidney	2001	17.70	17.41	NA	4.4816*	1	1
Women	50+	Kidney	2002	18.30	18.19	NA	4.4816*	1	1
Women	50+	Kidney	2003	19.30	19.01	NA	4.4816*	1	1
Women	50+	Kidney	2004	19.20	19.86	NA	4.4816*	1	1
Women	50+	Kidney	2005	19.70	20.75	NA	4.4816*	1	1
Women	50+	Kidney	2006	22.10	21.68	NA	4.4816*	1	1
Women	50+	Kidney	2007	22.30	22.65	NA	4.4816*	1	1
Women	50+	Kidney	2008	24.70	23.67	NA	4.4816*	1	1
Women	50+	Kidney	2009	24.70	24.73	NA	4.4816*	1	1
Women	50+	Kidney	2010	26.70	25.84	NA	4.4816*	1	1
Women	50+	Kidney	2011	26.80	27.00	NA	4.4816*	1	1
Women	50+	Kidney	2012	27.20	28.21	NA	4.4816*	1	1
Women	50+	Kidney	2013	30.30	29.47	NA	4.4816*	1	1
Women	50+	Kidney	2014	31.40	30.79	Joinpoint 1	NA	1	1
Women	50+	Kidney	2015	29.90	30.58	NA	-0.6765	1	1
Women	50+	Kidney	2016	29.90	30.37	NA	-0.6765	1	1
Women	50+	Kidney	2017	30.40	30.17	NA	-0.6765	1	1
Women	50+	Kidney	2018	28.70	29.97	NA	-0.6765	1	1
Women	50+	Kidney	2019	31.00	29.76	NA	-0.6765	1	1
Women	50+	Liver	2001	9.10	9.14	NA	-1.1891	2	2
Women	50+	Liver	2002	9.10	9.03	NA	-1.1891	2	2
Women	50+	Liver	2003	8.70	8.92	Joinpoint 1	NA	2	2
Women	50+	Liver	2004	9.50	9.45	NA	5.9040*	2	2
Women	50+	Liver	2005	10.10	10.00	NA	5.9040*	2	2
Women	50+	Liver	2006	10.70	10.60	NA	5.9040*	2	2
Women	50+	Liver	2007	11.40	11.22	NA	5.9040*	2	2
Women	50+	Liver	2008	11.20	11.88	NA	5.9040*	2	2
Women	50+	Liver	2009	13.10	12.59	NA	5.9040*	2	2
Women	50+	Liver	2010	13.90	13.33	NA	5.9040*	2	2
Women	50+	Liver	2011	13.70	14.12	NA	5.9040*	2	2
Women	50+	Liver	2012	14.80	14.95	NA	5.9040*	2	2
Women	50+	Liver	2013	16.20	15.83	Joinpoint 2	NA	2	2
Women	50+	Liver	2014	15.60	15.95	NA	0.7438	2	2
Women	50+	Liver	2015	16.30	16.07	NA	0.7438	2	2
Women	50+	Liver	2016	16.30	16.19	NA	0.7438	2	2
Women	50+	Liver	2017	16.00	16.31	NA	0.7438	2	2
Women	50+	Liver	2018	15.10	16.43	NA	0.7438	2	2
Women	50+	Liver	2019	17.90	16.55	NA	0.7438	2	2
Women	50+	MultipleMyeloma	2001	17.00	16.32	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2002	16.60	16.72	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2003	17.50	17.14	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2004	17.00	17.56	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2005	18.00	18.00	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2006	18.10	18.44	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2007	18.40	18.90	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2008	20.10	19.37	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2009	19.60	19.85	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2010	19.30	20.34	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2011	19.30	20.85	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2012	20.10	21.37	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2013	25.00	21.90	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2014	24.80	22.44	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2015	23.50	23.00	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2016	23.80	23.57	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2017	24.10	24.15	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2018	23.30	24.75	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2019	25.10	25.37	NA	2.4821*	0	0
Women	50+	Oral	2001	14.40	13.64	NA	3.6496*	1	1
Women	50+	Oral	2002	13.60	14.14	NA	3.6496*	1	1
Women	50+	Oral	2003	14.70	14.65	NA	3.6496*	1	1
Women	50+	Oral	2004	15.20	15.19	NA	3.6496*	1	1
Women	50+	Oral	2005	15.40	15.74	NA	3.6496*	1	1
Women	50+	Oral	2006	16.30	16.32	NA	3.6496*	1	1
Women	50+	Oral	2007	16.20	16.91	NA	3.6496*	1	1
Women	50+	Oral	2008	17.90	17.53	NA	3.6496*	1	1
Women	50+	Oral	2009	18.10	18.17	NA	3.6496*	1	1
Women	50+	Oral	2010	19.50	18.83	NA	3.6496*	1	1
Women	50+	Oral	2011	19.40	19.52	Joinpoint 1	NA	1	1
Women	50+	Oral	2012	20.20	19.84	NA	1.6116*	1	1
Women	50+	Oral	2013	20.20	20.16	NA	1.6116*	1	1
Women	50+	Oral	2014	20.50	20.48	NA	1.6116*	1	1
Women	50+	Oral	2015	20.50	20.81	NA	1.6116*	1	1
Women	50+	Oral	2016	21.00	21.15	NA	1.6116*	1	1
Women	50+	Oral	2017	20.80	21.49	NA	1.6116*	1	1
Women	50+	Oral	2018	22.20	21.83	NA	1.6116*	1	1
Women	50+	Oral	2019	22.60	22.19	NA	1.6116*	1	1
Women	50+	Pancreas	2001	33.60	33.35	NA	1.4113*	1	1
Women	50+	Pancreas	2002	32.90	33.82	NA	1.4113*	1	1
Women	50+	Pancreas	2003	33.80	34.29	NA	1.4113*	1	1
Women	50+	Pancreas	2004	35.20	34.78	NA	1.4113*	1	1
Women	50+	Pancreas	2005	35.60	35.27	NA	1.4113*	1	1
Women	50+	Pancreas	2006	36.50	35.77	NA	1.4113*	1	1
Women	50+	Pancreas	2007	36.10	36.27	NA	1.4113*	1	1
Women	50+	Pancreas	2008	37.30	36.78	NA	1.4113*	1	1
Women	50+	Pancreas	2009	37.80	37.30	NA	1.4113*	1	1
Women	50+	Pancreas	2010	37.30	37.83	NA	1.4113*	1	1
Women	50+	Pancreas	2011	38.10	38.36	NA	1.4113*	1	1
Women	50+	Pancreas	2012	38.60	38.90	NA	1.4113*	1	1
Women	50+	Pancreas	2013	39.80	39.45	Joinpoint 1	NA	1	1
Women	50+	Pancreas	2014	39.00	39.38	NA	-0.1757	1	1
Women	50+	Pancreas	2015	39.70	39.31	NA	-0.1757	1	1
Women	50+	Pancreas	2016	38.70	39.25	NA	-0.1757	1	1
Women	50+	Pancreas	2017	39.40	39.18	NA	-0.1757	1	1
Women	50+	Pancreas	2018	38.40	39.11	NA	-0.1757	1	1
Women	50+	Pancreas	2019	39.70	39.04	NA	-0.1757	1	1
Women	50+	Thyroid	2001	5.40	5.09	NA	5.6126*	1	1
Women	50+	Thyroid	2002	5.40	5.38	NA	5.6126*	1	1
Women	50+	Thyroid	2003	5.70	5.68	NA	5.6126*	1	1
Women	50+	Thyroid	2004	5.60	6.00	NA	5.6126*	1	1
Women	50+	Thyroid	2005	6.20	6.34	NA	5.6126*	1	1
Women	50+	Thyroid	2006	6.80	6.69	NA	5.6126*	1	1
Women	50+	Thyroid	2007	7.30	7.07	NA	5.6126*	1	1
Women	50+	Thyroid	2008	7.40	7.47	NA	5.6126*	1	1
Women	50+	Thyroid	2009	8.00	7.88	NA	5.6126*	1	1
Women	50+	Thyroid	2010	7.80	8.33	NA	5.6126*	1	1
Women	50+	Thyroid	2011	8.30	8.79	NA	5.6126*	1	1
Women	50+	Thyroid	2012	9.70	9.29	NA	5.6126*	1	1
Women	50+	Thyroid	2013	10.10	9.81	NA	5.6126*	1	1
Women	50+	Thyroid	2014	10.60	10.36	Joinpoint 1	NA	1	1
Women	50+	Thyroid	2015	11.00	10.60	NA	2.3555	1	1
Women	50+	Thyroid	2016	10.40	10.85	NA	2.3555	1	1
Women	50+	Thyroid	2017	11.00	11.11	NA	2.3555	1	1
Women	50+	Thyroid	2018	11.40	11.37	NA	2.3555	1	1
Women	50+	Thyroid	2019	11.80	11.64	NA	2.3555	1	1
