"sex"	"age_group"	"cancer_site"	"year"	"Rate"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Men	20-34	Thyroid	2013	1.60	1.55	NA	4.6279*	0	0
Men	20-34	Thyroid	2014	1.60	1.63	NA	4.6279*	0	0
Men	20-34	Thyroid	2015	1.80	1.70	NA	4.6279*	0	0
Men	20-34	Thyroid	2016	1.90	1.78	NA	4.6279*	0	0
Men	20-34	Thyroid	2017	1.70	1.86	NA	4.6279*	0	0
Men	20-34	Thyroid	2018	1.80	1.95	NA	4.6279*	0	0
Men	20-34	Thyroid	2019	2.10	2.04	NA	4.6279*	0	0
Men	35-49	Bladder	2001	3.00	2.71	NA	-1.4093*	0	0
Men	35-49	Bladder	2002	2.70	2.68	NA	-1.4093*	0	0
Men	35-49	Bladder	2003	2.30	2.64	NA	-1.4093*	0	0
Men	35-49	Bladder	2004	2.80	2.60	NA	-1.4093*	0	0
Men	35-49	Bladder	2005	2.60	2.56	NA	-1.4093*	0	0
Men	35-49	Bladder	2006	2.20	2.53	NA	-1.4093*	0	0
Men	35-49	Bladder	2007	2.20	2.49	NA	-1.4093*	0	0
Men	35-49	Bladder	2008	2.60	2.46	NA	-1.4093*	0	0
Men	35-49	Bladder	2009	2.70	2.42	NA	-1.4093*	0	0
Men	35-49	Bladder	2010	2.40	2.39	NA	-1.4093*	0	0
Men	35-49	Bladder	2011	2.30	2.35	NA	-1.4093*	0	0
Men	35-49	Bladder	2012	2.50	2.32	NA	-1.4093*	0	0
Men	35-49	Bladder	2013	2.30	2.29	NA	-1.4093*	0	0
Men	35-49	Bladder	2014	2.50	2.26	NA	-1.4093*	0	0
Men	35-49	Bladder	2015	2.30	2.22	NA	-1.4093*	0	0
Men	35-49	Bladder	2016	2.10	2.19	NA	-1.4093*	0	0
Men	35-49	Bladder	2017	1.90	2.16	NA	-1.4093*	0	0
Men	35-49	Bladder	2018	1.90	2.13	NA	-1.4093*	0	0
Men	35-49	Bladder	2019	2.40	2.10	NA	-1.4093*	0	0
Men	35-49	Brain and CNS	2001	6.00	5.82	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2002	6.30	5.87	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2003	5.40	5.92	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2004	5.80	5.96	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2005	6.10	6.01	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2006	6.20	6.06	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2007	6.10	6.11	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2008	6.20	6.16	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2009	6.40	6.21	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2010	5.80	6.26	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2011	6.20	6.31	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2012	6.10	6.36	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2013	6.60	6.41	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2014	6.30	6.46	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2015	6.80	6.51	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2016	6.80	6.57	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2017	6.70	6.62	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2018	6.80	6.67	NA	0.8059*	0	0
Men	35-49	Brain and CNS	2019	6.50	6.73	NA	0.8059*	0	0
Men	35-49	Colorectum	2001	11.70	12.04	NA	2.1776*	1	1
Men	35-49	Colorectum	2002	12.60	12.30	NA	2.1776*	1	1
Men	35-49	Colorectum	2003	12.30	12.57	NA	2.1776*	1	1
Men	35-49	Colorectum	2004	13.30	12.84	NA	2.1776*	1	1
Men	35-49	Colorectum	2005	13.60	13.12	NA	2.1776*	1	1
Men	35-49	Colorectum	2006	13.80	13.41	NA	2.1776*	1	1
Men	35-49	Colorectum	2007	13.10	13.70	NA	2.1776*	1	1
Men	35-49	Colorectum	2008	13.80	14.00	NA	2.1776*	1	1
Men	35-49	Colorectum	2009	14.00	14.30	NA	2.1776*	1	1
Men	35-49	Colorectum	2010	13.80	14.62	NA	2.1776*	1	1
Men	35-49	Colorectum	2011	15.10	14.93	NA	2.1776*	1	1
Men	35-49	Colorectum	2012	16.00	15.26	NA	2.1776*	1	1
Men	35-49	Colorectum	2013	15.90	15.59	NA	2.1776*	1	1
Men	35-49	Colorectum	2014	16.00	15.93	NA	2.1776*	1	1
Men	35-49	Colorectum	2015	16.10	16.28	Joinpoint 1	NA	1	1
Men	35-49	Colorectum	2016	17.30	17.12	NA	5.1719*	1	1
Men	35-49	Colorectum	2017	17.50	18.01	NA	5.1719*	1	1
Men	35-49	Colorectum	2018	19.00	18.94	NA	5.1719*	1	1
Men	35-49	Colorectum	2019	20.10	19.92	NA	5.1719*	1	1
Men	35-49	Gallbladder	2001	0.30	0.37	NA	2.6030*	0	0
Men	35-49	Gallbladder	2002	0.50	0.38	NA	2.6030*	0	0
Men	35-49	Gallbladder	2003	0.40	0.39	NA	2.6030*	0	0
Men	35-49	Gallbladder	2004	0.50	0.40	NA	2.6030*	0	0
Men	35-49	Gallbladder	2005	0.40	0.41	NA	2.6030*	0	0
Men	35-49	Gallbladder	2006	0.40	0.43	NA	2.6030*	0	0
Men	35-49	Gallbladder	2007	0.40	0.44	NA	2.6030*	0	0
Men	35-49	Gallbladder	2008	0.40	0.45	NA	2.6030*	0	0
Men	35-49	Gallbladder	2009	0.50	0.46	NA	2.6030*	0	0
Men	35-49	Gallbladder	2010	0.40	0.47	NA	2.6030*	0	0
Men	35-49	Gallbladder	2011	0.50	0.48	NA	2.6030*	0	0
Men	35-49	Gallbladder	2012	0.40	0.50	NA	2.6030*	0	0
Men	35-49	Gallbladder	2013	0.40	0.51	NA	2.6030*	0	0
Men	35-49	Gallbladder	2014	0.80	0.52	NA	2.6030*	0	0
Men	35-49	Gallbladder	2015	0.70	0.54	NA	2.6030*	0	0
Men	35-49	Gallbladder	2016	0.50	0.55	NA	2.6030*	0	0
Men	35-49	Gallbladder	2017	0.60	0.56	NA	2.6030*	0	0
Men	35-49	Gallbladder	2018	0.50	0.58	NA	2.6030*	0	0
Men	35-49	Gallbladder	2019	0.60	0.59	NA	2.6030*	0	0
Men	35-49	Hodgkin Lymphoma	2001	3.30	3.21	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2002	3.30	3.24	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2003	3.00	3.27	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2004	3.20	3.30	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2005	3.50	3.33	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2006	3.00	3.36	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2007	3.60	3.39	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2008	3.40	3.42	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2009	3.50	3.45	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2010	3.70	3.48	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2011	3.70	3.52	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2012	3.50	3.55	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2013	3.50	3.58	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2014	3.60	3.62	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2015	3.90	3.65	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2016	3.50	3.68	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2017	4.10	3.72	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2018	3.50	3.75	NA	0.9302*	0	0
Men	35-49	Hodgkin Lymphoma	2019	3.60	3.79	NA	0.9302*	0	0
Men	35-49	Kidney	2001	4.90	5.13	NA	0.4624	2	2
Men	35-49	Kidney	2002	5.40	5.15	NA	0.4624	2	2
Men	35-49	Kidney	2003	5.40	5.18	NA	0.4624	2	2
Men	35-49	Kidney	2004	5.00	5.20	NA	0.4624	2	2
Men	35-49	Kidney	2005	5.00	5.23	Joinpoint 1	NA	2	2
Men	35-49	Kidney	2006	5.70	5.59	NA	7.0304*	2	2
Men	35-49	Kidney	2007	6.40	5.99	NA	7.0304*	2	2
Men	35-49	Kidney	2008	6.30	6.41	NA	7.0304*	2	2
Men	35-49	Kidney	2009	6.70	6.86	NA	7.0304*	2	2
Men	35-49	Kidney	2010	7.60	7.34	NA	7.0304*	2	2
Men	35-49	Kidney	2011	7.40	7.86	NA	7.0304*	2	2
Men	35-49	Kidney	2012	8.40	8.41	NA	7.0304*	2	2
Men	35-49	Kidney	2013	9.00	9.00	NA	7.0304*	2	2
Men	35-49	Kidney	2014	10.00	9.63	NA	7.0304*	2	2
Men	35-49	Kidney	2015	10.10	10.31	Joinpoint 2	NA	2	2
Men	35-49	Kidney	2016	10.10	10.32	NA	0.0886	2	2
Men	35-49	Kidney	2017	10.80	10.33	NA	0.0886	2	2
Men	35-49	Kidney	2018	10.30	10.34	NA	0.0886	2	2
Men	35-49	Kidney	2019	10.20	10.35	NA	0.0886	2	2
Men	35-49	Larynx	2001	1.70	1.64	NA	-1.0152*	0	0
Men	35-49	Larynx	2002	1.60	1.62	NA	-1.0152*	0	0
Men	35-49	Larynx	2003	1.70	1.61	NA	-1.0152*	0	0
Men	35-49	Larynx	2004	1.30	1.59	NA	-1.0152*	0	0
Men	35-49	Larynx	2005	1.40	1.57	NA	-1.0152*	0	0
Men	35-49	Larynx	2006	1.70	1.56	NA	-1.0152*	0	0
Men	35-49	Larynx	2007	1.40	1.54	NA	-1.0152*	0	0
Men	35-49	Larynx	2008	1.70	1.53	NA	-1.0152*	0	0
Men	35-49	Larynx	2009	1.60	1.51	NA	-1.0152*	0	0
Men	35-49	Larynx	2010	1.60	1.50	NA	-1.0152*	0	0
Men	35-49	Larynx	2011	1.60	1.48	NA	-1.0152*	0	0
Men	35-49	Larynx	2012	1.50	1.47	NA	-1.0152*	0	0
Men	35-49	Larynx	2013	1.60	1.45	NA	-1.0152*	0	0
Men	35-49	Larynx	2014	1.50	1.44	NA	-1.0152*	0	0
Men	35-49	Larynx	2015	1.50	1.42	NA	-1.0152*	0	0
Men	35-49	Larynx	2016	1.10	1.41	NA	-1.0152*	0	0
Men	35-49	Larynx	2017	1.30	1.39	NA	-1.0152*	0	0
Men	35-49	Larynx	2018	1.50	1.38	NA	-1.0152*	0	0
Men	35-49	Larynx	2019	1.30	1.36	NA	-1.0152*	0	0
Men	35-49	Leukaemia	2001	4.90	4.90	NA	1.5514*	0	0
Men	35-49	Leukaemia	2002	5.00	4.98	NA	1.5514*	0	0
Men	35-49	Leukaemia	2003	5.70	5.06	NA	1.5514*	0	0
Men	35-49	Leukaemia	2004	4.80	5.13	NA	1.5514*	0	0
Men	35-49	Leukaemia	2005	5.20	5.21	NA	1.5514*	0	0
Men	35-49	Leukaemia	2006	5.00	5.30	NA	1.5514*	0	0
Men	35-49	Leukaemia	2007	4.70	5.38	NA	1.5514*	0	0
Men	35-49	Leukaemia	2008	5.30	5.46	NA	1.5514*	0	0
Men	35-49	Leukaemia	2009	6.00	5.55	NA	1.5514*	0	0
Men	35-49	Leukaemia	2010	5.80	5.63	NA	1.5514*	0	0
Men	35-49	Leukaemia	2011	5.70	5.72	NA	1.5514*	0	0
Men	35-49	Leukaemia	2012	5.60	5.81	NA	1.5514*	0	0
Men	35-49	Leukaemia	2013	6.00	5.90	NA	1.5514*	0	0
Men	35-49	Leukaemia	2014	6.60	5.99	NA	1.5514*	0	0
Men	35-49	Leukaemia	2015	6.60	6.08	NA	1.5514*	0	0
Men	35-49	Leukaemia	2016	6.30	6.18	NA	1.5514*	0	0
Men	35-49	Leukaemia	2017	6.40	6.27	NA	1.5514*	0	0
Men	35-49	Leukaemia	2018	6.20	6.37	NA	1.5514*	0	0
Men	35-49	Leukaemia	2019	5.80	6.47	NA	1.5514*	0	0
Men	35-49	Liver	2001	1.50	1.44	NA	4.4778*	1	1
Men	35-49	Liver	2002	1.40	1.50	NA	4.4778*	1	1
Men	35-49	Liver	2003	1.70	1.57	NA	4.4778*	1	1
Men	35-49	Liver	2004	1.40	1.64	NA	4.4778*	1	1
Men	35-49	Liver	2005	1.70	1.71	NA	4.4778*	1	1
Men	35-49	Liver	2006	2.00	1.79	NA	4.4778*	1	1
Men	35-49	Liver	2007	1.60	1.87	NA	4.4778*	1	1
Men	35-49	Liver	2008	2.10	1.95	NA	4.4778*	1	1
Men	35-49	Liver	2009	2.50	2.04	NA	4.4778*	1	1
Men	35-49	Liver	2010	2.40	2.13	NA	4.4778*	1	1
Men	35-49	Liver	2011	1.80	2.22	NA	4.4778*	1	1
Men	35-49	Liver	2012	2.20	2.32	NA	4.4778*	1	1
Men	35-49	Liver	2013	2.30	2.43	NA	4.4778*	1	1
Men	35-49	Liver	2014	2.80	2.54	Joinpoint 1	NA	1	1
Men	35-49	Liver	2015	2.20	2.44	NA	-3.9781	1	1
Men	35-49	Liver	2016	2.50	2.34	NA	-3.9781	1	1
Men	35-49	Liver	2017	2.40	2.25	NA	-3.9781	1	1
Men	35-49	Liver	2018	2.00	2.16	NA	-3.9781	1	1
Men	35-49	Liver	2019	2.10	2.07	NA	-3.9781	1	1
Men	35-49	Lung	2001	9.80	9.76	NA	-7.0570	1	1
Men	35-49	Lung	2002	9.00	9.07	NA	-7.0570	1	1
Men	35-49	Lung	2003	8.10	8.43	Joinpoint 1	NA	1	1
Men	35-49	Lung	2004	8.80	8.40	NA	-0.3300	1	1
Men	35-49	Lung	2005	8.50	8.38	NA	-0.3300	1	1
Men	35-49	Lung	2006	8.70	8.35	NA	-0.3300	1	1
Men	35-49	Lung	2007	8.00	8.32	NA	-0.3300	1	1
Men	35-49	Lung	2008	8.00	8.29	NA	-0.3300	1	1
Men	35-49	Lung	2009	7.80	8.27	NA	-0.3300	1	1
Men	35-49	Lung	2010	8.90	8.24	NA	-0.3300	1	1
Men	35-49	Lung	2011	8.10	8.21	NA	-0.3300	1	1
Men	35-49	Lung	2012	8.40	8.18	NA	-0.3300	1	1
Men	35-49	Lung	2013	8.20	8.16	NA	-0.3300	1	1
Men	35-49	Lung	2014	8.00	8.13	NA	-0.3300	1	1
Men	35-49	Lung	2015	7.80	8.10	NA	-0.3300	1	1
Men	35-49	Lung	2016	8.80	8.08	NA	-0.3300	1	1
Men	35-49	Lung	2017	7.50	8.05	NA	-0.3300	1	1
Men	35-49	Lung	2018	8.40	8.02	NA	-0.3300	1	1
Men	35-49	Lung	2019	7.80	8.00	NA	-0.3300	1	1
Men	35-49	Melanoma	2001	10.40	10.77	NA	3.4352*	1	1
Men	35-49	Melanoma	2002	10.80	11.14	NA	3.4352*	1	1
Men	35-49	Melanoma	2003	10.30	11.52	NA	3.4352*	1	1
Men	35-49	Melanoma	2004	13.10	11.92	NA	3.4352*	1	1
Men	35-49	Melanoma	2005	13.00	12.33	NA	3.4352*	1	1
Men	35-49	Melanoma	2006	14.00	12.75	NA	3.4352*	1	1
Men	35-49	Melanoma	2007	12.90	13.19	NA	3.4352*	1	1
Men	35-49	Melanoma	2008	14.00	13.64	NA	3.4352*	1	1
Men	35-49	Melanoma	2009	14.70	14.11	NA	3.4352*	1	1
Men	35-49	Melanoma	2010	14.00	14.60	NA	3.4352*	1	1
Men	35-49	Melanoma	2011	14.60	15.10	NA	3.4352*	1	1
Men	35-49	Melanoma	2012	15.40	15.62	NA	3.4352*	1	1
Men	35-49	Melanoma	2013	16.00	16.15	NA	3.4352*	1	1
Men	35-49	Melanoma	2014	16.30	16.71	Joinpoint 1	NA	1	1
Men	35-49	Melanoma	2015	16.60	16.15	NA	-3.3545	1	1
Men	35-49	Melanoma	2016	15.50	15.61	NA	-3.3545	1	1
Men	35-49	Melanoma	2017	15.10	15.08	NA	-3.3545	1	1
Men	35-49	Melanoma	2018	14.50	14.58	NA	-3.3545	1	1
Men	35-49	Melanoma	2019	14.10	14.09	NA	-3.3545	1	1
Men	35-49	MultipleMyeloma	2001	1.60	1.61	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2002	1.50	1.68	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2003	2.10	1.75	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2004	1.70	1.83	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2005	2.20	1.90	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2006	1.80	1.99	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2007	1.70	2.07	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2008	2.00	2.16	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2009	2.60	2.26	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2010	2.10	2.35	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2011	2.40	2.45	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2012	2.70	2.56	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2013	3.40	2.67	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2014	3.00	2.79	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2015	3.10	2.91	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2016	3.00	3.03	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2017	3.30	3.16	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2018	3.10	3.30	NA	4.3168*	0	0
Men	35-49	MultipleMyeloma	2019	2.90	3.44	NA	4.3168*	0	0
Men	35-49	Non-Hodgkin Lymphoma	2001	9.40	8.85	NA	2.8270*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2002	8.70	9.10	NA	2.8270*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2003	9.20	9.36	NA	2.8270*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2004	9.10	9.62	NA	2.8270*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2005	10.40	9.89	NA	2.8270*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2006	10.10	10.17	NA	2.8270*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2007	10.60	10.46	NA	2.8270*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2008	10.90	10.76	NA	2.8270*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2009	10.90	11.06	NA	2.8270*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2010	11.10	11.37	Joinpoint 1	NA	1	1
Men	35-49	Non-Hodgkin Lymphoma	2011	11.10	11.14	NA	-2.0567*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2012	11.80	10.91	NA	-2.0567*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2013	10.90	10.69	NA	-2.0567*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2014	9.90	10.47	NA	-2.0567*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2015	9.70	10.25	NA	-2.0567*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2016	10.60	10.04	NA	-2.0567*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2017	9.60	9.83	NA	-2.0567*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2018	9.60	9.63	NA	-2.0567*	1	1
Men	35-49	Non-Hodgkin Lymphoma	2019	9.60	9.43	NA	-2.0567*	1	1
Men	35-49	Oesophagus	2001	3.40	3.54	NA	-0.4087	0	0
Men	35-49	Oesophagus	2002	3.70	3.53	NA	-0.4087	0	0
Men	35-49	Oesophagus	2003	3.50	3.51	NA	-0.4087	0	0
Men	35-49	Oesophagus	2004	3.60	3.50	NA	-0.4087	0	0
Men	35-49	Oesophagus	2005	3.00	3.49	NA	-0.4087	0	0
Men	35-49	Oesophagus	2006	3.30	3.47	NA	-0.4087	0	0
Men	35-49	Oesophagus	2007	3.60	3.46	NA	-0.4087	0	0
Men	35-49	Oesophagus	2008	3.40	3.44	NA	-0.4087	0	0
Men	35-49	Oesophagus	2009	3.70	3.43	NA	-0.4087	0	0
Men	35-49	Oesophagus	2010	4.00	3.42	NA	-0.4087	0	0
Men	35-49	Oesophagus	2011	3.10	3.40	NA	-0.4087	0	0
Men	35-49	Oesophagus	2012	3.80	3.39	NA	-0.4087	0	0
Men	35-49	Oesophagus	2013	3.40	3.37	NA	-0.4087	0	0
Men	35-49	Oesophagus	2014	3.30	3.36	NA	-0.4087	0	0
Men	35-49	Oesophagus	2015	3.00	3.35	NA	-0.4087	0	0
Men	35-49	Oesophagus	2016	3.70	3.33	NA	-0.4087	0	0
Men	35-49	Oesophagus	2017	3.30	3.32	NA	-0.4087	0	0
Men	35-49	Oesophagus	2018	3.10	3.31	NA	-0.4087	0	0
Men	35-49	Oesophagus	2019	3.20	3.29	NA	-0.4087	0	0
Men	35-49	Oral	2001	7.10	7.13	NA	3.3037*	1	1
Men	35-49	Oral	2002	7.70	7.36	NA	3.3037*	1	1
Men	35-49	Oral	2003	7.70	7.60	NA	3.3037*	1	1
Men	35-49	Oral	2004	7.60	7.85	NA	3.3037*	1	1
Men	35-49	Oral	2005	7.80	8.11	NA	3.3037*	1	1
Men	35-49	Oral	2006	8.50	8.38	NA	3.3037*	1	1
Men	35-49	Oral	2007	8.80	8.66	NA	3.3037*	1	1
Men	35-49	Oral	2008	8.90	8.95	NA	3.3037*	1	1
Men	35-49	Oral	2009	8.90	9.24	NA	3.3037*	1	1
Men	35-49	Oral	2010	9.50	9.55	NA	3.3037*	1	1
Men	35-49	Oral	2011	10.00	9.86	NA	3.3037*	1	1
Men	35-49	Oral	2012	10.20	10.19	NA	3.3037*	1	1
Men	35-49	Oral	2013	10.60	10.52	Joinpoint 1	NA	1	1
Men	35-49	Oral	2014	10.40	10.40	NA	-1.1522	1	1
Men	35-49	Oral	2015	10.30	10.28	NA	-1.1522	1	1
Men	35-49	Oral	2016	10.20	10.16	NA	-1.1522	1	1
Men	35-49	Oral	2017	10.50	10.05	NA	-1.1522	1	1
Men	35-49	Oral	2018	9.70	9.93	NA	-1.1522	1	1
Men	35-49	Oral	2019	9.70	9.82	NA	-1.1522	1	1
Men	35-49	Pancreas	2001	2.90	2.33	NA	2.0360*	0	0
Men	35-49	Pancreas	2002	2.30	2.38	NA	2.0360*	0	0
Men	35-49	Pancreas	2003	2.40	2.43	NA	2.0360*	0	0
Men	35-49	Pancreas	2004	2.10	2.48	NA	2.0360*	0	0
Men	35-49	Pancreas	2005	2.50	2.53	NA	2.0360*	0	0
Men	35-49	Pancreas	2006	2.20	2.58	NA	2.0360*	0	0
Men	35-49	Pancreas	2007	2.50	2.63	NA	2.0360*	0	0
Men	35-49	Pancreas	2008	2.70	2.69	NA	2.0360*	0	0
Men	35-49	Pancreas	2009	3.10	2.74	NA	2.0360*	0	0
Men	35-49	Pancreas	2010	2.70	2.80	NA	2.0360*	0	0
Men	35-49	Pancreas	2011	2.90	2.85	NA	2.0360*	0	0
Men	35-49	Pancreas	2012	3.10	2.91	NA	2.0360*	0	0
Men	35-49	Pancreas	2013	3.20	2.97	NA	2.0360*	0	0
Men	35-49	Pancreas	2014	3.40	3.03	NA	2.0360*	0	0
Men	35-49	Pancreas	2015	2.80	3.09	NA	2.0360*	0	0
Men	35-49	Pancreas	2016	3.30	3.16	NA	2.0360*	0	0
Men	35-49	Pancreas	2017	3.10	3.22	NA	2.0360*	0	0
Men	35-49	Pancreas	2018	3.40	3.29	NA	2.0360*	0	0
Men	35-49	Pancreas	2019	3.10	3.35	NA	2.0360*	0	0
Men	35-49	Prostate	2001	3.00	2.82	NA	9.7788*	1	1
Men	35-49	Prostate	2002	3.20	3.09	NA	9.7788*	1	1
Men	35-49	Prostate	2003	3.10	3.39	NA	9.7788*	1	1
Men	35-49	Prostate	2004	3.90	3.72	NA	9.7788*	1	1
Men	35-49	Prostate	2005	4.10	4.09	NA	9.7788*	1	1
Men	35-49	Prostate	2006	4.30	4.49	NA	9.7788*	1	1
Men	35-49	Prostate	2007	4.30	4.93	NA	9.7788*	1	1
Men	35-49	Prostate	2008	5.30	5.41	NA	9.7788*	1	1
Men	35-49	Prostate	2009	6.80	5.94	NA	9.7788*	1	1
Men	35-49	Prostate	2010	6.40	6.52	NA	9.7788*	1	1
Men	35-49	Prostate	2011	7.40	7.16	Joinpoint 1	NA	1	1
Men	35-49	Prostate	2012	7.40	7.46	NA	4.2390*	1	1
Men	35-49	Prostate	2013	7.50	7.78	NA	4.2390*	1	1
Men	35-49	Prostate	2014	8.70	8.11	NA	4.2390*	1	1
Men	35-49	Prostate	2015	8.30	8.45	NA	4.2390*	1	1
Men	35-49	Prostate	2016	8.60	8.81	NA	4.2390*	1	1
Men	35-49	Prostate	2017	9.00	9.18	NA	4.2390*	1	1
Men	35-49	Prostate	2018	9.90	9.57	NA	4.2390*	1	1
Men	35-49	Prostate	2019	9.90	9.98	NA	4.2390*	1	1
Men	35-49	Stomach	2001	3.40	3.40	NA	-1.1987*	0	0
Men	35-49	Stomach	2002	3.80	3.35	NA	-1.1987*	0	0
Men	35-49	Stomach	2003	3.50	3.31	NA	-1.1987*	0	0
Men	35-49	Stomach	2004	3.10	3.27	NA	-1.1987*	0	0
Men	35-49	Stomach	2005	2.90	3.24	NA	-1.1987*	0	0
Men	35-49	Stomach	2006	3.20	3.20	NA	-1.1987*	0	0
Men	35-49	Stomach	2007	2.90	3.16	NA	-1.1987*	0	0
Men	35-49	Stomach	2008	2.80	3.12	NA	-1.1987*	0	0
Men	35-49	Stomach	2009	3.20	3.08	NA	-1.1987*	0	0
Men	35-49	Stomach	2010	3.50	3.05	NA	-1.1987*	0	0
Men	35-49	Stomach	2011	2.90	3.01	NA	-1.1987*	0	0
Men	35-49	Stomach	2012	3.10	2.97	NA	-1.1987*	0	0
Men	35-49	Stomach	2013	3.00	2.94	NA	-1.1987*	0	0
Men	35-49	Stomach	2014	3.00	2.90	NA	-1.1987*	0	0
Men	35-49	Stomach	2015	3.00	2.87	NA	-1.1987*	0	0
Men	35-49	Stomach	2016	2.60	2.83	NA	-1.1987*	0	0
Men	35-49	Stomach	2017	2.50	2.80	NA	-1.1987*	0	0
Men	35-49	Stomach	2018	2.60	2.77	NA	-1.1987*	0	0
Men	35-49	Stomach	2019	3.20	2.73	NA	-1.1987*	0	0
Men	35-49	Testis	2001	13.10	12.03	NA	0.6772*	0	0
Men	35-49	Testis	2002	12.30	12.11	NA	0.6772*	0	0
Men	35-49	Testis	2003	11.30	12.19	NA	0.6772*	0	0
Men	35-49	Testis	2004	12.40	12.27	NA	0.6772*	0	0
Men	35-49	Testis	2005	12.90	12.36	NA	0.6772*	0	0
Men	35-49	Testis	2006	12.50	12.44	NA	0.6772*	0	0
Men	35-49	Testis	2007	11.40	12.53	NA	0.6772*	0	0
Men	35-49	Testis	2008	12.90	12.61	NA	0.6772*	0	0
Men	35-49	Testis	2009	12.40	12.70	NA	0.6772*	0	0
Men	35-49	Testis	2010	12.80	12.78	NA	0.6772*	0	0
Men	35-49	Testis	2011	12.40	12.87	NA	0.6772*	0	0
Men	35-49	Testis	2012	12.70	12.96	NA	0.6772*	0	0
Men	35-49	Testis	2013	13.40	13.04	NA	0.6772*	0	0
Men	35-49	Testis	2014	13.30	13.13	NA	0.6772*	0	0
Men	35-49	Testis	2015	13.30	13.22	NA	0.6772*	0	0
Men	35-49	Testis	2016	13.20	13.31	NA	0.6772*	0	0
Men	35-49	Testis	2017	12.30	13.40	NA	0.6772*	0	0
Men	35-49	Testis	2018	14.70	13.49	NA	0.6772*	0	0
