"Country"	"Cancer_Site"	"Sex"	"Year"	"ASR_rolling"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Nothern Ireland	Lung	Women	2016	76.50	75.92	NA	-0.4085	2	2
Nothern Ireland	Lung	Women	2017	76.33	75.61	NA	-0.4085	2	2
Nothern Ireland	Lung	Women	2018	74.63	75.30	NA	-0.4085	2	2
Nothern Ireland	Oesophageal	Men	2000	17.30	16.77	NA	3.5298	2	2
Nothern Ireland	Oesophageal	Men	2001	16.87	17.36	NA	3.5298	2	2
Nothern Ireland	Oesophageal	Men	2002	18.37	17.98	NA	3.5298	2	2
Nothern Ireland	Oesophageal	Men	2003	18.07	18.61	NA	3.5298	2	2
Nothern Ireland	Oesophageal	Men	2004	18.97	19.27	NA	3.5298	2	2
Nothern Ireland	Oesophageal	Men	2005	19.83	19.95	NA	3.5298	2	2
Nothern Ireland	Oesophageal	Men	2006	20.77	20.65	Joinpoint 1	NA	2	2
Nothern Ireland	Oesophageal	Men	2007	20.83	20.17	NA	-2.3132	2	2
Nothern Ireland	Oesophageal	Men	2008	19.77	19.71	NA	-2.3132	2	2
Nothern Ireland	Oesophageal	Men	2009	18.77	19.25	Joinpoint 2	NA	2	2
Nothern Ireland	Oesophageal	Men	2010	18.83	19.49	NA	1.2122	2	2
Nothern Ireland	Oesophageal	Men	2011	20.13	19.72	NA	1.2122	2	2
Nothern Ireland	Oesophageal	Men	2012	20.50	19.96	NA	1.2122	2	2
Nothern Ireland	Oesophageal	Men	2013	21.10	20.20	NA	1.2122	2	2
Nothern Ireland	Oesophageal	Men	2014	19.90	20.45	NA	1.2122	2	2
Nothern Ireland	Oesophageal	Men	2015	20.40	20.70	NA	1.2122	2	2
Nothern Ireland	Oesophageal	Men	2016	20.87	20.95	NA	1.2122	2	2
Nothern Ireland	Oesophageal	Men	2017	21.77	21.20	NA	1.2122	2	2
Nothern Ireland	Oesophageal	Men	2018	20.93	21.46	NA	1.2122	2	2
Nothern Ireland	Oesophageal	Women	2000	9.47	9.56	NA	-7.3892*	3	3
Nothern Ireland	Oesophageal	Women	2001	9.10	8.86	NA	-7.3892*	3	3
Nothern Ireland	Oesophageal	Women	2002	8.07	8.20	NA	-7.3892*	3	3
Nothern Ireland	Oesophageal	Women	2003	7.53	7.60	NA	-7.3892*	3	3
Nothern Ireland	Oesophageal	Women	2004	7.13	7.03	Joinpoint 1	NA	3	3
Nothern Ireland	Oesophageal	Women	2005	7.30	7.44	NA	5.7043*	3	3
Nothern Ireland	Oesophageal	Women	2006	8.00	7.86	NA	5.7043*	3	3
Nothern Ireland	Oesophageal	Women	2007	8.43	8.31	Joinpoint 2	NA	3	3
Nothern Ireland	Oesophageal	Women	2008	8.43	8.31	NA	0.0405	3	3
Nothern Ireland	Oesophageal	Women	2009	8.10	8.31	NA	0.0405	3	3
Nothern Ireland	Oesophageal	Women	2010	7.97	8.32	NA	0.0405	3	3
Nothern Ireland	Oesophageal	Women	2011	8.47	8.32	NA	0.0405	3	3
Nothern Ireland	Oesophageal	Women	2012	8.30	8.32	NA	0.0405	3	3
Nothern Ireland	Oesophageal	Women	2013	8.50	8.33	NA	0.0405	3	3
Nothern Ireland	Oesophageal	Women	2014	8.37	8.33	NA	0.0405	3	3
Nothern Ireland	Oesophageal	Women	2015	8.37	8.33	Joinpoint 3	NA	3	3
Nothern Ireland	Oesophageal	Women	2016	7.50	7.57	NA	-9.1438*	3	3
Nothern Ireland	Oesophageal	Women	2017	6.83	6.88	NA	-9.1438*	3	3
Nothern Ireland	Oesophageal	Women	2018	6.30	6.25	NA	-9.1438*	3	3
Nothern Ireland	Pancreatic	Men	2000	15.70	16.52	NA	-5.5672	3	3
Nothern Ireland	Pancreatic	Men	2001	16.37	15.60	NA	-5.5672	3	3
Nothern Ireland	Pancreatic	Men	2002	15.60	14.73	NA	-5.5672	3	3
Nothern Ireland	Pancreatic	Men	2003	13.60	13.91	Joinpoint 1	NA	3	3
Nothern Ireland	Pancreatic	Men	2004	14.33	15.14	NA	8.8163*	3	3
Nothern Ireland	Pancreatic	Men	2005	16.53	16.47	NA	8.8163*	3	3
Nothern Ireland	Pancreatic	Men	2006	18.50	17.93	NA	8.8163*	3	3
Nothern Ireland	Pancreatic	Men	2007	18.73	19.51	Joinpoint 2	NA	3	3
Nothern Ireland	Pancreatic	Men	2008	19.67	18.79	NA	-3.6758	3	3
Nothern Ireland	Pancreatic	Men	2009	18.20	18.10	NA	-3.6758	3	3
Nothern Ireland	Pancreatic	Men	2010	16.87	17.43	NA	-3.6758	3	3
Nothern Ireland	Pancreatic	Men	2011	16.47	16.79	Joinpoint 3	NA	3	3
Nothern Ireland	Pancreatic	Men	2012	17.17	17.36	NA	3.3696*	3	3
Nothern Ireland	Pancreatic	Men	2013	17.87	17.94	NA	3.3696*	3	3
Nothern Ireland	Pancreatic	Men	2014	18.90	18.55	NA	3.3696*	3	3
Nothern Ireland	Pancreatic	Men	2015	19.93	19.17	NA	3.3696*	3	3
Nothern Ireland	Pancreatic	Men	2016	20.90	19.82	NA	3.3696*	3	3
Nothern Ireland	Pancreatic	Men	2017	20.53	20.49	NA	3.3696*	3	3
Nothern Ireland	Pancreatic	Men	2018	19.80	21.18	NA	3.3696*	3	3
Nothern Ireland	Pancreatic	Women	2000	10.33	10.44	NA	10.2081*	3	3
Nothern Ireland	Pancreatic	Women	2001	11.73	11.50	NA	10.2081*	3	3
Nothern Ireland	Pancreatic	Women	2002	12.43	12.68	Joinpoint 1	NA	3	3
Nothern Ireland	Pancreatic	Women	2003	12.63	12.43	NA	-1.9490	3	3
Nothern Ireland	Pancreatic	Women	2004	12.13	12.19	NA	-1.9490	3	3
Nothern Ireland	Pancreatic	Women	2005	12.07	11.95	Joinpoint 2	NA	3	3
Nothern Ireland	Pancreatic	Women	2006	12.07	12.38	NA	3.5876*	3	3
Nothern Ireland	Pancreatic	Women	2007	13.30	12.82	NA	3.5876*	3	3
Nothern Ireland	Pancreatic	Women	2008	13.13	13.28	NA	3.5876*	3	3
Nothern Ireland	Pancreatic	Women	2009	13.80	13.76	NA	3.5876*	3	3
Nothern Ireland	Pancreatic	Women	2010	13.77	14.25	NA	3.5876*	3	3
Nothern Ireland	Pancreatic	Women	2011	14.70	14.76	NA	3.5876*	3	3
Nothern Ireland	Pancreatic	Women	2012	15.57	15.29	NA	3.5876*	3	3
Nothern Ireland	Pancreatic	Women	2013	15.83	15.84	Joinpoint 3	NA	3	3
Nothern Ireland	Pancreatic	Women	2014	15.70	15.33	NA	-3.2229*	3	3
Nothern Ireland	Pancreatic	Women	2015	14.80	14.84	NA	-3.2229*	3	3
Nothern Ireland	Pancreatic	Women	2016	14.23	14.36	NA	-3.2229*	3	3
Nothern Ireland	Pancreatic	Women	2017	13.40	13.90	NA	-3.2229*	3	3
Nothern Ireland	Pancreatic	Women	2018	13.87	13.45	NA	-3.2229*	3	3
Nothern Ireland	Prostate	Men	2000	121.07	121.12	NA	8.0971*	3	3
Nothern Ireland	Prostate	Men	2001	131.07	130.93	NA	8.0971*	3	3
Nothern Ireland	Prostate	Men	2002	141.43	141.53	NA	8.0971*	3	3
Nothern Ireland	Prostate	Men	2003	153.63	152.99	Joinpoint 1	NA	3	3
Nothern Ireland	Prostate	Men	2004	159.93	157.48	NA	2.9324*	3	3
Nothern Ireland	Prostate	Men	2005	160.53	162.10	NA	2.9324*	3	3
Nothern Ireland	Prostate	Men	2006	163.40	166.85	NA	2.9324*	3	3
Nothern Ireland	Prostate	Men	2007	169.80	171.74	NA	2.9324*	3	3
Nothern Ireland	Prostate	Men	2008	179.20	176.78	Joinpoint 2	NA	3	3
Nothern Ireland	Prostate	Men	2009	176.47	174.81	NA	-1.1128*	3	3
Nothern Ireland	Prostate	Men	2010	174.87	172.87	NA	-1.1128*	3	3
Nothern Ireland	Prostate	Men	2011	169.43	170.94	NA	-1.1128*	3	3
Nothern Ireland	Prostate	Men	2012	167.93	169.04	NA	-1.1128*	3	3
Nothern Ireland	Prostate	Men	2013	167.07	167.16	NA	-1.1128*	3	3
Nothern Ireland	Prostate	Men	2014	165.17	165.30	Joinpoint 3	NA	3	3
Nothern Ireland	Prostate	Men	2015	169.87	166.94	NA	0.9933	3	3
Nothern Ireland	Prostate	Men	2016	166.13	168.60	NA	0.9933	3	3
Nothern Ireland	Prostate	Men	2017	169.60	170.27	NA	0.9933	3	3
Nothern Ireland	Prostate	Men	2018	173.00	171.97	NA	0.9933	3	3
Scotland	All sites excl. NMSC	Men	2000	720.62	726.05	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2001	723.17	725.51	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2002	727.66	724.96	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2003	734.22	724.41	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2004	725.54	723.87	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2005	722.26	723.33	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2006	714.39	722.78	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2007	721.27	722.24	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2008	725.15	721.70	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2009	723.63	721.15	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2010	724.23	720.61	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2011	716.21	720.07	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2012	719.51	719.53	NA	-0.0752	1	1
Scotland	All sites excl. NMSC	Men	2013	718.43	718.99	Joinpoint 1	NA	1	1
Scotland	All sites excl. NMSC	Men	2014	715.35	713.38	NA	-0.7796*	1	1
Scotland	All sites excl. NMSC	Men	2015	706.51	707.82	NA	-0.7796*	1	1
Scotland	All sites excl. NMSC	Men	2016	696.20	702.30	NA	-0.7796*	1	1
Scotland	All sites excl. NMSC	Men	2017	700.75	696.83	NA	-0.7796*	1	1
Scotland	All sites excl. NMSC	Men	2018	692.03	691.39	NA	-0.7796*	1	1
Scotland	All sites excl. NMSC	Women	2000	548.89	546.34	NA	0.4398	3	3
Scotland	All sites excl. NMSC	Women	2001	548.00	548.74	NA	0.4398	3	3
Scotland	All sites excl. NMSC	Women	2002	547.01	551.16	NA	0.4398	3	3
Scotland	All sites excl. NMSC	Women	2003	553.96	553.58	NA	0.4398	3	3
Scotland	All sites excl. NMSC	Women	2004	557.95	556.02	NA	0.4398	3	3
Scotland	All sites excl. NMSC	Women	2005	559.91	558.46	Joinpoint 1	NA	3	3
Scotland	All sites excl. NMSC	Women	2006	564.58	566.62	NA	1.4613*	3	3
Scotland	All sites excl. NMSC	Women	2007	573.98	574.90	NA	1.4613*	3	3
Scotland	All sites excl. NMSC	Women	2008	585.67	583.30	NA	1.4613*	3	3
Scotland	All sites excl. NMSC	Women	2009	591.24	591.83	Joinpoint 2	NA	3	3
Scotland	All sites excl. NMSC	Women	2010	592.87	593.27	NA	0.2443	3	3
Scotland	All sites excl. NMSC	Women	2011	594.81	594.72	NA	0.2443	3	3
Scotland	All sites excl. NMSC	Women	2012	596.43	596.17	NA	0.2443	3	3
Scotland	All sites excl. NMSC	Women	2013	598.39	597.63	Joinpoint 3	NA	3	3
Scotland	All sites excl. NMSC	Women	2014	597.43	595.91	NA	-0.2873*	3	3
Scotland	All sites excl. NMSC	Women	2015	593.10	594.20	NA	-0.2873*	3	3
Scotland	All sites excl. NMSC	Women	2016	588.20	592.49	NA	-0.2873*	3	3
Scotland	All sites excl. NMSC	Women	2017	592.31	590.79	NA	-0.2873*	3	3
Scotland	All sites excl. NMSC	Women	2018	590.60	589.09	NA	-0.2873*	3	3
Scotland	Breast	Women	2000	150.48	149.26	NA	1.1815*	2	2
Scotland	Breast	Women	2001	149.86	151.02	NA	1.1815*	2	2
Scotland	Breast	Women	2002	151.00	152.80	NA	1.1815*	2	2
Scotland	Breast	Women	2003	154.52	154.61	NA	1.1815*	2	2
Scotland	Breast	Women	2004	157.72	156.44	NA	1.1815*	2	2
Scotland	Breast	Women	2005	159.55	158.28	NA	1.1815*	2	2
Scotland	Breast	Women	2006	160.24	160.15	NA	1.1815*	2	2
Scotland	Breast	Women	2007	161.84	162.05	NA	1.1815*	2	2
Scotland	Breast	Women	2008	163.46	163.96	NA	1.1815*	2	2
Scotland	Breast	Women	2009	166.20	165.90	NA	1.1815*	2	2
Scotland	Breast	Women	2010	168.07	167.86	NA	1.1815*	2	2
Scotland	Breast	Women	2011	168.90	169.84	Joinpoint 1	NA	2	2
Scotland	Breast	Women	2012	169.63	169.09	NA	-0.4396	2	2
Scotland	Breast	Women	2013	168.03	168.35	NA	-0.4396	2	2
Scotland	Breast	Women	2014	168.28	167.61	NA	-0.4396	2	2
Scotland	Breast	Women	2015	166.14	166.87	NA	-0.4396	2	2
Scotland	Breast	Women	2016	166.18	166.14	Joinpoint 2	NA	2	2
Scotland	Breast	Women	2017	168.03	167.68	NA	0.9279	2	2
Scotland	Breast	Women	2018	169.07	169.24	NA	0.9279	2	2
Scotland	Colorectal	Men	2000	107.48	106.79	NA	-0.6254*	3	3
Scotland	Colorectal	Men	2001	105.34	106.12	NA	-0.6254*	3	3
Scotland	Colorectal	Men	2002	105.16	105.46	NA	-0.6254*	3	3
Scotland	Colorectal	Men	2003	104.92	104.80	NA	-0.6254*	3	3
Scotland	Colorectal	Men	2004	104.96	104.15	NA	-0.6254*	3	3
Scotland	Colorectal	Men	2005	102.57	103.49	NA	-0.6254*	3	3
Scotland	Colorectal	Men	2006	102.45	102.85	Joinpoint 1	NA	3	3
Scotland	Colorectal	Men	2007	104.51	104.31	NA	1.4224*	3	3
Scotland	Colorectal	Men	2008	106.99	105.79	NA	1.4224*	3	3
Scotland	Colorectal	Men	2009	107.62	107.30	NA	1.4224*	3	3
Scotland	Colorectal	Men	2010	107.38	108.83	Joinpoint 2	NA	3	3
Scotland	Colorectal	Men	2011	104.69	104.59	NA	-3.8945*	3	3
Scotland	Colorectal	Men	2012	101.17	100.51	NA	-3.8945*	3	3
Scotland	Colorectal	Men	2013	96.58	96.60	NA	-3.8945*	3	3
Scotland	Colorectal	Men	2014	93.02	92.84	NA	-3.8945*	3	3
Scotland	Colorectal	Men	2015	89.38	89.22	Joinpoint 3	NA	3	3
Scotland	Colorectal	Men	2016	88.90	89.49	NA	0.3056	3	3
Scotland	Colorectal	Men	2017	89.32	89.77	NA	0.3056	3	3
Scotland	Colorectal	Men	2018	90.54	90.04	NA	0.3056	3	3
Scotland	Colorectal	Women	2000	67.87	68.08	NA	-2.1941*	3	3
Scotland	Colorectal	Women	2001	67.15	66.58	NA	-2.1941*	3	3
Scotland	Colorectal	Women	2002	64.86	65.12	NA	-2.1941*	3	3
Scotland	Colorectal	Women	2003	63.40	63.69	NA	-2.1941*	3	3
Scotland	Colorectal	Women	2004	62.86	62.30	Joinpoint 1	NA	3	3
Scotland	Colorectal	Women	2005	63.45	63.50	NA	1.9289*	3	3
Scotland	Colorectal	Women	2006	64.16	64.72	NA	1.9289*	3	3
Scotland	Colorectal	Women	2007	65.88	65.97	NA	1.9289*	3	3
Scotland	Colorectal	Women	2008	67.48	67.24	NA	1.9289*	3	3
Scotland	Colorectal	Women	2009	68.27	68.54	Joinpoint 2	NA	3	3
Scotland	Colorectal	Women	2010	67.60	67.24	NA	-1.9003*	3	3
Scotland	Colorectal	Women	2011	66.61	65.96	NA	-1.9003*	3	3
Scotland	Colorectal	Women	2012	64.89	64.71	NA	-1.9003*	3	3
Scotland	Colorectal	Women	2013	62.93	63.48	NA	-1.9003*	3	3
Scotland	Colorectal	Women	2014	61.38	62.27	NA	-1.9003*	3	3
Scotland	Colorectal	Women	2015	61.19	61.09	NA	-1.9003*	3	3
Scotland	Colorectal	Women	2016	60.14	59.93	Joinpoint 3	NA	3	3
Scotland	Colorectal	Women	2017	62.17	61.48	NA	2.5957*	3	3
Scotland	Colorectal	Women	2018	62.73	63.08	NA	2.5957*	3	3
Scotland	Lung	Men	2000	147.19	147.55	NA	-1.2633*	1	1
Scotland	Lung	Men	2001	146.36	145.69	NA	-1.2633*	1	1
Scotland	Lung	Men	2002	144.28	143.85	NA	-1.2633*	1	1
Scotland	Lung	Men	2003	143.08	142.03	NA	-1.2633*	1	1
Scotland	Lung	Men	2004	139.27	140.24	NA	-1.2633*	1	1
Scotland	Lung	Men	2005	138.05	138.46	NA	-1.2633*	1	1
Scotland	Lung	Men	2006	136.56	136.72	NA	-1.2633*	1	1
Scotland	Lung	Men	2007	133.56	134.99	NA	-1.2633*	1	1
Scotland	Lung	Men	2008	133.74	133.28	NA	-1.2633*	1	1
Scotland	Lung	Men	2009	131.38	131.60	NA	-1.2633*	1	1
Scotland	Lung	Men	2010	131.43	129.94	NA	-1.2633*	1	1
Scotland	Lung	Men	2011	127.37	128.30	NA	-1.2633*	1	1
Scotland	Lung	Men	2012	126.37	126.67	NA	-1.2633*	1	1
Scotland	Lung	Men	2013	125.57	125.07	Joinpoint 1	NA	1	1
Scotland	Lung	Men	2014	122.68	121.94	NA	-2.5039*	1	1
Scotland	Lung	Men	2015	119.01	118.89	NA	-2.5039*	1	1
Scotland	Lung	Men	2016	114.78	115.91	NA	-2.5039*	1	1
Scotland	Lung	Men	2017	113.11	113.01	NA	-2.5039*	1	1
Scotland	Lung	Men	2018	110.57	110.18	NA	-2.5039*	1	1
Scotland	Lung	Women	2000	79.60	78.87	NA	2.0870*	2	2
Scotland	Lung	Women	2001	80.99	80.52	NA	2.0870*	2	2
Scotland	Lung	Women	2002	80.50	82.20	NA	2.0870*	2	2
Scotland	Lung	Women	2003	84.45	83.92	NA	2.0870*	2	2
Scotland	Lung	Women	2004	85.15	85.67	NA	2.0870*	2	2
Scotland	Lung	Women	2005	87.51	87.45	NA	2.0870*	2	2
Scotland	Lung	Women	2006	89.02	89.28	NA	2.0870*	2	2
Scotland	Lung	Women	2007	91.73	91.14	Joinpoint 1	NA	2	2
Scotland	Lung	Women	2008	92.81	92.24	NA	1.2004	2	2
Scotland	Lung	Women	2009	93.25	93.34	NA	1.2004	2	2
Scotland	Lung	Women	2010	93.87	94.46	NA	1.2004	2	2
Scotland	Lung	Women	2011	95.43	95.60	NA	1.2004	2	2
Scotland	Lung	Women	2012	96.86	96.75	Joinpoint 2	NA	2	2
Scotland	Lung	Women	2013	98.06	96.57	NA	-0.1815	2	2
Scotland	Lung	Women	2014	96.43	96.40	NA	-0.1815	2	2
Scotland	Lung	Women	2015	95.08	96.22	NA	-0.1815	2	2
Scotland	Lung	Women	2016	94.55	96.05	NA	-0.1815	2	2
Scotland	Lung	Women	2017	96.67	95.87	NA	-0.1815	2	2
Scotland	Lung	Women	2018	96.35	95.70	NA	-0.1815	2	2
Scotland	Oesophageal	Men	2000	25.98	25.94	NA	3.1555*	3	3
Scotland	Oesophageal	Men	2001	26.62	26.76	NA	3.1555*	3	3
Scotland	Oesophageal	Men	2002	27.79	27.61	NA	3.1555*	3	3
Scotland	Oesophageal	Men	2003	28.58	28.48	Joinpoint 1	NA	3	3
Scotland	Oesophageal	Men	2004	28.14	28.12	NA	-1.2438*	3	3
Scotland	Oesophageal	Men	2005	27.81	27.77	NA	-1.2438*	3	3
Scotland	Oesophageal	Men	2006	27.02	27.43	NA	-1.2438*	3	3
Scotland	Oesophageal	Men	2007	27.07	27.09	NA	-1.2438*	3	3
Scotland	Oesophageal	Men	2008	26.74	26.75	NA	-1.2438*	3	3
Scotland	Oesophageal	Men	2009	26.62	26.42	NA	-1.2438*	3	3
Scotland	Oesophageal	Men	2010	26.04	26.09	Joinpoint 2	NA	3	3
Scotland	Oesophageal	Men	2011	26.26	26.21	NA	0.4796*	3	3
Scotland	Oesophageal	Men	2012	26.04	26.34	NA	0.4796*	3	3
Scotland	Oesophageal	Men	2013	26.91	26.46	NA	0.4796*	3	3
Scotland	Oesophageal	Men	2014	26.65	26.59	NA	0.4796*	3	3
Scotland	Oesophageal	Men	2015	26.37	26.72	Joinpoint 3	NA	3	3
Scotland	Oesophageal	Men	2016	26.27	26.08	NA	-2.3772*	3	3
Scotland	Oesophageal	Men	2017	25.55	25.46	NA	-2.3772*	3	3
Scotland	Oesophageal	Men	2018	24.75	24.86	NA	-2.3772*	3	3
Scotland	Oesophageal	Women	2000	12.41	12.24	NA	0.2580	3	3
Scotland	Oesophageal	Women	2001	12.08	12.27	NA	0.2580	3	3
Scotland	Oesophageal	Women	2002	12.12	12.30	NA	0.2580	3	3
Scotland	Oesophageal	Women	2003	12.54	12.33	NA	0.2580	3	3
Scotland	Oesophageal	Women	2004	12.44	12.37	NA	0.2580	3	3
Scotland	Oesophageal	Women	2005	12.48	12.40	Joinpoint 1	NA	3	3
Scotland	Oesophageal	Women	2006	11.91	12.01	NA	-3.1132	3	3
Scotland	Oesophageal	Women	2007	11.43	11.64	NA	-3.1132	3	3
Scotland	Oesophageal	Women	2008	11.20	11.28	Joinpoint 2	NA	3	3
Scotland	Oesophageal	Women	2009	11.57	11.39	NA	0.9944	3	3
Scotland	Oesophageal	Women	2010	11.67	11.50	NA	0.9944	3	3
Scotland	Oesophageal	Women	2011	11.66	11.62	NA	0.9944	3	3
Scotland	Oesophageal	Women	2012	11.65	11.73	NA	0.9944	3	3
Scotland	Oesophageal	Women	2013	11.65	11.85	Joinpoint 3	NA	3	3
Scotland	Oesophageal	Women	2014	11.74	11.47	NA	-3.2155*	3	3
Scotland	Oesophageal	Women	2015	10.89	11.10	NA	-3.2155*	3	3
Scotland	Oesophageal	Women	2016	10.88	10.74	NA	-3.2155*	3	3
Scotland	Oesophageal	Women	2017	10.33	10.40	NA	-3.2155*	3	3
Scotland	Oesophageal	Women	2018	10.06	10.06	NA	-3.2155*	3	3
Scotland	Pancreatic	Men	2000	16.43	16.55	NA	-1.0092*	2	2
Scotland	Pancreatic	Men	2001	16.65	16.38	NA	-1.0092*	2	2
Scotland	Pancreatic	Men	2002	15.95	16.22	NA	-1.0092*	2	2
Scotland	Pancreatic	Men	2003	16.18	16.05	NA	-1.0092*	2	2
Scotland	Pancreatic	Men	2004	16.01	15.89	NA	-1.0092*	2	2
Scotland	Pancreatic	Men	2005	15.78	15.73	Joinpoint 1	NA	2	2
Scotland	Pancreatic	Men	2006	16.03	16.31	NA	3.6892*	2	2
Scotland	Pancreatic	Men	2007	16.91	16.91	NA	3.6892*	2	2
Scotland	Pancreatic	Men	2008	17.77	17.54	NA	3.6892*	2	2
Scotland	Pancreatic	Men	2009	18.13	18.18	Joinpoint 2	NA	2	2
Scotland	Pancreatic	Men	2010	18.19	18.16	NA	-0.1230	2	2
Scotland	Pancreatic	Men	2011	17.97	18.14	NA	-0.1230	2	2
Scotland	Pancreatic	Men	2012	18.34	18.12	NA	-0.1230	2	2
Scotland	Pancreatic	Men	2013	18.06	18.09	NA	-0.1230	2	2
Scotland	Pancreatic	Men	2014	18.13	18.07	NA	-0.1230	2	2
Scotland	Pancreatic	Men	2015	17.90	18.05	NA	-0.1230	2	2
Scotland	Pancreatic	Men	2016	17.91	18.03	NA	-0.1230	2	2
Scotland	Pancreatic	Men	2017	17.85	18.01	NA	-0.1230	2	2
Scotland	Pancreatic	Men	2018	18.26	17.98	NA	-0.1230	2	2
Scotland	Pancreatic	Women	2000	13.31	13.07	NA	0.2241	2	2
Scotland	Pancreatic	Women	2001	12.73	13.10	NA	0.2241	2	2
Scotland	Pancreatic	Women	2002	13.23	13.13	NA	0.2241	2	2
Scotland	Pancreatic	Women	2003	13.05	13.16	NA	0.2241	2	2
Scotland	Pancreatic	Women	2004	13.60	13.19	NA	0.2241	2	2
Scotland	Pancreatic	Women	2005	12.88	13.22	NA	0.2241	2	2
Scotland	Pancreatic	Women	2006	13.29	13.25	NA	0.2241	2	2
Scotland	Pancreatic	Women	2007	13.11	13.28	Joinpoint 1	NA	2	2
Scotland	Pancreatic	Women	2008	13.74	13.56	NA	2.1343*	2	2
Scotland	Pancreatic	Women	2009	13.79	13.85	NA	2.1343*	2	2
Scotland	Pancreatic	Women	2010	14.41	14.15	NA	2.1343*	2	2
Scotland	Pancreatic	Women	2011	14.44	14.45	NA	2.1343*	2	2
Scotland	Pancreatic	Women	2012	14.71	14.76	NA	2.1343*	2	2
Scotland	Pancreatic	Women	2013	14.80	15.07	Joinpoint 2	NA	2	2
Scotland	Pancreatic	Women	2014	14.95	14.91	NA	-1.1056*	2	2
Scotland	Pancreatic	Women	2015	15.00	14.74	NA	-1.1056*	2	2
Scotland	Pancreatic	Women	2016	14.62	14.58	NA	-1.1056*	2	2
Scotland	Pancreatic	Women	2017	14.20	14.42	NA	-1.1056*	2	2
Scotland	Pancreatic	Women	2018	14.30	14.26	NA	-1.1056*	2	2
Scotland	Prostate	Men	2000	132.36	132.85	NA	3.7979*	2	2
Scotland	Prostate	Men	2001	138.27	137.90	NA	3.7979*	2	2
Scotland	Prostate	Men	2002	143.98	143.14	NA	3.7979*	2	2
Scotland	Prostate	Men	2003	150.27	148.57	Joinpoint 1	NA	2	2
Scotland	Prostate	Men	2004	148.65	149.00	NA	0.2905	2	2
Scotland	Prostate	Men	2005	149.18	149.44	NA	0.2905	2	2
Scotland	Prostate	Men	2006	146.20	149.87	NA	0.2905	2	2
Scotland	Prostate	Men	2007	150.02	150.31	NA	0.2905	2	2
Scotland	Prostate	Men	2008	151.61	150.74	NA	0.2905	2	2
Scotland	Prostate	Men	2009	151.38	151.18	NA	0.2905	2	2
Scotland	Prostate	Men	2010	152.42	151.62	NA	0.2905	2	2
Scotland	Prostate	Men	2011	150.26	152.06	NA	0.2905	2	2
Scotland	Prostate	Men	2012	154.33	152.50	NA	0.2905	2	2
Scotland	Prostate	Men	2013	154.07	152.95	NA	0.2905	2	2
Scotland	Prostate	Men	2014	154.47	153.39	NA	0.2905	2	2
Scotland	Prostate	Men	2015	152.55	153.84	NA	0.2905	2	2
Scotland	Prostate	Men	2016	152.40	154.28	Joinpoint 2	NA	2	2
Scotland	Prostate	Men	2017	162.45	159.65	NA	3.4801*	2	2
Scotland	Prostate	Men	2018	163.78	165.21	NA	3.4801*	2	2
Wales	All sites excl. NMSC	Men	2003	734.66	736.80	NA	0.1751	1	1
Wales	All sites excl. NMSC	Men	2004	739.03	738.09	NA	0.1751	1	1
Wales	All sites excl. NMSC	Men	2005	742.48	739.38	NA	0.1751	1	1
Wales	All sites excl. NMSC	Men	2006	740.26	740.68	NA	0.1751	1	1
Wales	All sites excl. NMSC	Men	2007	746.55	741.97	Joinpoint 1	NA	1	1
Wales	All sites excl. NMSC	Men	2008	738.62	737.60	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2009	732.06	733.25	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2010	723.31	728.92	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2011	716.50	724.63	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2012	717.95	720.35	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2013	720.37	716.11	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2014	721.06	711.88	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2015	711.80	707.68	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2016	693.95	703.51	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2017	700.18	699.36	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Men	2018	696.93	695.24	NA	-0.5897*	1	1
Wales	All sites excl. NMSC	Women	2003	532.61	533.23	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2004	534.15	536.90	NA	0.6875*	1	1
Wales	All sites excl. NMSC	Women	2005	542.13	540.59	NA	0.6875*	1	1
