"Country"	"Cancer_Site"	"Sex"	"Year"	"ASR_rolling"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Nothern Ireland	Oesophageal	Men	2014	18.33	19.02	NA	6.0016*	3	3
Nothern Ireland	Oesophageal	Men	2015	20.10	20.16	Joinpoint 3	NA	3	3
Nothern Ireland	Oesophageal	Men	2016	19.33	19.45	NA	-3.5062*	3	3
Nothern Ireland	Oesophageal	Men	2017	19.43	18.77	NA	-3.5062*	3	3
Nothern Ireland	Oesophageal	Men	2018	17.73	18.11	NA	-3.5062*	3	3
Nothern Ireland	Oesophageal	Women	2000	9.07	9.11	NA	-6.9160*	2	2
Nothern Ireland	Oesophageal	Women	2001	8.60	8.48	NA	-6.9160*	2	2
Nothern Ireland	Oesophageal	Women	2002	7.80	7.90	NA	-6.9160*	2	2
Nothern Ireland	Oesophageal	Women	2003	7.10	7.35	Joinpoint 1	NA	2	2
Nothern Ireland	Oesophageal	Women	2004	7.27	7.32	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2005	6.97	7.29	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2006	7.13	7.26	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2007	7.40	7.23	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2008	7.77	7.20	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2009	8.10	7.17	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2010	7.27	7.14	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2011	7.10	7.12	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2012	6.47	7.09	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2013	6.80	7.06	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2014	6.93	7.03	NA	-0.4039	2	2
Nothern Ireland	Oesophageal	Women	2015	7.07	7.00	Joinpoint 2	NA	2	2
Nothern Ireland	Oesophageal	Women	2016	6.40	6.36	NA	-9.1747*	2	2
Nothern Ireland	Oesophageal	Women	2017	5.83	5.78	NA	-9.1747*	2	2
Nothern Ireland	Oesophageal	Women	2018	5.20	5.25	NA	-9.1747*	2	2
Nothern Ireland	Pancreatic	Men	2000	17.23	18.62	NA	-5.4296*	3	3
Nothern Ireland	Pancreatic	Men	2001	18.63	17.61	NA	-5.4296*	3	3
Nothern Ireland	Pancreatic	Men	2002	17.93	16.65	NA	-5.4296*	3	3
Nothern Ireland	Pancreatic	Men	2003	15.63	15.75	NA	-5.4296*	3	3
Nothern Ireland	Pancreatic	Men	2004	14.50	14.89	Joinpoint 1	NA	3	3
Nothern Ireland	Pancreatic	Men	2005	15.53	16.03	NA	7.6474*	3	3
Nothern Ireland	Pancreatic	Men	2006	17.37	17.26	NA	7.6474*	3	3
Nothern Ireland	Pancreatic	Men	2007	18.73	18.58	NA	7.6474*	3	3
Nothern Ireland	Pancreatic	Men	2008	19.80	20.00	Joinpoint 2	NA	3	3
Nothern Ireland	Pancreatic	Men	2009	18.77	18.27	NA	-8.6637*	3	3
Nothern Ireland	Pancreatic	Men	2010	16.23	16.69	NA	-8.6637*	3	3
Nothern Ireland	Pancreatic	Men	2011	15.00	15.24	Joinpoint 3	NA	3	3
Nothern Ireland	Pancreatic	Men	2012	15.70	15.73	NA	3.2466*	3	3
Nothern Ireland	Pancreatic	Men	2013	16.40	16.25	NA	3.2466*	3	3
Nothern Ireland	Pancreatic	Men	2014	16.87	16.77	NA	3.2466*	3	3
Nothern Ireland	Pancreatic	Men	2015	17.37	17.32	NA	3.2466*	3	3
Nothern Ireland	Pancreatic	Men	2016	18.73	17.88	NA	3.2466*	3	3
Nothern Ireland	Pancreatic	Men	2017	18.80	18.46	NA	3.2466*	3	3
Nothern Ireland	Pancreatic	Men	2018	18.03	19.06	NA	3.2466*	3	3
Nothern Ireland	Pancreatic	Women	2000	11.53	12.01	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2001	12.80	12.19	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2002	13.33	12.37	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2003	12.77	12.56	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2004	12.40	12.75	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2005	12.17	12.94	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2006	12.83	13.13	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2007	13.57	13.33	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2008	13.33	13.53	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2009	13.20	13.74	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2010	13.17	13.94	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2011	14.67	14.15	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2012	15.67	14.36	NA	1.5032*	1	1
Nothern Ireland	Pancreatic	Women	2013	15.17	14.58	Joinpoint 1	NA	1	1
Nothern Ireland	Pancreatic	Women	2014	13.77	14.32	NA	-1.7511	1	1
Nothern Ireland	Pancreatic	Women	2015	13.33	14.07	NA	-1.7511	1	1
Nothern Ireland	Pancreatic	Women	2016	13.97	13.83	NA	-1.7511	1	1
Nothern Ireland	Pancreatic	Women	2017	13.97	13.59	NA	-1.7511	1	1
Nothern Ireland	Pancreatic	Women	2018	13.37	13.35	NA	-1.7511	1	1
Nothern Ireland	Prostate	Men	2000	51.27	50.91	NA	1.8136*	2	2
Nothern Ireland	Prostate	Men	2001	51.47	51.84	NA	1.8136*	2	2
Nothern Ireland	Prostate	Men	2002	52.73	52.78	NA	1.8136*	2	2
Nothern Ireland	Prostate	Men	2003	53.50	53.73	NA	1.8136*	2	2
Nothern Ireland	Prostate	Men	2004	55.53	54.71	Joinpoint 1	NA	2	2
Nothern Ireland	Prostate	Men	2005	53.00	53.36	NA	-2.4628*	2	2
Nothern Ireland	Prostate	Men	2006	51.97	52.05	NA	-2.4628*	2	2
Nothern Ireland	Prostate	Men	2007	50.90	50.77	NA	-2.4628*	2	2
Nothern Ireland	Prostate	Men	2008	49.00	49.52	NA	-2.4628*	2	2
Nothern Ireland	Prostate	Men	2009	48.13	48.30	NA	-2.4628*	2	2
Nothern Ireland	Prostate	Men	2010	46.20	47.11	Joinpoint 2	NA	2	2
Nothern Ireland	Prostate	Men	2011	48.30	47.15	NA	0.0874	2	2
Nothern Ireland	Prostate	Men	2012	48.23	47.19	NA	0.0874	2	2
Nothern Ireland	Prostate	Men	2013	47.27	47.23	NA	0.0874	2	2
Nothern Ireland	Prostate	Men	2014	46.50	47.27	NA	0.0874	2	2
Nothern Ireland	Prostate	Men	2015	46.30	47.31	NA	0.0874	2	2
Nothern Ireland	Prostate	Men	2016	48.67	47.35	NA	0.0874	2	2
Nothern Ireland	Prostate	Men	2017	47.80	47.40	NA	0.0874	2	2
Nothern Ireland	Prostate	Men	2018	46.73	47.44	NA	0.0874	2	2
Scotland	All sites excl. NMSC	Men	2000	459.50	459.98	NA	-0.5005*	3	3
Scotland	All sites excl. NMSC	Men	2001	458.63	457.68	NA	-0.5005*	3	3
Scotland	All sites excl. NMSC	Men	2002	455.60	455.39	Joinpoint 1	NA	3	3
Scotland	All sites excl. NMSC	Men	2003	447.95	448.45	NA	-1.5228*	3	3
Scotland	All sites excl. NMSC	Men	2004	439.99	441.62	NA	-1.5228*	3	3
Scotland	All sites excl. NMSC	Men	2005	434.60	434.90	NA	-1.5228*	3	3
Scotland	All sites excl. NMSC	Men	2006	429.48	428.28	NA	-1.5228*	3	3
Scotland	All sites excl. NMSC	Men	2007	423.77	421.76	NA	-1.5228*	3	3
Scotland	All sites excl. NMSC	Men	2008	415.48	415.33	NA	-1.5228*	3	3
Scotland	All sites excl. NMSC	Men	2009	407.13	409.01	NA	-1.5228*	3	3
Scotland	All sites excl. NMSC	Men	2010	403.12	402.78	Joinpoint 2	NA	3	3
Scotland	All sites excl. NMSC	Men	2011	399.05	398.56	NA	-1.0479*	3	3
Scotland	All sites excl. NMSC	Men	2012	395.30	394.38	NA	-1.0479*	3	3
Scotland	All sites excl. NMSC	Men	2013	388.13	390.25	NA	-1.0479*	3	3
Scotland	All sites excl. NMSC	Men	2014	386.43	386.16	NA	-1.0479*	3	3
Scotland	All sites excl. NMSC	Men	2015	381.63	382.11	NA	-1.0479*	3	3
Scotland	All sites excl. NMSC	Men	2016	379.27	378.11	Joinpoint 3	NA	3	3
Scotland	All sites excl. NMSC	Men	2017	371.03	371.58	NA	-1.7278*	3	3
Scotland	All sites excl. NMSC	Men	2018	365.42	365.16	NA	-1.7278*	3	3
Scotland	All sites excl. NMSC	Women	2000	300.09	300.42	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2001	297.39	298.38	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2002	295.58	296.35	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2003	293.27	294.34	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2004	293.88	292.34	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2005	289.94	290.35	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2006	288.84	288.38	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2007	287.04	286.42	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2008	285.24	284.47	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2009	282.66	282.54	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2010	278.23	280.62	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2011	279.99	278.71	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2012	279.35	276.82	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2013	278.81	274.94	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2014	273.71	273.07	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2015	268.69	271.22	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2016	266.97	269.37	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2017	265.64	267.54	NA	-0.6794*	0	0
Scotland	All sites excl. NMSC	Women	2018	266.80	265.73	NA	-0.6794*	0	0
Scotland	Breast	Women	2000	46.05	45.88	NA	-0.8906	2	2
Scotland	Breast	Women	2001	45.29	45.47	NA	-0.8906	2	2
Scotland	Breast	Women	2002	45.32	45.07	NA	-0.8906	2	2
Scotland	Breast	Women	2003	44.19	44.66	NA	-0.8906	2	2
Scotland	Breast	Women	2004	44.36	44.27	NA	-0.8906	2	2
Scotland	Breast	Women	2005	43.60	43.87	Joinpoint 1	NA	2	2
Scotland	Breast	Women	2006	42.96	42.45	NA	-3.2320*	2	2
Scotland	Breast	Women	2007	41.27	41.08	NA	-3.2320*	2	2
Scotland	Breast	Women	2008	39.57	39.75	Joinpoint 2	NA	2	2
Scotland	Breast	Women	2009	38.59	39.04	NA	-1.7948*	2	2
Scotland	Breast	Women	2010	38.02	38.34	NA	-1.7948*	2	2
Scotland	Breast	Women	2011	38.17	37.65	NA	-1.7948*	2	2
Scotland	Breast	Women	2012	37.65	36.98	NA	-1.7948*	2	2
Scotland	Breast	Women	2013	36.42	36.31	NA	-1.7948*	2	2
Scotland	Breast	Women	2014	35.15	35.66	NA	-1.7948*	2	2
Scotland	Breast	Women	2015	34.88	35.02	NA	-1.7948*	2	2
Scotland	Breast	Women	2016	34.25	34.39	NA	-1.7948*	2	2
Scotland	Breast	Women	2017	33.98	33.78	NA	-1.7948*	2	2
Scotland	Breast	Women	2018	33.14	33.17	NA	-1.7948*	2	2
Scotland	Colorectal	Men	2000	52.87	52.70	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2001	51.26	51.67	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2002	50.23	50.65	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2003	49.87	49.66	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2004	49.30	48.68	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2005	48.59	47.73	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2006	46.97	46.79	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2007	45.74	45.87	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2008	44.72	44.97	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2009	43.40	44.09	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2010	42.38	43.22	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2011	41.89	42.37	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2012	42.30	41.54	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2013	40.99	40.73	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2014	40.06	39.93	NA	-1.9632*	1	1
Scotland	Colorectal	Men	2015	39.05	39.14	Joinpoint 1	NA	1	1
Scotland	Colorectal	Men	2016	39.87	39.69	NA	1.4040	1	1
Scotland	Colorectal	Men	2017	40.43	40.25	NA	1.4040	1	1
Scotland	Colorectal	Men	2018	40.64	40.82	NA	1.4040	1	1
Scotland	Colorectal	Women	2000	31.31	31.08	NA	-2.4059*	3	3
Scotland	Colorectal	Women	2001	29.99	30.33	NA	-2.4059*	3	3
Scotland	Colorectal	Women	2002	29.80	29.61	NA	-2.4059*	3	3
Scotland	Colorectal	Women	2003	28.69	28.89	NA	-2.4059*	3	3
Scotland	Colorectal	Women	2004	28.28	28.20	NA	-2.4059*	3	3
Scotland	Colorectal	Women	2005	27.51	27.52	Joinpoint 1	NA	3	3
Scotland	Colorectal	Women	2006	27.54	27.59	NA	0.2433	3	3
Scotland	Colorectal	Women	2007	27.91	27.65	NA	0.2433	3	3
Scotland	Colorectal	Women	2008	27.86	27.72	Joinpoint 2	NA	3	3
Scotland	Colorectal	Women	2009	27.41	27.39	NA	-1.1926*	3	3
Scotland	Colorectal	Women	2010	26.56	27.06	NA	-1.1926*	3	3
Scotland	Colorectal	Women	2011	26.84	26.74	NA	-1.1926*	3	3
Scotland	Colorectal	Women	2012	26.37	26.42	NA	-1.1926*	3	3
Scotland	Colorectal	Women	2013	26.44	26.11	NA	-1.1926*	3	3
Scotland	Colorectal	Women	2014	25.35	25.80	NA	-1.1926*	3	3
Scotland	Colorectal	Women	2015	25.67	25.49	Joinpoint 3	NA	3	3
Scotland	Colorectal	Women	2016	26.10	26.04	NA	2.1705*	3	3
Scotland	Colorectal	Women	2017	26.77	26.61	NA	2.1705*	3	3
Scotland	Colorectal	Women	2018	27.05	27.18	NA	2.1705*	3	3
Scotland	Lung	Men	2000	133.42	133.58	NA	-2.1272*	1	1
Scotland	Lung	Men	2001	131.61	130.74	NA	-2.1272*	1	1
Scotland	Lung	Men	2002	128.95	127.96	NA	-2.1272*	1	1
Scotland	Lung	Men	2003	124.75	125.24	NA	-2.1272*	1	1
Scotland	Lung	Men	2004	120.90	122.57	NA	-2.1272*	1	1
Scotland	Lung	Men	2005	118.61	119.97	NA	-2.1272*	1	1
Scotland	Lung	Men	2006	118.61	117.41	NA	-2.1272*	1	1
Scotland	Lung	Men	2007	115.08	114.92	NA	-2.1272*	1	1
Scotland	Lung	Men	2008	113.40	112.47	NA	-2.1272*	1	1
Scotland	Lung	Men	2009	109.13	110.08	NA	-2.1272*	1	1
Scotland	Lung	Men	2010	108.79	107.74	NA	-2.1272*	1	1
Scotland	Lung	Men	2011	104.95	105.45	NA	-2.1272*	1	1
Scotland	Lung	Men	2012	103.25	103.20	Joinpoint 1	NA	1	1
Scotland	Lung	Men	2013	99.61	100.21	NA	-2.9030*	1	1
Scotland	Lung	Men	2014	97.53	97.30	NA	-2.9030*	1	1
Scotland	Lung	Men	2015	94.90	94.47	NA	-2.9030*	1	1
Scotland	Lung	Men	2016	91.98	91.73	NA	-2.9030*	1	1
Scotland	Lung	Men	2017	88.86	89.07	NA	-2.9030*	1	1
Scotland	Lung	Men	2018	86.32	86.48	NA	-2.9030*	1	1
Scotland	Lung	Women	2000	68.63	68.85	NA	-0.2399	3	3
Scotland	Lung	Women	2001	69.13	68.68	NA	-0.2399	3	3
Scotland	Lung	Women	2002	68.47	68.52	Joinpoint 1	NA	3	3
Scotland	Lung	Women	2003	69.70	69.67	NA	1.6855*	3	3
Scotland	Lung	Women	2004	70.34	70.85	NA	1.6855*	3	3
Scotland	Lung	Women	2005	72.35	72.04	NA	1.6855*	3	3
Scotland	Lung	Women	2006	73.20	73.26	NA	1.6855*	3	3
Scotland	Lung	Women	2007	74.53	74.49	Joinpoint 2	NA	3	3
Scotland	Lung	Women	2008	74.36	74.41	NA	-0.1060	3	3
Scotland	Lung	Women	2009	74.52	74.33	NA	-0.1060	3	3
Scotland	Lung	Women	2010	73.86	74.25	NA	-0.1060	3	3
Scotland	Lung	Women	2011	74.74	74.18	NA	-0.1060	3	3
Scotland	Lung	Women	2012	74.37	74.10	Joinpoint 3	NA	3	3
Scotland	Lung	Women	2013	73.72	73.09	NA	-1.3620*	3	3
Scotland	Lung	Women	2014	71.52	72.09	NA	-1.3620*	3	3
Scotland	Lung	Women	2015	70.16	71.11	NA	-1.3620*	3	3
Scotland	Lung	Women	2016	69.70	70.14	NA	-1.3620*	3	3
Scotland	Lung	Women	2017	69.03	69.19	NA	-1.3620*	3	3
Scotland	Lung	Women	2018	69.21	68.24	NA	-1.3620*	3	3
Scotland	Oesophageal	Men	2000	25.72	25.55	NA	2.1285*	3	3
Scotland	Oesophageal	Men	2001	25.65	26.10	NA	2.1285*	3	3
Scotland	Oesophageal	Men	2002	26.89	26.65	NA	2.1285*	3	3
Scotland	Oesophageal	Men	2003	27.44	27.22	NA	2.1285*	3	3
Scotland	Oesophageal	Men	2004	27.75	27.80	Joinpoint 1	NA	3	3
Scotland	Oesophageal	Men	2005	26.94	26.98	NA	-2.9510*	3	3
Scotland	Oesophageal	Men	2006	25.89	26.18	NA	-2.9510*	3	3
Scotland	Oesophageal	Men	2007	25.66	25.41	Joinpoint 2	NA	3	3
Scotland	Oesophageal	Men	2008	25.46	25.54	NA	0.4980	3	3
Scotland	Oesophageal	Men	2009	25.69	25.66	NA	0.4980	3	3
Scotland	Oesophageal	Men	2010	25.70	25.79	Joinpoint 3	NA	3	3
Scotland	Oesophageal	Men	2011	25.60	25.52	NA	-1.0589*	3	3
Scotland	Oesophageal	Men	2012	25.38	25.25	NA	-1.0589*	3	3
Scotland	Oesophageal	Men	2013	24.78	24.98	NA	-1.0589*	3	3
Scotland	Oesophageal	Men	2014	24.77	24.72	NA	-1.0589*	3	3
Scotland	Oesophageal	Men	2015	24.38	24.45	NA	-1.0589*	3	3
Scotland	Oesophageal	Men	2016	24.26	24.20	NA	-1.0589*	3	3
Scotland	Oesophageal	Men	2017	24.25	23.94	NA	-1.0589*	3	3
Scotland	Oesophageal	Men	2018	23.42	23.69	NA	-1.0589*	3	3
Scotland	Oesophageal	Women	2000	12.06	11.88	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2001	11.51	11.73	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2002	11.33	11.59	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2003	11.41	11.45	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2004	11.38	11.31	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2005	11.30	11.17	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2006	11.33	11.04	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2007	11.29	10.90	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2008	10.78	10.77	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2009	10.39	10.64	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2010	9.98	10.51	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2011	10.33	10.38	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2012	10.34	10.26	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2013	10.53	10.13	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2014	10.23	10.01	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2015	9.85	9.89	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2016	9.34	9.76	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2017	9.48	9.65	NA	-1.2176*	0	0
Scotland	Oesophageal	Women	2018	9.80	9.53	NA	-1.2176*	0	0
Scotland	Pancreatic	Men	2000	16.06	16.29	NA	-0.5943	3	3
Scotland	Pancreatic	Men	2001	16.32	16.19	NA	-0.5943	3	3
Scotland	Pancreatic	Men	2002	16.07	16.10	NA	-0.5943	3	3
Scotland	Pancreatic	Men	2003	16.28	16.00	NA	-0.5943	3	3
Scotland	Pancreatic	Men	2004	16.11	15.91	NA	-0.5943	3	3
Scotland	Pancreatic	Men	2005	15.49	15.81	Joinpoint 1	NA	3	3
Scotland	Pancreatic	Men	2006	15.98	16.04	NA	1.4209*	3	3
Scotland	Pancreatic	Men	2007	16.25	16.27	NA	1.4209*	3	3
Scotland	Pancreatic	Men	2008	16.76	16.50	NA	1.4209*	3	3
Scotland	Pancreatic	Men	2009	16.55	16.73	NA	1.4209*	3	3
Scotland	Pancreatic	Men	2010	16.83	16.97	NA	1.4209*	3	3
Scotland	Pancreatic	Men	2011	17.30	17.21	Joinpoint 2	NA	3	3
Scotland	Pancreatic	Men	2012	17.08	17.01	NA	-1.1488*	3	3
Scotland	Pancreatic	Men	2013	16.90	16.82	NA	-1.1488*	3	3
Scotland	Pancreatic	Men	2014	16.55	16.62	NA	-1.1488*	3	3
Scotland	Pancreatic	Men	2015	16.20	16.43	NA	-1.1488*	3	3
Scotland	Pancreatic	Men	2016	16.41	16.24	Joinpoint 3	NA	3	3
Scotland	Pancreatic	Men	2017	16.97	16.94	NA	4.2569*	3	3
Scotland	Pancreatic	Men	2018	17.64	17.66	NA	4.2569*	3	3
Scotland	Pancreatic	Women	2000	13.11	12.69	NA	0.2279	0	0
Scotland	Pancreatic	Women	2001	12.54	12.72	NA	0.2279	0	0
Scotland	Pancreatic	Women	2002	12.53	12.75	NA	0.2279	0	0
Scotland	Pancreatic	Women	2003	12.51	12.78	NA	0.2279	0	0
Scotland	Pancreatic	Women	2004	12.96	12.81	NA	0.2279	0	0
Scotland	Pancreatic	Women	2005	12.30	12.84	NA	0.2279	0	0
Scotland	Pancreatic	Women	2006	12.93	12.87	NA	0.2279	0	0
Scotland	Pancreatic	Women	2007	12.81	12.90	NA	0.2279	0	0
Scotland	Pancreatic	Women	2008	13.67	12.93	NA	0.2279	0	0
Scotland	Pancreatic	Women	2009	12.86	12.96	NA	0.2279	0	0
Scotland	Pancreatic	Women	2010	13.02	12.99	NA	0.2279	0	0
Scotland	Pancreatic	Women	2011	12.81	13.02	NA	0.2279	0	0
Scotland	Pancreatic	Women	2012	13.48	13.05	NA	0.2279	0	0
Scotland	Pancreatic	Women	2013	13.37	13.07	NA	0.2279	0	0
Scotland	Pancreatic	Women	2014	13.29	13.10	NA	0.2279	0	0
Scotland	Pancreatic	Women	2015	12.86	13.13	NA	0.2279	0	0
Scotland	Pancreatic	Women	2016	13.04	13.16	NA	0.2279	0	0
Scotland	Pancreatic	Women	2017	12.98	13.19	NA	0.2279	0	0
Scotland	Pancreatic	Women	2018	13.18	13.22	NA	0.2279	0	0
Scotland	Prostate	Men	2000	55.88	56.36	NA	-1.6146*	1	1
Scotland	Prostate	Men	2001	55.46	55.45	NA	-1.6146*	1	1
Scotland	Prostate	Men	2002	54.75	54.56	NA	-1.6146*	1	1
Scotland	Prostate	Men	2003	54.25	53.68	NA	-1.6146*	1	1
Scotland	Prostate	Men	2004	53.13	52.81	NA	-1.6146*	1	1
Scotland	Prostate	Men	2005	51.58	51.96	NA	-1.6146*	1	1
Scotland	Prostate	Men	2006	50.80	51.12	Joinpoint 1	NA	1	1
Scotland	Prostate	Men	2007	50.60	50.74	NA	-0.7309	1	1
Scotland	Prostate	Men	2008	49.97	50.37	NA	-0.7309	1	1
Scotland	Prostate	Men	2009	49.30	50.00	NA	-0.7309	1	1
Scotland	Prostate	Men	2010	49.91	49.64	NA	-0.7309	1	1
Scotland	Prostate	Men	2011	50.58	49.28	NA	-0.7309	1	1
Scotland	Prostate	Men	2012	49.74	48.92	NA	-0.7309	1	1
Scotland	Prostate	Men	2013	47.87	48.56	NA	-0.7309	1	1
Scotland	Prostate	Men	2014	48.42	48.20	NA	-0.7309	1	1
Scotland	Prostate	Men	2015	47.56	47.85	NA	-0.7309	1	1
Scotland	Prostate	Men	2016	48.33	47.50	NA	-0.7309	1	1
Scotland	Prostate	Men	2017	45.88	47.15	NA	-0.7309	1	1
Scotland	Prostate	Men	2018	47.03	46.81	NA	-0.7309	1	1
Wales	All sites excl. NMSC	Men	2003	396.61	395.71	NA	-0.8532*	2	2
Wales	All sites excl. NMSC	Men	2004	392.27	392.33	NA	-0.8532*	2	2
Wales	All sites excl. NMSC	Men	2005	387.02	388.98	NA	-0.8532*	2	2
Wales	All sites excl. NMSC	Men	2006	384.84	385.66	NA	-0.8532*	2	2
Wales	All sites excl. NMSC	Men	2007	385.72	382.37	NA	-0.8532*	2	2
Wales	All sites excl. NMSC	Men	2008	380.20	379.11	Joinpoint 1	NA	2	2
Wales	All sites excl. NMSC	Men	2009	366.66	370.11	NA	-2.3750*	2	2
Wales	All sites excl. NMSC	Men	2010	361.02	361.32	NA	-2.3750*	2	2
Wales	All sites excl. NMSC	Men	2011	353.45	352.73	Joinpoint 2	NA	2	2
Wales	All sites excl. NMSC	Men	2012	351.92	350.15	NA	-0.7321*	2	2
Wales	All sites excl. NMSC	Men	2013	347.82	347.59	NA	-0.7321*	2	2
Wales	All sites excl. NMSC	Men	2014	344.85	345.04	NA	-0.7321*	2	2
Wales	All sites excl. NMSC	Men	2015	342.63	342.52	NA	-0.7321*	2	2
Wales	All sites excl. NMSC	Men	2016	336.39	340.01	NA	-0.7321*	2	2
Wales	All sites excl. NMSC	Men	2017	337.75	337.52	NA	-0.7321*	2	2
Wales	All sites excl. NMSC	Men	2018	337.15	335.05	NA	-0.7321*	2	2
Wales	All sites excl. NMSC	Women	2003	259.73	260.66	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2004	258.57	258.92	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2005	257.96	257.19	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2006	258.04	255.48	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2007	256.36	253.77	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2008	252.70	252.08	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2009	249.26	250.39	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2010	244.98	248.72	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2011	245.61	247.06	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2012	243.92	245.41	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2013	245.55	243.77	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2014	242.33	242.15	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2015	239.59	240.53	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2016	237.76	238.93	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2017	237.38	237.33	NA	-0.6675*	0	0
Wales	All sites excl. NMSC	Women	2018	238.52	235.75	NA	-0.6675*	0	0
Wales	Breast	Women	2003	44.02	44.70	NA	-2.3524*	1	1
Wales	Breast	Women	2004	43.73	43.65	NA	-2.3524*	1	1
